"prov_code","muni_code","censo","votantes","validos","blancos","nulos","siglas","votos"
31,"31905",2847,2108,2093,11,15,"PSOE",437
31,"31143",98,59,58,1,1,"PSOE",5
31,"31209",157,108,108,0,0,"PSOE",7
31,"31080",510,412,411,8,1,"PSOE",66
31,"31089",242,188,185,1,3,"PSOE",21
31,"31126",357,235,232,0,3,"PSOE",18
31,"31180",216,173,173,5,0,"PSOE",20
31,"31250",2832,1921,1899,20,22,"PSOE",156
31,"31091",347,217,217,0,0,"PSOE",13
31,"31153",2172,1463,1448,10,15,"PSOE",116
31,"31084",1935,1389,1380,19,9,"PSOE",40
31,"31217",337,233,230,1,3,"PSOE",29
31,"31150",213,154,152,1,2,"PSOE",10
31,"31148",93,70,70,3,0,"PSOE",19
31,"31228",496,382,381,2,1,"PSOE",63
31,"31156",252,193,193,0,0,"PSOE",14
31,"31082",615,398,393,6,5,"PSOE",23
31,"31904",1559,1095,1084,8,11,"PSOE",149
31,"31212",151,118,118,7,0,"PSOE",21
31,"31069",847,643,636,4,7,"PSOE",113
31,"31254",1920,1473,1458,7,15,"PSOE",445
31,"31140",116,82,82,2,0,"PSOE",2
3,"3106",596,503,501,1,2,"C's",34
3,"3026",1224,970,949,6,21,"C's",112
3,"3122",42227,31379,31186,160,193,"C's",6047
3,"3003",455,393,388,3,5,"C's",30
3,"3140",26176,19795,19509,155,286,"C's",3558
3,"3039",85,61,59,0,2,"C's",4
3,"3116",1159,892,886,2,6,"C's",128
3,"3099",42365,31612,31259,220,353,"C's",4501
3,"3034",1367,1095,1079,4,16,"C's",186
3,"3085",270,226,225,1,1,"C's",23
3,"3069",3060,2187,2168,9,19,"C's",344
3,"3024",3904,3109,3060,17,49,"C's",417
3,"3046",1594,1185,1178,9,7,"C's",196
3,"3074",1706,1400,1382,3,18,"C's",250
3,"3043",2900,2516,2483,18,33,"C's",358
3,"3050",18601,13710,13610,61,100,"C's",2671
3,"3081",1433,1130,1118,5,12,"C's",118
3,"3031",41486,28059,27851,152,208,"C's",4747
3,"3066",42291,31010,30781,190,229,"C's",5252
3,"3053",7196,5800,5736,37,64,"C's",1189
3,"3037",352,296,293,3,3,"C's",40
3,"3059",20538,15653,15522,79,131,"C's",2611
3,"3097",990,817,811,8,6,"C's",78
3,"3080",1299,1065,1036,3,29,"C's",156
3,"3091",247,217,215,1,2,"C's",14
3,"3114",1568,1216,1203,8,13,"C's",130
3,"3086",153,134,134,1,0,"C's",13
3,"3090",17087,12723,12602,69,121,"C's",2404
3,"3047",9161,6622,6534,35,88,"C's",1217
3,"3119",16534,12466,12363,69,103,"C's",2306
3,"3073",236,202,202,1,0,"C's",11
3,"3005",7753,6158,6118,38,40,"C's",888
3,"3061",1057,828,816,2,12,"C's",128
3,"3105",5387,4089,4017,21,72,"C's",588
3,"3902",10213,7091,6997,52,94,"C's",1266
3,"3056",8737,6809,6731,33,78,"C's",942
3,"3123",7472,5748,5680,38,68,"C's",907
3,"3112",653,522,517,2,5,"C's",50
3,"3127",352,279,277,1,2,"C's",13
3,"3055",5168,3949,3899,13,50,"C's",662
3,"3063",26383,19376,19255,105,121,"C's",3280
3,"3100",508,446,442,1,4,"C's",46
3,"3129",1187,991,984,8,7,"C's",161
3,"3132",536,426,423,0,3,"C's",40
3,"3007",168,142,138,0,4,"C's",17
3,"3042",1367,1045,1033,5,12,"C's",159
3,"3044",4512,3639,3586,16,53,"C's",560
3,"3015",12544,9478,9388,58,90,"C's",1593
3,"3098",507,403,394,3,9,"C's",34
3,"3088",5498,4078,4030,42,48,"C's",724
3,"3016",94,79,79,0,0,"C's",6
3,"3128",4097,2972,2942,12,30,"C's",553
3,"3082",12542,8709,8597,48,112,"C's",1445
3,"3011",7729,5651,5595,29,56,"C's",1113
3,"3118",2452,1732,1714,9,18,"C's",286
3,"3094",9033,6702,6657,32,45,"C's",1457
3,"3006",497,401,393,4,8,"C's",33
3,"3032",106,90,89,1,1,"C's",8
3,"3062",213,176,175,0,1,"C's",17
3,"3107",2459,1807,1791,5,16,"C's",285
3,"3035",663,543,538,1,5,"C's",42
3,"3027",159,135,132,0,3,"C's",17
3,"3045",216,182,179,1,3,"C's",15
3,"3136",446,361,361,2,0,"C's",21
3,"3064",5040,3887,3834,16,53,"C's",654
3,"3137",653,516,515,5,1,"C's",42
3,"3001",337,289,286,3,3,"C's",22
3,"3109",2850,2301,2275,11,26,"C's",233
3,"3012",1072,862,849,3,13,"C's",117
3,"3077",1374,1139,1126,11,13,"C's",180
3,"3020",102,79,79,0,0,"C's",11
3,"3134",148,132,132,2,0,"C's",14
3,"3060",108,92,90,1,2,"C's",0
3,"3017",376,317,312,3,5,"C's",40
3,"3023",1410,1221,1201,8,20,"C's",117
3,"3135",214,176,174,0,2,"C's",4
3,"3070",2038,1526,1499,5,27,"C's",193
3,"3025",1270,1003,996,3,7,"C's",133
3,"3133",41763,26236,26039,134,197,"C's",3875
3,"3083",5607,4160,4106,36,54,"C's",582
3,"3029",242,186,183,1,3,"C's",19
3,"3018",12212,9129,9040,64,89,"C's",1301
3,"3078",486,398,397,3,1,"C's",57
3,"3075",156,139,139,0,0,"C's",20
3,"3021",5627,4691,4613,23,78,"C's",702
3,"3058",4947,4015,3978,21,37,"C's",547
3,"3096",5811,4539,4492,19,47,"C's",751
3,"3903",2482,1945,1926,16,19,"C's",313
3,"3008",167,132,131,0,1,"C's",7
3,"3054",338,274,268,4,6,"C's",18
3,"3115",248,219,219,2,0,"C's",25
3,"3125",346,263,262,0,1,"C's",24
3,"3028",1006,833,823,1,10,"C's",62
3,"3036",91,80,79,2,1,"C's",13
3,"3002",3610,2714,2682,18,32,"C's",371
3,"3049",12082,9341,9236,69,105,"C's",1214
3,"3019",15261,11921,11804,98,117,"C's",1770
3,"3102",7271,5762,5687,46,75,"C's",666
3,"3051",350,310,305,1,5,"C's",29
3,"3079",18235,14578,14388,114,190,"C's",2587
3,"3110",289,239,239,1,0,"C's",15
3,"3095",4602,3628,3605,27,23,"C's",433
3,"3065",166944,126831,126024,773,807,"C's",23134
3,"3068",46,41,40,0,1,"C's",7
3,"3124",469,400,394,5,6,"C's",16
3,"3072",351,288,287,2,1,"C's",34
3,"3014",237548,173040,172027,866,1013,"C's",32600
3,"3089",9599,7100,6980,39,120,"C's",1033
3,"3139",22357,15787,15624,101,163,"C's",2618
3,"3009",46817,36581,36258,240,323,"C's",5601
3,"3040",257,222,222,0,0,"C's",28
3,"3004",585,455,454,1,1,"C's",53
3,"3138",3154,2406,2378,10,28,"C's",384
3,"3030",513,432,424,0,8,"C's",52
3,"3084",543,478,476,4,2,"C's",48
3,"3033",113,97,97,2,0,"C's",15
3,"3904",1393,1065,1057,8,8,"C's",168
3,"3057",191,148,148,2,0,"C's",24
3,"3041",5945,4393,4344,28,49,"C's",660
3,"3104",27134,21080,20902,156,178,"C's",3818
3,"3120",2416,1814,1783,13,31,"C's",237
3,"3103",278,240,237,1,3,"C's",19
3,"3117",370,325,322,0,3,"C's",39
3,"3038",358,292,285,2,7,"C's",33
3,"3052",969,804,794,6,10,"C's",129
3,"3076",8485,6251,6194,37,57,"C's",883
3,"3101",4765,3708,3659,13,49,"C's",416
3,"3067",98,82,81,1,1,"C's",5
3,"3131",175,159,153,0,6,"C's",17
3,"3111",5411,4044,3967,14,77,"C's",566
3,"3901",1129,855,853,5,2,"C's",138
3,"3071",3980,3134,3106,28,28,"C's",385
3,"3093",19661,15155,14988,84,167,"C's",2635
3,"3121",21269,14932,14795,78,137,"C's",2760
3,"3130",47,30,30,0,0,"C's",4
3,"3113",4254,3159,3120,17,39,"C's",382
3,"3010",325,278,276,0,2,"C's",36
3,"3013",1114,914,906,5,8,"C's",100
3,"3048",4858,3785,3735,25,50,"C's",518
3,"3022",142,120,120,2,0,"C's",11
3,"3092",6749,5398,5342,40,56,"C's",769
35,"35015",9870,5451,5368,29,83,"CCa-PNC",604
35,"35021",14942,10691,10537,80,154,"CCa-PNC",188
35,"35005",1071,718,711,6,7,"CCa-PNC",9
35,"35029",4125,2545,2514,34,31,"CCa-PNC",501
35,"35020",6054,4073,4018,26,55,"CCa-PNC",169
35,"35013",6609,4997,4881,51,116,"CCa-PNC",116
35,"35033",6378,4412,4354,24,58,"CCa-PNC",97
35,"35004",38814,20869,20641,192,228,"CCa-PNC",1961
35,"35031",7270,5184,5000,36,184,"CCa-PNC",110
35,"35030",9205,5602,5501,58,101,"CCa-PNC",864
35,"35002",23129,15904,15675,74,229,"CCa-PNC",654
35,"35016",297974,198159,195935,1546,2224,"CCa-PNC",3434
35,"35017",25447,15415,15079,127,336,"CCa-PNC",1419
35,"35025",1801,1239,1216,9,23,"CCa-PNC",13
35,"35003",5125,2989,2929,21,60,"CCa-PNC",217
35,"35012",10331,5684,5610,32,74,"CCa-PNC",109
35,"35024",13621,8665,8555,76,110,"CCa-PNC",1895
35,"35006",30302,21967,21625,243,342,"CCa-PNC",907
35,"35032",3432,2541,2498,19,43,"CCa-PNC",44
35,"35011",23882,16369,16095,107,274,"CCa-PNC",632
35,"35034",7707,3921,3872,30,49,"CCa-PNC",317
35,"35007",515,332,330,2,2,"CCa-PNC",64
35,"35014",11169,6234,6107,59,127,"CCa-PNC",392
35,"35027",10311,7497,7364,58,133,"CCa-PNC",288
35,"35023",11680,8467,8295,75,172,"CCa-PNC",490
35,"35022",48059,30474,30134,219,340,"CCa-PNC",917
35,"35009",19832,14305,14036,97,269,"CCa-PNC",639
35,"35018",12463,7628,7546,56,82,"CCa-PNC",670
35,"35001",4599,3455,3396,27,59,"CCa-PNC",76
35,"35028",9705,5552,5478,64,74,"CCa-PNC",294
35,"35008",6109,4631,4542,37,89,"CCa-PNC",327
35,"35010",3548,2371,2336,20,35,"CCa-PNC",611
35,"35026",80806,53749,52665,450,1084,"CCa-PNC",2164
35,"35019",32253,19902,19621,126,281,"CCa-PNC",563
47,"47112",2592,2063,2043,20,20,"PP",1084
47,"47162",73,61,61,0,0,"PP",32
47,"47014",50,45,45,0,0,"PP",26
47,"47163",299,236,235,6,1,"PP",73
47,"47031",186,145,144,1,1,"PP",87
47,"47004",1199,946,938,11,8,"PP",367
47,"47186",246602,193774,192412,1384,1362,"PP",69558
47,"47191",110,74,74,0,0,"PP",32
47,"47063",101,82,81,2,1,"PP",42
47,"47056",82,58,57,0,1,"PP",34
47,"47049",100,78,78,1,0,"PP",42
47,"47199",80,59,59,2,0,"PP",31
47,"47030",1006,785,770,10,15,"PP",340
47,"47151",27,22,21,0,1,"PP",15
47,"47145",611,451,449,4,2,"PP",229
47,"47177",107,78,76,0,2,"PP",30
47,"47089",153,122,120,2,2,"PP",77
47,"47206",95,81,81,0,0,"PP",31
47,"47188",112,85,85,0,0,"PP",51
47,"47044",330,291,287,0,4,"PP",99
47,"47001",55,51,50,2,1,"PP",35
47,"47018",35,31,28,0,3,"PP",22
47,"47224",91,74,74,1,0,"PP",36
47,"47097",331,268,263,1,5,"PP",95
47,"47092",110,93,92,0,1,"PP",51
47,"47070",41,32,32,1,0,"PP",24
47,"47111",1009,794,789,4,5,"PP",288
47,"47036",229,184,179,2,5,"PP",79
47,"47109",171,131,130,1,1,"PP",45
47,"47165",6987,5301,5115,63,186,"PP",2411
47,"47164",377,309,307,2,2,"PP",165
47,"47209",42,30,30,1,0,"PP",10
47,"47098",583,488,487,6,1,"PP",209
47,"47137",29,28,28,1,0,"PP",18
47,"47060",262,218,214,0,4,"PP",98
47,"47142",148,114,113,0,1,"PP",57
47,"47071",417,348,344,2,4,"PP",137
47,"47146",260,205,204,1,1,"PP",55
47,"47172",148,120,120,1,0,"PP",44
47,"47121",553,436,428,5,8,"PP",174
47,"47175",6575,4991,4937,51,54,"PP",1438
47,"47135",84,76,76,2,0,"PP",35
47,"47011",568,469,464,1,5,"PP",262
47,"47200",82,64,64,1,0,"PP",39
47,"47180",83,64,64,1,0,"PP",26
47,"47085",16668,12248,12132,133,116,"PP",4377
47,"47090",2418,1805,1776,17,29,"PP",758
47,"47131",178,132,131,3,1,"PP",59
47,"47003",228,180,179,3,1,"PP",108
47,"47029",57,48,47,1,1,"PP",28
47,"47116",413,330,324,1,6,"PP",172
47,"47066",1255,1005,996,7,9,"PP",373
47,"47210",372,289,286,1,3,"PP",151
47,"47144",78,66,65,2,1,"PP",38
47,"47158",906,686,668,3,18,"PP",199
47,"47032",153,120,118,0,2,"PP",89
47,"47110",455,363,357,3,6,"PP",126
47,"47055",202,170,168,1,2,"PP",67
47,"47173",883,686,675,4,11,"PP",195
47,"47106",50,41,41,0,0,"PP",27
47,"47091",89,67,66,0,1,"PP",24
47,"47156",169,137,135,1,2,"PP",71
47,"47147",119,91,91,0,0,"PP",65
47,"47010",13613,10963,10895,108,68,"PP",3218
47,"47024",262,206,205,2,1,"PP",87
47,"47083",80,62,61,2,1,"PP",28
47,"47222",80,68,68,3,0,"PP",35
47,"47065",863,681,671,4,10,"PP",313
47,"47039",188,149,148,1,1,"PP",56
47,"47168",31,28,27,0,1,"PP",21
47,"47052",6584,5222,5163,41,59,"PP",1333
47,"47025",120,97,97,2,0,"PP",60
47,"47205",385,281,274,7,7,"PP",149
47,"47005",548,426,421,4,5,"PP",197
47,"47081",47,40,40,0,0,"PP",12
47,"47203",67,54,54,0,0,"PP",35
47,"47037",174,146,141,2,5,"PP",85
47,"47013",99,74,73,0,1,"PP",26
47,"47022",57,50,46,0,4,"PP",36
47,"47045",768,586,580,0,6,"PP",170
47,"47217",1896,1436,1420,20,16,"PP",472
47,"47115",287,238,237,4,1,"PP",139
47,"47084",1171,911,898,15,13,"PP",407
47,"47016",71,58,57,0,1,"PP",33
47,"47190",93,80,78,4,2,"PP",52
47,"47002",25,23,23,0,0,"PP",15
47,"47122",2034,1666,1635,21,31,"PP",684
47,"47128",60,51,49,1,2,"PP",41
47,"47026",49,40,40,0,0,"PP",28
47,"47113",156,121,121,0,0,"PP",52
47,"47193",1583,1313,1294,12,19,"PP",423
47,"47105",192,164,163,0,1,"PP",64
47,"47073",120,98,97,1,1,"PP",63
47,"47017",201,161,158,3,3,"PP",115
47,"47006",190,145,144,1,1,"PP",44
47,"47123",469,395,386,4,9,"PP",167
47,"47020",278,230,227,1,3,"PP",129
47,"47129",879,700,688,6,12,"PP",263
47,"47167",242,201,197,3,4,"PP",98
47,"47221",109,91,91,0,0,"PP",55
47,"47114",4074,2868,2826,20,42,"PP",1203
47,"47213",115,83,83,0,0,"PP",43
47,"47176",224,139,135,5,4,"PP",78
47,"47067",178,126,126,3,0,"PP",81
47,"47153",108,74,73,1,1,"PP",52
47,"47132",45,37,35,0,2,"PP",27
47,"47228",445,359,357,4,2,"PP",162
47,"47124",399,329,328,4,1,"PP",144
47,"47068",36,27,27,0,0,"PP",17
47,"47064",31,29,28,2,1,"PP",14
47,"47101",1720,1404,1388,10,16,"PP",513
47,"47080",30,22,22,0,0,"PP",12
47,"47028",33,20,20,0,0,"PP",15
47,"47104",2857,2313,2253,19,60,"PP",1132
47,"47197",888,693,687,10,6,"PP",345
47,"47095",39,36,35,0,1,"PP",22
47,"47048",190,140,138,0,2,"PP",79
47,"47169",68,57,57,0,0,"PP",43
47,"47078",164,129,124,1,5,"PP",68
47,"47057",248,194,194,2,0,"PP",110
47,"47149",43,33,32,1,1,"PP",12
47,"47093",817,654,642,9,12,"PP",272
47,"47099",152,128,127,1,1,"PP",75
47,"47212",388,322,322,3,0,"PP",174
47,"47043",302,239,239,3,0,"PP",118
47,"47232",99,75,74,0,1,"PP",33
47,"47040",63,52,51,1,1,"PP",34
47,"47178",175,146,146,1,0,"PP",73
47,"47218",995,760,754,6,6,"PP",210
47,"47187",89,57,56,2,1,"PP",32
47,"47134",164,126,119,4,7,"PP",61
47,"47033",199,154,153,3,1,"PP",75
47,"47102",286,229,224,1,5,"PP",101
47,"47184",576,463,462,2,1,"PP",243
47,"47179",398,299,295,3,4,"PP",131
47,"47126",49,36,36,0,0,"PP",25
47,"47230",302,243,241,0,2,"PP",112
47,"47185",98,79,79,0,0,"PP",32
47,"47161",3903,3200,3183,25,17,"PP",1488
47,"47027",2746,2120,2095,8,25,"PP",636
47,"47196",35,26,26,1,0,"PP",22
47,"47088",110,87,87,0,0,"PP",50
47,"47119",90,75,75,1,0,"PP",43
47,"47053",116,96,96,1,0,"PP",39
47,"47208",59,38,37,3,1,"PP",15
47,"47059",97,71,71,0,0,"PP",32
47,"47211",49,39,37,1,2,"PP",24
47,"47139",1047,790,785,7,5,"PP",335
47,"47127",135,98,96,1,2,"PP",50
47,"47041",149,124,123,2,1,"PP",64
47,"47159",828,654,646,0,8,"PP",252
47,"47157",515,442,441,3,1,"PP",168
47,"47154",155,128,127,0,1,"PP",63
47,"47054",638,501,496,6,5,"PP",266
47,"47183",130,105,105,0,0,"PP",61
47,"47192",105,80,79,1,1,"PP",42
47,"47214",1420,1111,1093,9,18,"PP",533
47,"47079",62,51,51,0,0,"PP",34
47,"47051",338,274,272,0,2,"PP",110
47,"47148",439,336,335,2,1,"PP",158
47,"47231",4384,3457,3432,33,25,"PP",990
47,"47198",66,47,47,0,0,"PP",28
47,"47015",199,151,151,0,0,"PP",77
47,"47181",168,135,134,0,1,"PP",57
47,"47226",161,128,127,1,1,"PP",45
47,"47195",461,348,348,3,0,"PP",98
47,"47125",59,43,43,1,0,"PP",27
47,"47023",2999,2457,2445,20,12,"PP",831
47,"47096",135,108,107,2,1,"PP",53
47,"47138",237,180,176,1,4,"PP",80
47,"47219",42,36,34,2,2,"PP",12
47,"47100",140,119,117,2,2,"PP",59
47,"47103",259,211,211,4,0,"PP",83
47,"47223",158,129,125,3,4,"PP",49
47,"47141",134,102,101,1,1,"PP",75
47,"47207",277,216,212,3,4,"PP",116
47,"47082",803,641,633,5,8,"PP",321
47,"47035",930,745,739,10,6,"PP",354
47,"47216",115,101,99,2,2,"PP",67
47,"47050",3757,2829,2812,29,17,"PP",855
47,"47227",64,52,52,0,0,"PP",22
47,"47182",1342,1037,1023,16,14,"PP",400
47,"47038",108,82,82,0,0,"PP",39
47,"47189",152,128,128,0,0,"PP",78
47,"47140",119,101,100,1,1,"PP",67
47,"47034",76,59,58,1,1,"PP",38
47,"47117",297,219,216,4,3,"PP",98
47,"47130",99,78,78,1,0,"PP",36
47,"47042",54,41,41,3,0,"PP",19
47,"47152",86,64,64,1,0,"PP",19
47,"47094",132,103,101,1,2,"PP",52
47,"47007",3748,2869,2835,24,34,"PP",790
47,"47170",36,30,29,2,1,"PP",13
47,"47160",430,334,329,5,5,"PP",165
47,"47171",418,333,332,9,1,"PP",175
47,"47225",81,61,60,2,1,"PP",36
47,"47229",215,151,150,1,1,"PP",81
47,"47069",127,113,111,0,2,"PP",56
47,"47143",127,99,99,0,0,"PP",67
47,"47021",76,65,65,1,0,"PP",27
47,"47008",24,18,18,0,0,"PP",14
47,"47019",86,67,65,1,2,"PP",41
47,"47047",202,157,157,3,0,"PP",98
47,"47204",260,199,193,2,6,"PP",102
47,"47075",4871,3802,3763,30,39,"PP",1776
47,"47062",163,131,131,0,0,"PP",98
47,"47061",258,216,214,2,2,"PP",85
47,"47087",379,318,314,4,4,"PP",124
47,"47077",247,190,189,2,1,"PP",123
47,"47012",118,95,95,0,0,"PP",51
47,"47086",3926,3065,3028,27,37,"PP",1193
47,"47074",150,125,125,1,0,"PP",37
47,"47220",166,124,124,1,0,"PP",64
47,"47150",278,217,214,2,3,"PP",100
47,"47046",121,93,93,0,0,"PP",43
47,"47076",17375,13778,13684,111,94,"PP",4095
47,"47155",3239,2400,2374,27,26,"PP",701
47,"47133",2665,2140,2118,25,22,"PP",601
47,"47009",106,80,80,1,0,"PP",35
47,"47118",161,119,118,0,1,"PP",59
47,"47215",54,47,46,1,1,"PP",27
47,"47058",206,149,149,2,0,"PP",67
47,"47166",265,203,199,3,4,"PP",106
47,"47174",275,222,218,2,4,"PP",76
47,"47194",301,242,239,1,3,"PP",71
31,"31263",236,142,142,2,0,"UPN-PP",13
31,"31154",227,127,125,3,2,"UPN-PP",21
31,"31144",804,482,479,2,3,"UPN-PP",80
31,"31053",532,395,391,4,4,"UPN-PP",131
31,"31040",194,130,128,1,2,"UPN-PP",37
31,"31229",50,40,40,0,0,"UPN-PP",13
31,"31065",1892,1420,1396,14,24,"UPN-PP",542
31,"31009",690,508,504,5,4,"UPN-PP",129
31,"31122",4719,3671,3654,42,17,"UPN-PP",760
31,"31135",102,67,62,0,5,"UPN-PP",40
31,"31008",80,57,54,0,3,"UPN-PP",24
31,"31108",1878,1487,1475,14,12,"UPN-PP",646
31,"31061",56,50,50,1,0,"UPN-PP",32
31,"31224",914,668,659,6,9,"UPN-PP",277
31,"31196",39,34,34,0,0,"UPN-PP",10
31,"31164",582,464,457,3,7,"UPN-PP",180
31,"31036",921,664,657,5,7,"UPN-PP",187
31,"31115",166,108,108,2,0,"UPN-PP",22
31,"31001",90,74,74,5,0,"UPN-PP",15
31,"31007",136,94,93,1,1,"UPN-PP",41
31,"31199",150,101,101,3,0,"UPN-PP",35
31,"31013",661,439,437,1,2,"UPN-PP",124
31,"31068",2893,2172,2138,27,34,"UPN-PP",663
31,"31046",60,38,38,0,0,"UPN-PP",26
31,"31072",5288,3916,3846,32,70,"UPN-PP",1452
31,"31907",10677,8568,8523,97,45,"UPN-PP",2053
31,"31012",814,579,570,4,9,"UPN-PP",178
31,"31044",290,223,220,1,3,"UPN-PP",40
31,"31254",1920,1473,1458,7,15,"UPN-PP",463
31,"31064",1447,1161,1145,11,16,"UPN-PP",420
31,"31206",2095,1529,1513,19,16,"UPN-PP",441
31,"31071",17,17,17,0,0,"UPN-PP",8
31,"31088",5574,4194,4156,46,38,"UPN-PP",1064
31,"31011",697,494,491,5,3,"UPN-PP",160
31,"31231",115,81,81,1,0,"UPN-PP",34
31,"31047",261,191,187,6,4,"UPN-PP",69
31,"31215",4649,3412,3359,35,53,"UPN-PP",1143
31,"31253",129,112,112,0,0,"UPN-PP",4
31,"31096",115,95,92,2,3,"UPN-PP",38
31,"31242",253,165,164,1,1,"UPN-PP",60
31,"31205",427,330,326,7,4,"UPN-PP",90
31,"31189",1170,739,731,10,8,"UPN-PP",108
31,"31197",70,60,59,0,1,"UPN-PP",14
31,"31143",98,59,58,1,1,"UPN-PP",28
31,"31078",2447,1889,1861,25,28,"UPN-PP",571
31,"31152",1347,999,990,16,9,"UPN-PP",362
31,"31179",509,361,355,5,6,"UPN-PP",129
31,"31234",144,107,107,2,0,"UPN-PP",35
31,"31169",2217,1508,1489,15,19,"UPN-PP",555
31,"31131",871,664,658,13,6,"UPN-PP",258
31,"31057",1812,1375,1360,17,15,"UPN-PP",526
31,"31226",585,346,344,1,2,"UPN-PP",43
31,"31050",6058,3902,3850,64,52,"UPN-PP",879
31,"31010",5721,3986,3946,27,40,"UPN-PP",632
31,"31070",2652,1907,1888,16,19,"UPN-PP",558
31,"31185",501,345,342,4,3,"UPN-PP",130
31,"31171",693,510,500,6,10,"UPN-PP",117
31,"31906",2553,1945,1930,21,15,"UPN-PP",404
31,"31148",93,70,70,3,0,"UPN-PP",17
31,"31227",8226,6191,6109,53,82,"UPN-PP",1284
31,"31250",2832,1921,1899,20,22,"UPN-PP",227
31,"31233",96,72,71,0,1,"UPN-PP",36
31,"31051",253,176,176,2,0,"UPN-PP",53
31,"31177",262,171,170,3,1,"UPN-PP",51
31,"31198",36,29,29,0,0,"UPN-PP",4
31,"31041",1583,1125,1110,14,15,"UPN-PP",272
31,"31110",90,65,65,2,0,"UPN-PP",15
31,"31240",531,355,351,6,4,"UPN-PP",32
31,"31091",347,217,217,0,0,"UPN-PP",24
31,"31244",156,87,84,1,3,"UPN-PP",16
31,"31034",40,29,29,1,0,"UPN-PP",5
31,"31062",1088,866,853,4,13,"UPN-PP",264
31,"31098",1918,1489,1483,23,6,"UPN-PP",385
31,"31118",165,122,121,2,1,"UPN-PP",24
31,"31213",105,70,70,0,0,"UPN-PP",7
31,"31138",934,649,647,5,2,"UPN-PP",68
31,"31182",37,27,27,0,0,"UPN-PP",8
31,"31151",67,48,48,1,0,"UPN-PP",18
31,"31120",394,264,263,5,1,"UPN-PP",82
31,"31073",315,214,212,3,2,"UPN-PP",32
31,"31113",137,86,85,1,1,"UPN-PP",30
31,"31063",88,72,68,2,4,"UPN-PP",32
31,"31028",211,133,133,0,0,"UPN-PP",30
31,"31031",221,141,140,0,1,"UPN-PP",23
31,"31077",5384,4055,3999,49,56,"UPN-PP",1525
31,"31094",112,82,82,1,0,"UPN-PP",45
31,"31228",496,382,381,2,1,"UPN-PP",93
31,"31067",1938,1424,1415,15,9,"UPN-PP",447
31,"31241",134,94,89,0,5,"UPN-PP",33
31,"31157",3546,2423,2399,32,24,"UPN-PP",813
31,"31052",88,65,64,0,1,"UPN-PP",21
31,"31172",367,293,286,6,7,"UPN-PP",100
31,"31033",49,29,29,1,0,"UPN-PP",7
31,"31128",370,265,265,2,0,"UPN-PP",71
31,"31264",179,117,115,5,2,"UPN-PP",20
31,"31006",1952,1423,1400,14,23,"UPN-PP",497
31,"31104",1876,1355,1338,10,17,"UPN-PP",404
31,"31902",4346,3247,3228,23,19,"UPN-PP",749
31,"31112",94,67,66,0,1,"UPN-PP",19
31,"31173",873,704,680,3,24,"UPN-PP",313
31,"31142",1411,972,964,11,8,"UPN-PP",355
31,"31239",310,223,220,5,3,"UPN-PP",72
31,"31236",1324,943,933,12,10,"UPN-PP",289
31,"31237",195,156,156,1,0,"UPN-PP",64
31,"31032",1733,1295,1285,26,10,"UPN-PP",383
31,"31004",35,22,22,1,0,"UPN-PP",10
31,"31125",275,194,191,2,3,"UPN-PP",66
31,"31035",63,45,43,1,2,"UPN-PP",17
31,"31257",866,657,648,8,9,"UPN-PP",176
31,"31054",460,308,304,7,4,"UPN-PP",52
31,"31079",76,53,53,0,0,"UPN-PP",22
31,"31191",3018,2324,2297,23,27,"UPN-PP",660
31,"31114",362,272,269,6,3,"UPN-PP",60
31,"31249",1885,1350,1331,20,19,"UPN-PP",379
31,"31134",178,132,130,1,2,"UPN-PP",44
31,"31020",454,235,232,2,3,"UPN-PP",12
31,"31136",444,320,318,6,2,"UPN-PP",64
31,"31905",2847,2108,2093,11,15,"UPN-PP",465
31,"31109",1562,1184,1177,6,7,"UPN-PP",340
31,"31039",83,58,57,0,1,"UPN-PP",13
31,"31140",116,82,82,2,0,"UPN-PP",26
31,"31219",88,63,62,0,1,"UPN-PP",25
31,"31014",274,197,197,4,0,"UPN-PP",77
31,"31103",46,32,32,1,0,"UPN-PP",21
31,"31209",157,108,108,0,0,"UPN-PP",29
31,"31058",215,153,153,2,0,"UPN-PP",41
31,"31107",1707,1303,1294,12,9,"UPN-PP",753
31,"31251",3110,2347,2327,19,20,"UPN-PP",702
31,"31222",63,41,41,5,0,"UPN-PP",4
31,"31230",107,86,85,0,1,"UPN-PP",31
31,"31904",1559,1095,1084,8,11,"UPN-PP",206
31,"31195",180,129,128,0,1,"UPN-PP",26
31,"31181",150,116,116,0,0,"UPN-PP",37
31,"31162",47,29,27,0,2,"UPN-PP",6
31,"31216",3882,2829,2810,31,19,"UPN-PP",840
31,"31211",25,12,12,2,0,"UPN-PP",8
31,"31261",235,187,187,3,0,"UPN-PP",58
31,"31105",1535,1208,1187,18,21,"UPN-PP",564
31,"31023",6826,5609,5591,77,18,"UPN-PP",1711
31,"31021",64,42,42,0,0,"UPN-PP",9
31,"31183",681,581,578,10,3,"UPN-PP",196
31,"31168",248,192,191,0,1,"UPN-PP",76
31,"31017",361,248,246,4,2,"UPN-PP",58
31,"31208",2569,2016,1992,21,24,"UPN-PP",502
31,"31262",206,180,180,2,0,"UPN-PP",45
31,"31186",302,211,209,2,2,"UPN-PP",38
31,"31038",1348,1017,1005,13,12,"UPN-PP",352
