"prov_code","muni_code","censo","votantes","validos","blancos","nulos","siglas","votos"
20,"20081",7690,5382,5363,31,19,"EB",5
20,"20061",4427,3073,3053,13,20,"EB",4
20,"20051",6736,4829,4804,22,25,"EB",4
20,"20020",114,64,64,0,0,"EB",0
20,"20077",5269,3845,3830,9,15,"EB",1
20,"20006",261,154,153,1,1,"EB",1
20,"20030",21147,14598,14521,92,77,"EB",17
20,"20044",355,261,261,1,0,"EB",1
20,"20036",13208,9102,9056,59,46,"EB",28
20,"20074",11520,8379,8357,19,22,"EB",6
20,"20080",7705,5276,5244,21,32,"EB",5
20,"20046",1243,822,816,1,6,"EB",0
20,"20023",441,254,251,1,3,"EB",0
20,"20037",101,69,69,0,0,"EB",0
20,"20064",12395,7959,7916,42,43,"EB",15
20,"20055",17300,11784,11725,43,59,"EB",9
20,"20041",241,143,142,2,1,"EB",0
20,"20056",4077,2796,2781,12,15,"EB",4
20,"20019",9892,6740,6717,40,23,"EB",4
20,"20029",4264,3116,3104,14,12,"EB",0
20,"20043",1718,1189,1183,2,6,"EB",1
20,"20034",3200,2193,2180,8,13,"EB",4
20,"20073",4707,3272,3260,14,12,"EB",13
20,"20068",179,119,119,2,0,"EB",0
20,"20905",160,123,123,2,0,"EB",0
20,"20003",549,360,355,1,5,"EB",3
20,"20025",1110,791,788,4,3,"EB",1
20,"20076",7013,5011,4991,16,20,"EB",8
20,"20075",4312,2848,2845,8,3,"EB",2
20,"20066",437,288,286,1,2,"EB",0
20,"20016",1529,887,883,3,4,"EB",1
20,"20033",858,644,638,1,6,"EB",1
20,"20013",5433,3906,3893,24,13,"EB",6
20,"20042",3180,2056,2053,7,3,"EB",5
20,"20060",87,75,75,0,0,"EB",0
20,"20002",359,234,231,7,3,"EB",0
20,"20022",849,574,571,8,3,"EB",0
20,"20047",455,314,314,1,0,"EB",0
20,"20027",2761,1866,1861,10,5,"EB",0
20,"20067",30609,20017,19927,111,90,"EB",30
20,"20045",47031,30933,30787,172,146,"EB",50
20,"20070",1084,798,795,7,3,"EB",1
20,"20007",337,223,221,2,2,"EB",0
20,"20024",395,245,245,4,0,"EB",0
20,"20065",2921,1983,1970,16,13,"EB",0
20,"20054",461,294,294,1,0,"EB",0
20,"20008",713,424,424,5,0,"EB",1
20,"20063",8023,5611,5597,19,14,"EB",5
20,"20017",8462,5944,5917,11,27,"EB",3
20,"20904",87,56,55,1,1,"EB",0
20,"20072",4762,3175,3153,21,22,"EB",4
20,"20059",8892,6505,6490,18,15,"EB",3
20,"20021",185,104,104,2,0,"EB",0
20,"20005",1274,822,822,1,0,"EB",0
20,"20902",14282,9670,9618,52,52,"EB",16
20,"20012",149,104,104,1,0,"EB",0
20,"20057",198,148,147,1,1,"EB",2
20,"20010",1524,1057,1053,5,4,"EB",2
20,"20901",1399,960,957,3,3,"EB",0
20,"20069",147446,102068,101696,564,372,"EB",200
20,"20014",1161,699,693,0,6,"EB",0
20,"20028",2254,1442,1441,6,1,"EB",2
20,"20058",740,523,522,3,1,"EB",2
20,"20015",1245,880,876,5,4,"EB",1
20,"20071",15062,10442,10407,47,35,"EB",20
20,"20035",480,361,361,0,0,"EB",0
20,"20078",1143,819,816,1,3,"EB",1
20,"20004",230,133,133,2,0,"EB",0
20,"20048",183,112,112,0,0,"EB",1
20,"20062",941,688,683,1,5,"EB",1
20,"20906",128,87,87,0,0,"EB",0
20,"20009",11369,7402,7355,32,47,"EB",15
20,"20026",207,172,171,4,1,"EB",1
20,"20018",11231,7640,7611,33,29,"EB",4
20,"20079",18151,13106,13054,58,52,"EB",9
20,"20053",4856,3169,3153,15,16,"EB",4
20,"20011",1624,1234,1225,3,9,"EB",2
20,"20039",2126,1623,1618,9,5,"EB",1
20,"20052",1050,746,743,4,3,"EB",0
20,"20050",275,174,174,2,0,"EB",0
20,"20001",253,163,163,1,0,"EB",0
20,"20032",8654,6000,5972,21,28,"EB",10
20,"20040",15771,10549,10481,54,68,"EB",11
20,"20031",185,113,112,3,1,"EB",0
20,"20903",5033,3355,3341,18,14,"EB",4
20,"20907",118,82,82,0,0,"EB",1
20,"20038",387,294,293,2,1,"EB",0
20,"20049",4195,2918,2901,12,17,"EB",3
36,"36053",5783,3955,3899,39,56,"EB",5
36,"36061",8613,5822,5718,56,104,"EB",5
36,"36031",563,426,420,7,6,"EB",2
36,"36059",4641,2844,2796,29,48,"EB",1
36,"36048",5248,3429,3378,25,51,"EB",5
36,"36058",4957,3043,2994,55,49,"EB",4
36,"36006",11502,8057,7927,53,130,"EB",6
36,"36022",9046,5834,5720,37,114,"EB",10
36,"36043",4696,3038,3003,21,35,"EB",1
36,"36033",12305,8759,8597,67,162,"EB",11
36,"36056",4932,3368,3310,24,58,"EB",5
36,"36050",7645,5137,5049,48,88,"EB",7
36,"36029",16126,10936,10771,96,165,"EB",14
36,"36041",13691,9022,8916,85,106,"EB",15
36,"36003",10023,6877,6789,66,88,"EB",8
36,"36014",1867,1265,1243,16,22,"EB",2
36,"36051",14358,9408,9255,86,153,"EB",8
36,"36009",4401,2712,2649,33,63,"EB",2
36,"36042",18125,11975,11775,126,200,"EB",15
36,"36007",1610,1047,1016,5,31,"EB",1
36,"36023",8258,5504,5384,44,120,"EB",5
36,"36057",238417,165843,164264,1641,1579,"EB",231
36,"36020",2172,1435,1418,19,17,"EB",0
36,"36004",10109,6611,6502,79,109,"EB",9
36,"36032",3527,2407,2369,24,38,"EB",7
36,"36034",3299,2155,2132,15,23,"EB",4
36,"36038",66807,46235,45781,493,454,"EB",68
36,"36052",7266,4772,4685,43,87,"EB",6
36,"36002",3049,1994,1968,22,26,"EB",0
36,"36005",8105,5258,5152,54,106,"EB",6
36,"36027",4401,2940,2781,20,159,"EB",4
36,"36060",30431,19909,19673,206,236,"EB",36
36,"36039",15609,10562,10341,102,221,"EB",14
36,"36037",2538,1650,1625,12,25,"EB",1
36,"36010",2825,1983,1947,19,36,"EB",2
36,"36008",21845,14553,14373,138,180,"EB",26
36,"36049",6990,4877,4787,40,90,"EB",9
36,"36018",3033,1951,1926,9,25,"EB",2
36,"36030",3921,2516,2484,31,32,"EB",1
36,"36040",2505,1597,1563,15,34,"EB",6
36,"36001",2397,1674,1651,6,23,"EB",1
36,"36046",4073,2887,2818,31,69,"EB",1
36,"36016",1069,639,633,5,6,"EB",0
36,"36015",4079,2653,2606,29,47,"EB",1
36,"36021",12180,8188,8058,115,130,"EB",9
36,"36047",2248,1379,1363,11,16,"EB",3
36,"36028",4049,2783,2739,22,44,"EB",2
36,"36035",14615,10011,9880,103,131,"EB",10
36,"36054",11107,7027,6894,57,133,"EB",10
36,"36013",2216,1298,1290,18,8,"EB",1
36,"36901",4154,3094,3029,21,65,"EB",1
36,"36026",19890,13041,12891,169,150,"EB",19
36,"36045",24459,16966,16735,124,231,"EB",23
36,"36024",16335,11431,11256,99,175,"EB",9
36,"36017",17364,11771,11598,123,173,"EB",11
36,"36902",5028,3453,3396,19,57,"EB",4
36,"36019",1462,916,908,8,8,"EB",1
36,"36036",2546,1763,1742,14,21,"EB",0
36,"36055",13585,9177,8986,115,191,"EB",8
36,"36044",2527,1535,1499,12,36,"EB",1
36,"36025",2127,1235,1221,5,14,"EB",2
25,"25041",525,375,370,4,5,"ECP-GUANYEM",21
8,"8032",2100,1472,1465,12,7,"ECP-GUANYEM",198
43,"43176",746,564,561,2,3,"ECP-GUANYEM",48
8,"8023",7029,5027,5000,39,27,"ECP-GUANYEM",755
43,"43135",339,255,255,0,0,"ECP-GUANYEM",17
17,"17038",377,303,301,0,2,"ECP-GUANYEM",26
25,"25910",91,63,63,0,0,"ECP-GUANYEM",8
17,"17061",180,141,139,1,2,"ECP-GUANYEM",10
8,"8011",1739,1360,1353,10,7,"ECP-GUANYEM",73
17,"17105",248,187,186,2,1,"ECP-GUANYEM",13
43,"43109",2706,1751,1738,17,13,"ECP-GUANYEM",258
25,"25150",167,132,130,2,2,"ECP-GUANYEM",8
8,"8261",2405,1726,1718,11,8,"ECP-GUANYEM",211
8,"8269",2729,2114,2105,9,9,"ECP-GUANYEM",149
25,"25057",208,151,149,4,2,"ECP-GUANYEM",23
25,"25194",410,292,289,3,3,"ECP-GUANYEM",15
8,"8222",1821,1439,1424,7,15,"ECP-GUANYEM",223
17,"17146",3150,2243,2224,8,19,"ECP-GUANYEM",333
43,"43170",877,664,661,4,3,"ECP-GUANYEM",45
43,"43063",544,376,374,2,2,"ECP-GUANYEM",32
8,"8106",7500,5442,5410,43,32,"ECP-GUANYEM",701
25,"25093",629,455,443,5,12,"ECP-GUANYEM",25
8,"8091",5428,4048,4024,20,24,"ECP-GUANYEM",669
25,"25088",96,73,73,0,0,"ECP-GUANYEM",3
8,"8143",2727,1989,1977,19,12,"ECP-GUANYEM",234
8,"8047",3751,2600,2578,26,22,"ECP-GUANYEM",221
25,"25189",2181,1468,1461,11,7,"ECP-GUANYEM",146
8,"8076",16526,11988,11893,90,95,"ECP-GUANYEM",1916
43,"43058",95,78,78,0,0,"ECP-GUANYEM",8
25,"25255",390,301,301,0,0,"ECP-GUANYEM",19
8,"8238",14946,11911,11873,85,38,"ECP-GUANYEM",1483
17,"17095",20044,12638,12576,88,62,"ECP-GUANYEM",1746
25,"25172",1762,1332,1323,8,9,"ECP-GUANYEM",58
25,"25141",154,105,104,3,1,"ECP-GUANYEM",5
8,"8904",10516,7068,7025,54,43,"ECP-GUANYEM",1545
43,"43178",1435,1071,1066,2,5,"ECP-GUANYEM",114
43,"43147",528,425,420,3,5,"ECP-GUANYEM",16
25,"25164",353,259,255,0,4,"ECP-GUANYEM",8
17,"17902",1294,992,990,9,2,"ECP-GUANYEM",61
25,"25153",190,139,136,0,3,"ECP-GUANYEM",7
43,"43011",1086,862,860,5,2,"ECP-GUANYEM",52
8,"8100",2083,1707,1699,13,8,"ECP-GUANYEM",72
8,"8071",249,209,208,0,1,"ECP-GUANYEM",22
8,"8060",139,110,108,1,2,"ECP-GUANYEM",3
8,"8055",542,426,424,3,2,"ECP-GUANYEM",34
8,"8070",269,215,211,1,4,"ECP-GUANYEM",16
8,"8012",1726,1323,1309,17,14,"ECP-GUANYEM",64
17,"17181",3458,2454,2443,18,11,"ECP-GUANYEM",280
8,"8270",19014,13635,13594,74,41,"ECP-GUANYEM",1609
8,"8075",4144,2951,2943,20,8,"ECP-GUANYEM",405
8,"8029",3586,2868,2862,20,6,"ECP-GUANYEM",294
8,"8019",1122912,824423,821037,5287,3386,"ECP-GUANYEM",128403
43,"43012",3700,2882,2858,20,24,"ECP-GUANYEM",409
8,"8241",70,52,52,0,0,"ECP-GUANYEM",4
43,"43102",458,331,324,2,7,"ECP-GUANYEM",30
8,"8169",48478,35283,35114,278,169,"ECP-GUANYEM",7600
8,"8207",2026,1667,1659,12,8,"ECP-GUANYEM",121
8,"8167",6056,4520,4500,38,20,"ECP-GUANYEM",952
17,"17112",198,148,147,3,1,"ECP-GUANYEM",13
8,"8300",5927,4609,4589,41,20,"ECP-GUANYEM",778
17,"17023",27314,18677,18546,117,131,"ECP-GUANYEM",3121
17,"17139",1407,1128,1119,8,9,"ECP-GUANYEM",54
25,"25145",75,59,59,0,0,"ECP-GUANYEM",2
8,"8162",2118,1581,1576,13,5,"ECP-GUANYEM",228
8,"8184",55053,38519,38323,298,196,"ECP-GUANYEM",7124
8,"8204",3141,2395,2383,16,12,"ECP-GUANYEM",403
8,"8134",848,618,609,4,9,"ECP-GUANYEM",75
8,"8196",19542,14264,14185,123,79,"ECP-GUANYEM",2608
17,"17014",66,51,49,0,2,"ECP-GUANYEM",3
8,"8004",208,177,177,1,0,"ECP-GUANYEM",9
8,"8151",450,351,346,5,5,"ECP-GUANYEM",9
25,"25001",143,102,102,1,0,"ECP-GUANYEM",11
17,"17216",158,122,121,0,1,"ECP-GUANYEM",1
17,"17172",452,336,335,5,1,"ECP-GUANYEM",27
25,"25029",1590,1190,1185,4,5,"ECP-GUANYEM",76
8,"8308",139,109,109,1,0,"ECP-GUANYEM",6
25,"25182",1043,763,760,8,3,"ECP-GUANYEM",65
8,"8144",722,551,545,3,6,"ECP-GUANYEM",34
8,"8249",274,238,237,0,1,"ECP-GUANYEM",17
17,"17062",5982,4025,4001,19,24,"ECP-GUANYEM",381
8,"8178",444,363,361,2,2,"ECP-GUANYEM",38
25,"25040",10651,7041,6987,57,54,"ECP-GUANYEM",536
25,"25180",227,158,155,1,3,"ECP-GUANYEM",13
17,"17106",142,114,114,0,0,"ECP-GUANYEM",11
43,"43013",4406,3004,2975,19,29,"ECP-GUANYEM",322
17,"17005",457,322,320,3,2,"ECP-GUANYEM",19
8,"8282",6731,5333,5317,40,16,"ECP-GUANYEM",692
8,"8223",1897,1345,1341,10,4,"ECP-GUANYEM",134
17,"17178",1065,774,771,9,3,"ECP-GUANYEM",40
17,"17133",1262,976,964,7,12,"ECP-GUANYEM",45
8,"8087",144,120,120,0,0,"ECP-GUANYEM",7
17,"17197",128,97,97,0,0,"ECP-GUANYEM",7
17,"17002",578,477,474,2,3,"ECP-GUANYEM",29
25,"25121",632,380,374,3,6,"ECP-GUANYEM",37
17,"17013",2765,1999,1985,15,14,"ECP-GUANYEM",184
25,"25171",2117,1539,1534,5,5,"ECP-GUANYEM",109
17,"17067",704,551,549,6,2,"ECP-GUANYEM",22
8,"8301",49348,36261,36045,292,216,"ECP-GUANYEM",7016
8,"8113",52589,36864,36690,244,174,"ECP-GUANYEM",3685
8,"8141",4578,3369,3357,28,12,"ECP-GUANYEM",233
17,"17093",913,637,634,5,3,"ECP-GUANYEM",49
17,"17137",3486,2812,2808,15,4,"ECP-GUANYEM",164
43,"43118",422,338,338,0,0,"ECP-GUANYEM",35
25,"25173",1646,1180,1169,6,11,"ECP-GUANYEM",160
25,"25166",170,131,130,2,1,"ECP-GUANYEM",3
43,"43027",168,129,129,3,0,"ECP-GUANYEM",6
17,"17102",556,398,396,1,2,"ECP-GUANYEM",15
8,"8244",6099,4733,4706,39,27,"ECP-GUANYEM",945
8,"8034",820,644,640,0,4,"ECP-GUANYEM",27
17,"17022",7043,4940,4903,34,37,"ECP-GUANYEM",466
8,"8083",1672,1433,1430,6,3,"ECP-GUANYEM",61
8,"8182",2922,2041,2031,10,10,"ECP-GUANYEM",277
25,"25012",2349,1563,1556,17,7,"ECP-GUANYEM",196
8,"8284",12597,8244,8183,60,61,"ECP-GUANYEM",1163
43,"43089",279,201,201,1,0,"ECP-GUANYEM",30
17,"17214",714,516,511,6,5,"ECP-GUANYEM",32
17,"17049",3246,2527,2502,12,25,"ECP-GUANYEM",224
8,"8101",175048,121359,120620,830,739,"ECP-GUANYEM",20724
17,"17173",181,143,143,1,0,"ECP-GUANYEM",9
8,"8158",3094,2261,2251,11,10,"ECP-GUANYEM",338
17,"17188",171,134,134,1,0,"ECP-GUANYEM",15
17,"17170",173,140,140,2,0,"ECP-GUANYEM",4
8,"8109",207,176,174,0,2,"ECP-GUANYEM",9
43,"43049",727,557,555,3,2,"ECP-GUANYEM",32
25,"25200",318,245,245,0,0,"ECP-GUANYEM",8
17,"17050",664,554,550,10,4,"ECP-GUANYEM",33
8,"8305",27661,20346,20221,118,125,"ECP-GUANYEM",2236
25,"25239",582,330,330,3,0,"ECP-GUANYEM",27
43,"43082",350,276,271,5,5,"ECP-GUANYEM",10
25,"25073",559,377,377,2,0,"ECP-GUANYEM",27
8,"8085",986,769,767,6,2,"ECP-GUANYEM",50
17,"17187",625,496,492,3,4,"ECP-GUANYEM",60
17,"17200",624,469,467,6,2,"ECP-GUANYEM",38
17,"17153",189,150,149,1,1,"ECP-GUANYEM",15
8,"8138",4461,3286,3259,27,27,"ECP-GUANYEM",273
43,"43065",379,281,277,4,4,"ECP-GUANYEM",22
43,"43004",6288,4314,4262,36,52,"ECP-GUANYEM",518
8,"8114",18838,13519,13442,81,77,"ECP-GUANYEM",2233
8,"8025",1573,1170,1160,9,10,"ECP-GUANYEM",184
25,"25102",647,484,482,5,2,"ECP-GUANYEM",36
43,"43039",101,77,77,0,0,"ECP-GUANYEM",2
8,"8014",2013,1526,1521,4,5,"ECP-GUANYEM",152
43,"43030",483,356,351,2,5,"ECP-GUANYEM",39
43,"43034",465,365,365,5,0,"ECP-GUANYEM",14
17,"17016",737,570,563,2,7,"ECP-GUANYEM",54
8,"8307",49499,35471,35312,199,159,"ECP-GUANYEM",5358
17,"17208",978,723,719,6,4,"ECP-GUANYEM",50
25,"25911",419,298,297,3,1,"ECP-GUANYEM",16
25,"25079",276,202,202,0,0,"ECP-GUANYEM",8
8,"8230",7648,5797,5774,40,23,"ECP-GUANYEM",670
25,"25133",671,481,479,1,2,"ECP-GUANYEM",23
25,"25099",1285,908,904,6,4,"ECP-GUANYEM",45
17,"17001",575,428,426,4,2,"ECP-GUANYEM",35
25,"25142",359,283,283,2,0,"ECP-GUANYEM",18
8,"8252",24885,18507,18383,162,124,"ECP-GUANYEM",3751
17,"17210",572,414,411,2,3,"ECP-GUANYEM",31
8,"8102",28940,21108,21014,157,94,"ECP-GUANYEM",2035
8,"8280",93,76,75,1,1,"ECP-GUANYEM",7
25,"25049",156,110,109,1,1,"ECP-GUANYEM",2
25,"25024",352,248,247,0,1,"ECP-GUANYEM",6
17,"17089",5749,3973,3949,17,24,"ECP-GUANYEM",370
8,"8148",2344,1655,1646,13,9,"ECP-GUANYEM",267
8,"8038",1541,1129,1120,6,9,"ECP-GUANYEM",97
43,"43111",2129,1412,1401,8,11,"ECP-GUANYEM",234
43,"43154",126,104,104,0,0,"ECP-GUANYEM",9
25,"25216",244,186,186,0,0,"ECP-GUANYEM",4
17,"17171",177,138,137,0,1,"ECP-GUANYEM",10
17,"17209",615,472,471,5,1,"ECP-GUANYEM",33
8,"8251",5130,3719,3698,20,21,"ECP-GUANYEM",491
43,"43019",1332,911,904,8,7,"ECP-GUANYEM",77
25,"25020",270,202,201,2,1,"ECP-GUANYEM",9
17,"17064",324,249,247,2,2,"ECP-GUANYEM",14
25,"25035",364,257,256,0,1,"ECP-GUANYEM",22
8,"8142",136,117,117,3,0,"ECP-GUANYEM",6
8,"8273",2390,1871,1855,14,16,"ECP-GUANYEM",151
25,"25234",4139,2786,2772,13,14,"ECP-GUANYEM",234
25,"25212",219,176,176,1,0,"ECP-GUANYEM",9
8,"8146",1384,1030,1027,8,3,"ECP-GUANYEM",166
8,"8024",357,282,282,2,0,"ECP-GUANYEM",12
8,"8103",652,476,474,1,2,"ECP-GUANYEM",42
43,"43164",310,235,231,3,4,"ECP-GUANYEM",44
17,"17052",135,93,92,0,1,"ECP-GUANYEM",8
25,"25077",435,312,312,1,0,"ECP-GUANYEM",23
43,"43115",128,106,106,0,0,"ECP-GUANYEM",3
25,"25913",88,72,72,1,0,"ECP-GUANYEM",4
17,"17157",122,104,103,0,1,"ECP-GUANYEM",10
17,"17101",566,389,382,1,7,"ECP-GUANYEM",40
43,"43045",143,114,113,0,1,"ECP-GUANYEM",9
25,"25125",383,265,265,3,0,"ECP-GUANYEM",9
17,"17097",200,170,167,2,3,"ECP-GUANYEM",9
25,"25039",259,197,196,7,1,"ECP-GUANYEM",24
8,"8275",247,218,218,3,0,"ECP-GUANYEM",7
43,"43093",3863,2728,2716,22,12,"ECP-GUANYEM",241
8,"8229",521,418,417,3,1,"ECP-GUANYEM",20
17,"17163",2868,2281,2268,13,13,"ECP-GUANYEM",151
17,"17136",196,150,150,0,0,"ECP-GUANYEM",22
25,"25202",108,72,72,2,0,"ECP-GUANYEM",8
8,"8067",5746,4299,4270,24,29,"ECP-GUANYEM",393
25,"25111",114,86,86,2,0,"ECP-GUANYEM",1
43,"43142",1069,783,774,3,9,"ECP-GUANYEM",70
43,"43098",362,274,274,1,0,"ECP-GUANYEM",24
8,"8290",1549,1254,1248,6,6,"ECP-GUANYEM",138
17,"17166",547,442,440,0,2,"ECP-GUANYEM",19
8,"8062",1009,778,776,9,2,"ECP-GUANYEM",75
8,"8077",34690,25896,25767,164,129,"ECP-GUANYEM",4146
17,"17068",253,191,191,0,0,"ECP-GUANYEM",14
17,"17011",645,518,514,10,4,"ECP-GUANYEM",22
17,"17183",253,197,197,2,0,"ECP-GUANYEM",7
17,"17070",110,87,87,0,0,"ECP-GUANYEM",5
43,"43092",7308,4703,4679,33,24,"ECP-GUANYEM",540
43,"43041",216,156,156,2,0,"ECP-GUANYEM",13
25,"25169",170,117,117,5,0,"ECP-GUANYEM",3
43,"43906",2113,1490,1480,12,10,"ECP-GUANYEM",178
8,"8153",573,457,452,3,5,"ECP-GUANYEM",45
8,"8129",486,399,398,0,1,"ECP-GUANYEM",36
8,"8052",140,102,102,1,0,"ECP-GUANYEM",2
17,"17076",119,95,94,2,1,"ECP-GUANYEM",12
17,"17028",297,216,214,2,2,"ECP-GUANYEM",10
43,"43003",349,257,255,3,2,"ECP-GUANYEM",46
43,"43129",4607,3284,3261,21,23,"ECP-GUANYEM",250
43,"43091",125,90,90,1,0,"ECP-GUANYEM",23
25,"25901",289,214,211,4,3,"ECP-GUANYEM",15
8,"8218",8091,5899,5869,50,30,"ECP-GUANYEM",765
8,"8123",19570,15378,15316,91,62,"ECP-GUANYEM",2257
8,"8216",25,17,17,0,0,"ECP-GUANYEM",2
25,"25050",3256,2260,2249,20,11,"ECP-GUANYEM",146
43,"43031",1447,1085,1072,13,13,"ECP-GUANYEM",75
43,"43021",349,245,243,2,2,"ECP-GUANYEM",17
8,"8287",1067,853,844,4,9,"ECP-GUANYEM",84
25,"25082",292,197,197,2,0,"ECP-GUANYEM",8
43,"43163",26162,17276,17128,98,148,"ECP-GUANYEM",2598
8,"8010",4224,3109,3090,22,19,"ECP-GUANYEM",257
43,"43068",484,322,317,2,5,"ECP-GUANYEM",25
8,"8131",745,552,550,3,2,"ECP-GUANYEM",37
8,"8118",17634,13450,13402,80,48,"ECP-GUANYEM",1878
25,"25228",3143,2261,2250,18,11,"ECP-GUANYEM",160
25,"25163",230,162,161,0,1,"ECP-GUANYEM",4
17,"17204",609,429,428,6,1,"ECP-GUANYEM",33
8,"8192",5701,4366,4349,15,17,"ECP-GUANYEM",428
8,"8299",380,301,300,4,1,"ECP-GUANYEM",15
25,"25060",71,42,42,0,0,"ECP-GUANYEM",7
25,"25033",1120,838,831,5,7,"ECP-GUANYEM",65
8,"8063",469,390,390,4,0,"ECP-GUANYEM",31
43,"43121",593,404,403,1,1,"ECP-GUANYEM",28
17,"17004",529,411,410,3,1,"ECP-GUANYEM",40
8,"8285",10349,7630,7599,48,31,"ECP-GUANYEM",613
8,"8201",455,319,318,12,1,"ECP-GUANYEM",19
43,"43028",2770,1784,1770,7,14,"ECP-GUANYEM",289
25,"25903",226,169,169,1,0,"ECP-GUANYEM",8
8,"8095",66,49,49,0,0,"ECP-GUANYEM",2
8,"8211",33934,26136,26000,198,136,"ECP-GUANYEM",4569
17,"17099",78,55,55,0,0,"ECP-GUANYEM",1
17,"17158",565,296,295,2,1,"ECP-GUANYEM",24
25,"25005",269,193,193,3,0,"ECP-GUANYEM",12
8,"8179",636,466,465,2,1,"ECP-GUANYEM",89
8,"8213",6600,4925,4906,30,19,"ECP-GUANYEM",586
25,"25206",247,188,188,2,0,"ECP-GUANYEM",5
25,"25240",1366,1030,1021,4,9,"ECP-GUANYEM",71
25,"25092",125,93,92,0,1,"ECP-GUANYEM",7
17,"17182",269,195,195,0,0,"ECP-GUANYEM",29
8,"8256",693,542,542,3,0,"ECP-GUANYEM",125
17,"17220",801,649,647,2,2,"ECP-GUANYEM",28
8,"8108",5181,3880,3861,30,19,"ECP-GUANYEM",603
25,"25042",204,149,149,5,0,"ECP-GUANYEM",5
8,"8054",9215,6994,6943,38,51,"ECP-GUANYEM",1190
17,"17155",14957,9519,9410,71,109,"ECP-GUANYEM",942
43,"43165",571,469,467,2,2,"ECP-GUANYEM",27
17,"17130",325,270,270,1,0,"ECP-GUANYEM",11
25,"25063",84,52,51,0,1,"ECP-GUANYEM",2
43,"43010",334,262,262,2,0,"ECP-GUANYEM",41
25,"25007",1378,1010,999,12,11,"ECP-GUANYEM",104
17,"17184",1261,1016,1010,7,6,"ECP-GUANYEM",58
8,"8105",9741,6946,6896,62,50,"ECP-GUANYEM",1322
8,"8059",340,255,250,1,5,"ECP-GUANYEM",10
25,"25203",8809,5813,5770,40,43,"ECP-GUANYEM",507
17,"17151",179,131,130,0,1,"ECP-GUANYEM",7
8,"8098",2438,1781,1778,21,3,"ECP-GUANYEM",240
43,"43001",708,510,507,0,3,"ECP-GUANYEM",89
25,"25076",131,91,91,0,0,"ECP-GUANYEM",4
43,"43146",40,32,32,0,0,"ECP-GUANYEM",4
25,"25087",54,45,45,0,0,"ECP-GUANYEM",2
8,"8036",163,122,122,0,0,"ECP-GUANYEM",4
25,"25096",885,597,591,2,6,"ECP-GUANYEM",27
17,"17147",7916,5672,5641,41,31,"ECP-GUANYEM",436
8,"8214",7007,5390,5371,25,19,"ECP-GUANYEM",596
17,"17047",5016,3087,3068,22,19,"ECP-GUANYEM",323
17,"17161",1023,844,843,5,1,"ECP-GUANYEM",61
8,"8202",12943,9408,9358,58,50,"ECP-GUANYEM",1043
25,"25010",194,138,136,0,2,"ECP-GUANYEM",8
8,"8210",4640,3226,3200,24,26,"ECP-GUANYEM",346
25,"25120",92888,62740,62389,450,351,"ECP-GUANYEM",6088
43,"43122",112,91,91,1,0,"ECP-GUANYEM",16
25,"25019",4606,2860,2829,19,31,"ECP-GUANYEM",326
43,"43141",109,85,84,0,1,"ECP-GUANYEM",4
25,"25009",596,448,442,1,6,"ECP-GUANYEM",14
8,"8254",1766,1433,1427,16,6,"ECP-GUANYEM",85
25,"25192",727,527,524,4,3,"ECP-GUANYEM",42
43,"43144",1245,975,966,1,9,"ECP-GUANYEM",103
8,"8092",3713,2758,2745,9,13,"ECP-GUANYEM",196
25,"25904",160,134,133,2,1,"ECP-GUANYEM",7
43,"43055",1970,1548,1535,12,13,"ECP-GUANYEM",84
25,"25078",995,746,743,7,3,"ECP-GUANYEM",37
8,"8901",240,200,195,2,5,"ECP-GUANYEM",12
43,"43009",1384,966,959,5,7,"ECP-GUANYEM",102
43,"43903",2332,1502,1487,18,15,"ECP-GUANYEM",147
8,"8190",255,184,182,1,2,"ECP-GUANYEM",8
43,"43132",375,295,291,1,4,"ECP-GUANYEM",28
17,"17058",176,128,128,0,0,"ECP-GUANYEM",19
17,"17123",343,286,284,2,2,"ECP-GUANYEM",14
8,"8168",388,280,279,3,1,"ECP-GUANYEM",43
25,"25129",161,113,112,0,1,"ECP-GUANYEM",3
17,"17121",225,166,163,2,3,"ECP-GUANYEM",8
8,"8156",11254,8440,8411,58,29,"ECP-GUANYEM",1393
8,"8195",75,62,62,0,0,"ECP-GUANYEM",4
17,"17069",359,270,267,2,3,"ECP-GUANYEM",16
43,"43056",803,566,558,6,8,"ECP-GUANYEM",29
8,"8239",467,362,361,3,1,"ECP-GUANYEM",38
43,"43101",146,112,112,2,0,"ECP-GUANYEM",5
17,"17217",350,287,284,0,3,"ECP-GUANYEM",12
17,"17164",3918,2856,2838,17,18,"ECP-GUANYEM",148
25,"25069",426,296,294,0,2,"ECP-GUANYEM",15
8,"8170",442,322,320,0,2,"ECP-GUANYEM",13
8,"8277",168,148,146,1,2,"ECP-GUANYEM",14
8,"8139",172,148,147,2,1,"ECP-GUANYEM",14
17,"17088",599,467,465,3,2,"ECP-GUANYEM",35
8,"8005",6425,4830,4816,28,14,"ECP-GUANYEM",525
8,"8017",2808,2033,2016,16,17,"ECP-GUANYEM",175
43,"43084",514,388,383,2,5,"ECP-GUANYEM",30
8,"8217",25466,19864,19773,129,91,"ECP-GUANYEM",3605
25,"25022",105,80,79,0,1,"ECP-GUANYEM",3
8,"8094",1588,1258,1252,7,6,"ECP-GUANYEM",128
