"prov_code","muni_code","censo","votantes","validos","blancos","nulos","siglas","votos"
16,"16019",214,156,152,0,4,"PACMA",1
46,"46151",728,550,541,0,9,"PACMA",6
9,"9375",36,31,31,0,0,"PACMA",0
42,"42188",50,39,38,0,1,"PACMA",0
31,"31133",43,28,28,0,0,"PACMA",0
18,"18051",1147,817,810,8,7,"PACMA",5
19,"19019",20,18,17,0,1,"PACMA",0
49,"49264",578,383,377,5,6,"PACMA",3
49,"49225",147,91,90,0,1,"PACMA",0
42,"42094",621,444,433,10,11,"PACMA",5
49,"49226",255,198,195,0,3,"PACMA",0
6,"6080",1924,1412,1392,9,20,"PACMA",11
26,"26172",30,23,23,0,0,"PACMA",0
9,"9238",921,573,561,4,12,"PACMA",4
24,"24008",9282,6685,6603,52,82,"PACMA",40
29,"29099",950,693,685,4,8,"PACMA",5
10,"10002",364,272,270,0,2,"PACMA",0
47,"47102",291,230,220,1,10,"PACMA",2
7,"7007",421,296,293,2,3,"PACMA",5
44,"44085",52,35,35,0,0,"PACMA",0
37,"37001",192,151,148,0,3,"PACMA",0
9,"9052",29,23,23,0,0,"PACMA",0
46,"46153",439,355,351,1,4,"PACMA",6
46,"46196",147,125,125,1,0,"PACMA",2
18,"18116",2850,2059,2025,20,34,"PACMA",12
40,"40065",493,373,373,3,0,"PACMA",0
45,"45101",3756,3020,2984,12,36,"PACMA",15
22,"22139",79,64,64,1,0,"PACMA",0
31,"31047",254,191,188,2,3,"PACMA",2
37,"37191",114,78,75,1,3,"PACMA",0
37,"37262",78,64,63,0,1,"PACMA",0
34,"34076",587,479,479,2,0,"PACMA",2
42,"42028",75,51,51,0,0,"PACMA",0
25,"25001",144,73,73,0,0,"PACMA",0
48,"48039",239,190,188,0,2,"PACMA",1
21,"21023",2124,1298,1264,7,34,"PACMA",7
18,"18027",2570,1711,1700,13,11,"PACMA",11
26,"26034",654,497,489,1,8,"PACMA",2
9,"9242",80,66,66,2,0,"PACMA",0
9,"9198",104,83,82,1,1,"PACMA",0
37,"37192",356,231,227,2,4,"PACMA",2
14,"14051",1397,1018,1000,2,18,"PACMA",1
24,"24176",316,247,244,1,3,"PACMA",1
31,"31015",1994,1412,1392,25,20,"PACMA",14
37,"37060",243,187,187,1,0,"PACMA",3
10,"10143",154,112,112,0,0,"PACMA",1
44,"44122",1333,925,913,8,12,"PACMA",3
20,"20064",12503,7803,7755,52,48,"PACMA",97
18,"18029",1833,1196,1190,12,6,"PACMA",1
45,"45003",562,408,402,1,6,"PACMA",6
21,"21065",273,186,184,0,2,"PACMA",0
34,"34174",200,159,154,5,5,"PACMA",0
21,"21038",1095,705,693,4,12,"PACMA",7
19,"19306",25,20,20,1,0,"PACMA",0
20,"20076",6990,4666,4648,29,18,"PACMA",16
37,"37139",205,169,168,2,1,"PACMA",0
37,"37320",95,72,72,0,0,"PACMA",0
5,"5267",101,72,70,0,2,"PACMA",0
48,"48905",2553,1792,1771,12,21,"PACMA",3
48,"48011",9673,6468,6423,45,45,"PACMA",53
31,"31205",427,299,297,4,2,"PACMA",3
31,"31907",10745,8067,8009,116,58,"PACMA",91
5,"5234",49,44,44,2,0,"PACMA",1
25,"25086",522,346,341,2,5,"PACMA",2
49,"49133",304,214,213,1,1,"PACMA",1
40,"40905",133,103,100,1,3,"PACMA",0
11,"11021",6764,4434,4362,52,72,"PACMA",23
22,"22143",217,143,141,1,2,"PACMA",0
49,"49026",226,179,176,0,3,"PACMA",0
34,"34035",111,98,97,0,1,"PACMA",0
44,"44062",34,25,22,0,3,"PACMA",0
6,"6042",1011,698,687,2,11,"PACMA",2
50,"50027",225,178,177,2,1,"PACMA",1
47,"47217",1910,1370,1366,1,4,"PACMA",15
10,"10025",400,327,318,1,9,"PACMA",2
26,"26071",8491,5834,5761,47,73,"PACMA",68
10,"10117",255,135,134,0,1,"PACMA",0
18,"18032",246,175,174,2,1,"PACMA",0
33,"33010",1822,1190,1180,17,10,"PACMA",11
50,"50279",86,64,64,0,0,"PACMA",1
28,"28082",5683,4324,4286,25,38,"PACMA",52
31,"31217",321,226,223,1,3,"PACMA",1
5,"5076",478,386,378,4,8,"PACMA",1
24,"24036",288,184,184,2,0,"PACMA",0
48,"48084",22449,14670,14553,90,117,"PACMA",129
46,"46140",344,284,279,0,5,"PACMA",2
11,"11012",99886,70290,69673,693,617,"PACMA",1747
31,"31230",106,82,82,1,0,"PACMA",3
4,"4079",51383,33777,33586,257,191,"PACMA",349
42,"42088",67,47,47,1,0,"PACMA",0
26,"26168",5340,3774,3717,22,57,"PACMA",45
47,"47181",165,135,132,3,3,"PACMA",0
16,"16032",278,224,221,1,3,"PACMA",0
16,"16171",1800,1469,1443,8,26,"PACMA",5
25,"25233",275,178,178,4,0,"PACMA",2
10,"10150",346,285,279,3,6,"PACMA",1
37,"37051",85,66,66,0,0,"PACMA",0
46,"46236",972,818,809,2,9,"PACMA",7
9,"9311",59,46,45,0,1,"PACMA",0
42,"42123",164,117,116,4,1,"PACMA",2
9,"9176",63,47,46,2,1,"PACMA",0
5,"5257",132,101,101,0,0,"PACMA",6
29,"29073",1579,1091,1080,7,11,"PACMA",8
39,"39035",9502,7017,6928,57,89,"PACMA",86
16,"16173",205,157,156,0,1,"PACMA",0
41,"41091",541987,385251,382091,3298,3160,"PACMA",5382
12,"12081",608,486,480,5,6,"PACMA",4
25,"25149",1385,963,956,6,7,"PACMA",3
29,"29052",224,144,144,3,0,"PACMA",2
10,"10121",7978,5517,5429,35,88,"PACMA",24
12,"12103",91,69,67,0,2,"PACMA",1
49,"49031",148,120,119,6,1,"PACMA",1
29,"29019",878,652,636,3,16,"PACMA",2
46,"46003",950,791,769,1,22,"PACMA",3
31,"31254",1915,1428,1411,3,17,"PACMA",8
22,"22151",93,64,64,1,0,"PACMA",0
10,"10030",465,309,309,1,0,"PACMA",2
24,"24218",451,330,325,2,5,"PACMA",3
42,"42110",59,45,45,2,0,"PACMA",0
33,"33074",3484,2298,2274,24,24,"PACMA",16
12,"12082",9617,7324,7231,46,93,"PACMA",74
19,"19090",91,73,73,1,0,"PACMA",0
48,"48047",159,111,111,0,0,"PACMA",0
4,"4028",221,191,190,1,1,"PACMA",1
33,"33044",178278,125469,124554,1124,915,"PACMA",1393
19,"19317",139,110,109,1,1,"PACMA",0
45,"45099",3500,2390,2361,9,29,"PACMA",22
47,"47022",59,50,49,0,1,"PACMA",0
4,"4029",8859,5834,5790,35,44,"PACMA",35
38,"38026",32950,24443,24196,129,247,"PACMA",342
3,"3048",4847,3719,3683,20,36,"PACMA",50
44,"44109",108,73,73,0,0,"PACMA",0
16,"16908",186,152,152,1,0,"PACMA",0
9,"9251",375,277,274,4,3,"PACMA",2
16,"16130",571,450,448,1,2,"PACMA",2
10,"10032",1681,1257,1237,5,20,"PACMA",1
31,"31156",251,189,188,0,1,"PACMA",0
10,"10017",825,620,611,3,9,"PACMA",2
19,"19279",57,55,55,0,0,"PACMA",0
10,"10170",267,210,206,3,4,"PACMA",0
49,"49266",76,63,61,2,2,"PACMA",0
47,"47067",174,127,126,0,1,"PACMA",0
16,"16100",670,564,559,0,5,"PACMA",1
2,"2085",322,253,252,2,1,"PACMA",0
23,"23039",2204,1596,1558,11,38,"PACMA",9
45,"45112",1922,1247,1211,6,36,"PACMA",3
30,"30037",18793,13150,13003,47,147,"PACMA",159
23,"23010",14347,9669,9560,86,109,"PACMA",81
9,"9076",23,17,17,1,0,"PACMA",0
29,"29022",179,137,136,0,1,"PACMA",1
25,"25112",273,192,188,4,4,"PACMA",2
16,"16116",77,68,68,0,0,"PACMA",0
13,"13004",1025,807,800,4,7,"PACMA",0
18,"18149",5230,3903,3864,20,39,"PACMA",49
20,"20041",255,123,123,0,0,"PACMA",0
41,"41040",10541,7752,7698,68,54,"PACMA",109
34,"34238",330,268,266,3,2,"PACMA",0
19,"19243",44,31,31,0,0,"PACMA",0
10,"10127",4703,3183,3132,21,51,"PACMA",23
31,"31158",255,180,179,3,1,"PACMA",0
40,"40124",237,182,177,6,5,"PACMA",0
25,"25244",361,223,220,5,3,"PACMA",2
25,"25114",98,72,72,0,0,"PACMA",2
37,"37333",224,142,142,1,0,"PACMA",0
27,"27006",2564,1659,1637,17,22,"PACMA",15
9,"9125",584,432,430,1,2,"PACMA",0
1,"1006",175,140,140,0,0,"PACMA",1
16,"16026",82,62,61,2,1,"PACMA",1
10,"10159",320,251,250,0,1,"PACMA",0
46,"46137",270,210,207,4,3,"PACMA",3
44,"44071",591,398,398,5,0,"PACMA",0
48,"48020",273626,184710,183628,1185,1082,"PACMA",1534
41,"41097",3137,2180,2134,18,46,"PACMA",6
29,"29013",1610,1238,1207,9,31,"PACMA",8
9,"9395",138,104,104,0,0,"PACMA",0
10,"10175",1416,1006,980,4,26,"PACMA",7
7,"7011",27721,17817,17720,139,97,"PACMA",271
50,"50195",54,40,40,0,0,"PACMA",0
19,"19211",369,289,284,0,5,"PACMA",2
29,"29081",261,197,197,1,0,"PACMA",0
41,"41075",10212,6419,6295,49,124,"PACMA",69
13,"13009",1439,1115,1098,9,17,"PACMA",5
46,"46086",82,70,69,1,1,"PACMA",0
3,"3094",9080,6440,6396,34,44,"PACMA",97
44,"44236",63,48,47,0,1,"PACMA",0
19,"19041",163,129,129,3,0,"PACMA",1
24,"24225",1014,752,739,10,13,"PACMA",5
45,"45116",687,509,505,1,4,"PACMA",3
39,"39012",6687,5021,4957,51,64,"PACMA",41
7,"7025",472,355,351,1,4,"PACMA",2
19,"19324",176,126,125,3,1,"PACMA",0
13,"13062",574,453,448,3,5,"PACMA",1
9,"9353",76,57,56,1,1,"PACMA",0
2,"2036",95,78,78,0,0,"PACMA",0
37,"37211",224,172,172,4,0,"PACMA",0
12,"12120",177,152,152,0,0,"PACMA",1
1,"1062",313,211,210,2,1,"PACMA",4
25,"25158",1620,1019,1012,15,7,"PACMA",5
22,"22163",425,360,355,0,5,"PACMA",7
9,"9354",33,29,28,2,1,"PACMA",1
29,"29027",2326,1626,1609,12,17,"PACMA",9
47,"47117",301,233,227,2,6,"PACMA",2
16,"16140",27,16,16,0,0,"PACMA",0
19,"19054",192,164,164,1,0,"PACMA",1
31,"31019",1785,1254,1238,9,16,"PACMA",6
14,"14073",2891,2079,2016,13,63,"PACMA",7
22,"22246",76,50,50,0,0,"PACMA",0
41,"41100",1013,692,673,6,19,"PACMA",5
25,"25174",397,280,280,2,0,"PACMA",2
22,"22027",329,221,218,0,3,"PACMA",0
19,"19166",156,120,119,1,1,"PACMA",0
31,"31052",96,62,61,0,1,"PACMA",0
29,"29017",6553,4744,4668,33,76,"PACMA",33
37,"37083",182,156,155,0,1,"PACMA",0
12,"12122",796,637,627,0,10,"PACMA",1
48,"48024",995,757,754,7,3,"PACMA",5
50,"50280",332,253,250,0,3,"PACMA",1
47,"47029",57,52,52,0,0,"PACMA",0
18,"18048",2387,1683,1662,8,21,"PACMA",25
49,"49017",251,180,177,1,3,"PACMA",0
26,"26029",37,32,32,0,0,"PACMA",0
9,"9373",425,287,285,2,2,"PACMA",0
44,"44043",102,74,72,0,2,"PACMA",0
45,"45119",3330,2096,2067,15,29,"PACMA",38
24,"24026",1177,864,849,7,15,"PACMA",8
1,"1027",416,257,254,3,3,"PACMA",3
33,"33052",721,485,482,3,3,"PACMA",1
31,"31265",82,53,53,2,0,"PACMA",0
7,"7030",1551,1127,1101,13,26,"PACMA",18
38,"38036",6592,4518,4440,45,78,"PACMA",76
41,"41080",1274,910,892,6,18,"PACMA",8
40,"40119",169,138,133,1,5,"PACMA",1
6,"6017",272,222,221,1,1,"PACMA",0
44,"44184",45,34,34,0,0,"PACMA",1
44,"44252",86,65,65,0,0,"PACMA",0
22,"22119",1291,942,935,5,7,"PACMA",5
23,"23020",1590,1370,1349,9,21,"PACMA",10
25,"25252",548,343,342,9,1,"PACMA",5
7,"7031",23833,14836,14707,124,129,"PACMA",243
9,"9133",40,32,32,0,0,"PACMA",0
19,"19217",54,40,39,0,1,"PACMA",0
18,"18050",1710,1165,1152,3,13,"PACMA",13
12,"12094",847,674,665,5,9,"PACMA",5
25,"25076",145,81,81,2,0,"PACMA",2
40,"40176",395,306,305,2,1,"PACMA",0
12,"12124",1840,1387,1381,33,6,"PACMA",1
47,"47122",2032,1563,1535,7,28,"PACMA",5
24,"24163",3962,2950,2933,24,17,"PACMA",30
42,"42202",20,14,13,0,1,"PACMA",0
14,"14011",578,464,462,4,2,"PACMA",2
37,"37259",44,28,28,0,0,"PACMA",1
14,"14040",3776,2873,2833,32,40,"PACMA",13
42,"42174",174,137,135,5,2,"PACMA",1
19,"19289",28,25,24,1,1,"PACMA",0
34,"34058",189,172,172,2,0,"PACMA",0
19,"19182",38,34,33,0,1,"PACMA",0
24,"24096",117,80,79,1,1,"PACMA",1
6,"6157",443,321,316,1,5,"PACMA",0
25,"25242",720,456,450,2,6,"PACMA",5
25,"25210",1108,685,677,3,8,"PACMA",4
13,"13020",4781,3198,3161,31,37,"PACMA",44
22,"22081",254,181,181,0,0,"PACMA",0
37,"37135",1207,905,899,15,6,"PACMA",5
12,"12136",2635,2201,2171,18,30,"PACMA",10
50,"50193",651,514,501,2,13,"PACMA",8
1,"1017",849,571,565,5,6,"PACMA",5
33,"33025",9174,5838,5786,57,52,"PACMA",50
41,"41084",2845,2124,2081,9,43,"PACMA",16
25,"25212",233,154,153,6,1,"PACMA",4
50,"50014",147,94,94,0,0,"PACMA",0
48,"48029",8338,5721,5683,37,38,"PACMA",67
48,"48059",400,294,291,0,3,"PACMA",1
37,"37219",173,109,108,0,1,"PACMA",0
42,"42001",278,212,210,3,2,"PACMA",1
16,"16163",74,62,62,0,0,"PACMA",0
22,"22072",191,136,135,0,1,"PACMA",0
39,"39080",3542,2656,2628,20,28,"PACMA",20
37,"37091",177,117,116,1,1,"PACMA",0
10,"10050",1053,846,837,6,9,"PACMA",0
25,"25902",567,365,356,8,9,"PACMA",0
19,"19221",48,38,37,1,1,"PACMA",0
30,"30018",7978,5866,5811,30,55,"PACMA",80
23,"23027",723,576,572,3,4,"PACMA",2
27,"27023",2579,1891,1865,23,26,"PACMA",7
7,"7036",26955,18578,18433,148,145,"PACMA",322
47,"47096",140,110,110,0,0,"PACMA",0
46,"46067",1753,1418,1393,1,25,"PACMA",8
6,"6115",1261,841,832,5,9,"PACMA",6
3,"3093",19683,14633,14484,70,149,"PACMA",227
5,"5054",1224,935,924,8,11,"PACMA",6
27,"27024",1598,1173,1158,8,15,"PACMA",5
9,"9272",282,210,206,3,4,"PACMA",0
16,"16199",30,25,25,1,0,"PACMA",1
41,"41019",4691,3089,3056,27,33,"PACMA",38
50,"50005",229,189,189,1,0,"PACMA",0
26,"26165",358,304,299,2,5,"PACMA",1
13,"13025",302,244,244,1,0,"PACMA",0
50,"50205",90,63,61,0,2,"PACMA",1
28,"28100",4196,2987,2955,14,32,"PACMA",55
19,"19222",110,82,82,0,0,"PACMA",0
9,"9138",85,72,70,0,2,"PACMA",0
10,"10052",182,130,129,0,1,"PACMA",5
12,"12099",539,416,403,7,13,"PACMA",2
44,"44049",849,616,604,9,12,"PACMA",4
9,"9001",27,22,22,0,0,"PACMA",0
12,"12020",118,105,105,0,0,"PACMA",0
29,"29025",39665,25907,25714,192,193,"PACMA",442
6,"6072",2307,1696,1681,12,15,"PACMA",11
3,"3002",3605,2583,2557,15,26,"PACMA",37
38,"38044",2188,1348,1334,6,14,"PACMA",5
23,"23029",843,628,624,2,4,"PACMA",1
7,"7039",4839,3136,3060,31,76,"PACMA",18
49,"49173",375,230,221,3,9,"PACMA",2
44,"44192",355,280,278,4,2,"PACMA",0
5,"5204",603,456,451,1,5,"PACMA",2
19,"19111",155,126,126,1,0,"PACMA",1
37,"37266",82,63,63,2,0,"PACMA",1
47,"47208",58,38,36,1,2,"PACMA",0
44,"44124",77,64,64,3,0,"PACMA",1
5,"5205",74,57,55,1,2,"PACMA",0
49,"49097",85,52,51,0,1,"PACMA",0
16,"16060",744,565,554,7,11,"PACMA",1
28,"28132",11685,8130,8062,56,68,"PACMA",121
48,"48063",372,279,277,2,2,"PACMA",2
24,"24003",648,460,453,7,7,"PACMA",0
47,"47209",41,34,34,0,0,"PACMA",0
16,"16205",115,88,87,0,1,"PACMA",0
48,"48003",14339,9918,9838,53,80,"PACMA",77
24,"24227",1607,1127,1116,22,11,"PACMA",17
34,"34053",207,170,169,3,1,"PACMA",0
50,"50102",859,658,653,8,5,"PACMA",2
18,"18047",5903,3893,3857,28,36,"PACMA",65
28,"28093",2096,1670,1653,10,17,"PACMA",16
18,"18905",14618,9789,9682,110,107,"PACMA",200
28,"28065",126539,96997,96210,505,787,"PACMA",1203
37,"37228",360,297,295,2,2,"PACMA",0
7,"7042",10666,6680,6613,64,67,"PACMA",179
10,"10134",567,401,396,2,5,"PACMA",3
46,"46175",456,389,387,3,2,"PACMA",0
1,"1041",149,103,100,1,3,"PACMA",1
19,"19249",32,29,29,0,0,"PACMA",0
13,"13014",492,398,397,1,1,"PACMA",0
41,"41057",269,183,181,0,2,"PACMA",1
33,"33002",9995,6765,6672,47,93,"PACMA",53
26,"26062",89,72,71,2,1,"PACMA",0
10,"10105",2512,1644,1620,12,24,"PACMA",10
42,"42141",112,80,80,0,0,"PACMA",0
9,"9327",26,24,24,0,0,"PACMA",1
22,"22178",103,82,81,0,1,"PACMA",0
42,"42010",19,14,14,1,0,"PACMA",0
18,"18065",618,496,470,3,26,"PACMA",5
49,"49262",392,279,274,1,5,"PACMA",0
44,"44196",131,101,98,2,3,"PACMA",0
37,"37010",939,708,702,0,6,"PACMA",2
9,"9192",55,43,43,0,0,"PACMA",1
31,"31176",2869,2010,1963,33,47,"PACMA",25
49,"49101",153,102,99,0,3,"PACMA",0
31,"31011",693,459,456,8,3,"PACMA",4
31,"31077",5352,3908,3848,41,60,"PACMA",22
47,"47183",130,106,105,0,1,"PACMA",0
12,"12134",141,95,94,0,1,"PACMA",0
7,"7045",1295,947,936,5,11,"PACMA",13
24,"24039",2063,1597,1596,41,1,"PACMA",5
41,"41026",4314,3380,3322,18,58,"PACMA",16
3,"3099",42319,31083,30801,165,282,"PACMA",299
3,"3007",166,139,137,0,2,"PACMA",2
42,"42144",436,353,348,2,5,"PACMA",0
10,"10046",203,168,168,1,0,"PACMA",0
12,"12026",881,678,663,13,15,"PACMA",0
9,"9280",28,20,20,0,0,"PACMA",0
49,"49139",171,135,135,0,0,"PACMA",1
38,"38050",2462,1624,1604,8,20,"PACMA",20
38,"38051",7194,5158,5080,31,78,"PACMA",43
5,"5261",41,26,26,0,0,"PACMA",0
33,"33035",11284,7681,7618,70,63,"PACMA",98
16,"16066",2325,1788,1745,19,43,"PACMA",8
18,"18067",702,469,466,0,3,"PACMA",1
40,"40149",514,375,369,5,6,"PACMA",3
47,"47184",573,453,451,1,2,"PACMA",2
49,"49265",128,91,91,1,0,"PACMA",0
9,"9378",31,24,23,0,1,"PACMA",0
37,"37177",289,220,219,2,1,"PACMA",0
9,"9362",208,172,171,2,1,"PACMA",1
50,"50202",152,100,99,1,1,"PACMA",0
14,"14022",4006,2977,2949,17,28,"PACMA",16
31,"31079",73,54,53,0,1,"PACMA",2
26,"26066",251,201,194,1,7,"PACMA",3
22,"22057",370,271,270,3,1,"PACMA",1
3,"3101",4808,3627,3580,22,47,"PACMA",28
22,"22095",72,58,58,1,0,"PACMA",0
1,"1046",601,432,428,3,4,"PACMA",3
44,"44056",501,345,342,2,3,"PACMA",3
42,"42054",19,16,16,0,0,"PACMA",0
6,"6129",577,438,429,0,9,"PACMA",1
11,"11018",1468,1046,1031,9,15,"PACMA",9
19,"19160",886,558,552,2,6,"PACMA",13
26,"26067",22,15,15,1,0,"PACMA",0
30,"30028",6649,4797,4726,21,71,"PACMA",23
49,"49145",236,162,157,0,5,"PACMA",0
27,"27041",2341,1718,1705,16,13,"PACMA",10
20,"20008",716,362,361,6,1,"PACMA",0
44,"44200",39,26,26,0,0,"PACMA",0
12,"12138",19061,13010,12847,129,163,"PACMA",144
50,"50120",52,40,40,1,0,"PACMA",1
45,"45203",2563,1801,1771,8,30,"PACMA",33
5,"5216",220,171,168,0,3,"PACMA",0
24,"24010",8386,5708,5632,60,76,"PACMA",62
10,"10021",5147,3744,3648,31,96,"PACMA",17
25,"25228",3035,1933,1921,26,12,"PACMA",26
42,"42017",140,113,112,0,1,"PACMA",0
6,"6039",1840,1469,1437,9,32,"PACMA",3
37,"37193",390,279,275,4,4,"PACMA",0
50,"50121",277,216,214,1,2,"PACMA",1
42,"42152",78,55,55,0,0,"PACMA",1
21,"21025",4026,2433,2396,30,37,"PACMA",26
39,"39092",894,626,620,1,6,"PACMA",4
13,"13095",85,66,66,0,0,"PACMA",0
9,"9337",117,92,91,0,1,"PACMA",0
26,"26176",53,44,44,1,0,"PACMA",0
31,"31149",2305,1461,1441,8,20,"PACMA",2
46,"46155",1029,833,822,4,11,"PACMA",5
12,"12077",4605,3439,3382,15,57,"PACMA",27
6,"6071",245,206,200,0,6,"PACMA",4
31,"31139",159,96,95,0,1,"PACMA",0
19,"19223",111,83,83,3,0,"PACMA",0
14,"14025",2924,2466,2422,14,44,"PACMA",21
16,"16073",185,164,164,1,0,"PACMA",1
48,"48042",1369,1068,1053,7,15,"PACMA",13
12,"12140",1143,939,930,6,9,"PACMA",2
5,"5074",686,564,558,5,6,"PACMA",1
46,"46104",1940,1504,1487,7,17,"PACMA",17
20,"20011",1658,1219,1210,7,9,"PACMA",3
1,"1052",245,184,181,0,3,"PACMA",0
45,"45138",1091,877,871,4,6,"PACMA",11
23,"23043",546,398,396,3,2,"PACMA",0
9,"9114",86,66,66,0,0,"PACMA",0
35,"35013",6625,4896,4781,41,115,"PACMA",44
19,"19308",56,53,53,0,0,"PACMA",0
37,"37114",84,70,69,2,1,"PACMA",0
9,"9160",85,64,64,0,0,"PACMA",0
25,"25019",4572,2726,2698,34,28,"PACMA",28
9,"9246",620,451,444,2,7,"PACMA",1
13,"13098",2092,1503,1461,8,42,"PACMA",12
9,"9202",25,22,22,1,0,"PACMA",0
16,"16170",692,501,493,4,8,"PACMA",6
44,"44031",97,62,62,0,0,"PACMA",0
7,"7014",7320,4163,4116,45,47,"PACMA",52
4,"4049",5313,3620,3579,18,41,"PACMA",24
3,"3065",167284,123032,122305,711,727,"PACMA",1550
20,"20067",30828,19984,19882,140,102,"PACMA",198
30,"30022",16913,11371,11214,93,157,"PACMA",91
5,"5060",116,95,95,0,0,"PACMA",0
10,"10072",859,617,615,5,2,"PACMA",3
49,"49069",367,258,254,5,4,"PACMA",1
6,"6091",3774,2709,2666,23,43,"PACMA",10
44,"44205",700,460,453,4,7,"PACMA",0
40,"40017",92,75,75,0,0,"PACMA",0
10,"10073",747,524,516,4,8,"PACMA",1
47,"47110",450,350,346,1,4,"PACMA",0
49,"49176",667,433,431,1,2,"PACMA",0
19,"19033",64,52,50,1,2,"PACMA",0
9,"9343",93,66,65,0,1,"PACMA",0
4,"4091",334,268,267,6,1,"PACMA",1
5,"5127",643,519,514,3,5,"PACMA",1
20,"20047",469,307,304,5,3,"PACMA",0
39,"39066",872,667,661,4,6,"PACMA",1
19,"19045",140,120,120,0,0,"PACMA",0
42,"42108",12,9,9,1,0,"PACMA",0
5,"5176",235,181,174,4,7,"PACMA",1
18,"18174",446,330,324,2,6,"PACMA",1
25,"25105",125,92,92,2,0,"PACMA",1
6,"6092",577,415,405,3,10,"PACMA",1
37,"37069",968,695,689,7,6,"PACMA",4
50,"50126",2371,1573,1559,19,14,"PACMA",3
47,"47139",1040,777,767,6,10,"PACMA",0
31,"31187",111,68,63,1,5,"PACMA",0
6,"6093",4447,3254,3204,15,50,"PACMA",12
9,"9166",97,81,81,0,0,"PACMA",1
16,"16083",52,33,33,0,0,"PACMA",0
37,"37244",131,98,98,0,0,"PACMA",0
21,"21032",1800,1286,1259,10,27,"PACMA",6
30,"30035",18671,13103,12979,54,124,"PACMA",179
31,"31089",242,172,170,1,2,"PACMA",4
25,"25023",4531,2782,2763,30,19,"PACMA",34
10,"10031",165,135,134,1,1,"PACMA",0
20,"20901",1437,908,906,2,2,"PACMA",2
10,"10169",531,420,409,2,11,"PACMA",0
45,"45010",415,311,310,2,1,"PACMA",1
25,"25194",423,246,244,6,2,"PACMA",2
5,"5033",176,144,142,1,2,"PACMA",0
1,"1016",433,228,226,5,2,"PACMA",1
46,"46212",1620,1150,1124,9,26,"PACMA",12
27,"27002",1633,1137,1108,9,29,"PACMA",10
5,"5082",529,432,422,1,10,"PACMA",3
4,"4063",1096,776,768,2,8,"PACMA",7
47,"47221",111,94,94,0,0,"PACMA",0
7,"7060",2568,1677,1653,16,24,"PACMA",21
31,"31189",1161,720,709,6,11,"PACMA",5
31,"31257",875,634,625,8,9,"PACMA",11
14,"14031",593,469,459,3,10,"PACMA",0
31,"31057",1781,1287,1268,10,19,"PACMA",3
28,"28031",2048,1500,1486,3,14,"PACMA",5
21,"21022",171,107,105,0,2,"PACMA",0
38,"38015",4170,2862,2836,10,26,"PACMA",23
48,"48049",549,416,416,1,0,"PACMA",2
42,"42065",21,18,18,0,0,"PACMA",0
19,"19208",43,30,30,0,0,"PACMA",0
45,"45179",525,391,386,3,5,"PACMA",0
10,"10171",344,245,244,0,1,"PACMA",0
5,"5230",66,63,62,1,1,"PACMA",2
44,"44210",746,554,545,3,9,"PACMA",1
2,"2072",1549,1086,1070,2,16,"PACMA",10
28,"28051",1541,1163,1149,1,14,"PACMA",20
34,"34091",123,94,93,3,1,"PACMA",2
21,"21036",200,141,139,0,2,"PACMA",1
16,"16181",64,52,52,2,0,"PACMA",0
46,"46240",210,164,161,1,3,"PACMA",4
22,"22112",9566,6354,6305,56,49,"PACMA",49
7,"7063",1418,1043,1033,6,10,"PACMA",10
13,"13005",23298,17250,17070,140,180,"PACMA",140
9,"9170",205,162,162,1,0,"PACMA",1
16,"16087",208,179,177,5,2,"PACMA",0
50,"50131",231,167,165,0,2,"PACMA",1
30,"30038",15411,10847,10767,46,80,"PACMA",105
22,"22202",141,119,119,0,0,"PACMA",0
13,"13006",597,456,447,4,9,"PACMA",1
40,"40165",77,65,64,1,1,"PACMA",0
9,"9257",93,81,80,4,1,"PACMA",0
50,"50067",14119,9909,9819,112,90,"PACMA",89
23,"23014",2559,1971,1942,13,29,"PACMA",14
45,"45081",17875,12656,12533,82,123,"PACMA",229
24,"24120",341,246,244,1,2,"PACMA",0
46,"46189",467,393,390,2,3,"PACMA",8
40,"40166",253,218,215,1,3,"PACMA",1
19,"19010",8,8,8,0,0,"PACMA",0
50,"50225",1570,956,950,3,6,"PACMA",5
16,"16186",456,375,371,0,4,"PACMA",3
30,"30040",732,617,607,2,10,"PACMA",6
6,"6055",2051,1453,1422,8,31,"PACMA",2
3,"3083",5586,3971,3928,33,43,"PACMA",35
50,"50099",3083,2148,2132,13,16,"PACMA",12
44,"44146",174,153,152,2,1,"PACMA",3
25,"25156",783,543,537,7,6,"PACMA",5
40,"40040",2607,1843,1828,19,15,"PACMA",9
18,"18072",667,424,420,0,4,"PACMA",2
40,"40041",979,725,717,5,8,"PACMA",1
46,"46034",1758,1390,1379,4,11,"PACMA",21
19,"19134",24,15,15,0,0,"PACMA",0
45,"45050",457,333,328,1,5,"PACMA",5
9,"9173",124,100,99,2,1,"PACMA",0
41,"41043",639,436,427,5,9,"PACMA",2
16,"16246",482,361,355,3,6,"PACMA",1
30,"30041",13621,8970,8889,46,81,"PACMA",106
28,"28026",6317,4734,4701,33,33,"PACMA",64
39,"39073",9837,7356,7298,31,58,"PACMA",86
31,"31195",182,130,128,0,2,"PACMA",0
16,"16189",264,206,205,4,1,"PACMA",1
46,"46009",3121,2459,2427,8,32,"PACMA",27
40,"40128",129,95,93,0,2,"PACMA",5
