"muni_code","PP2019_11","PSOE2019_11","VOX2019_11","part2019_11","PP2019_04","PSOE2019_04","VOX2019_04","part2019_04","PP2016_06","PSOE2016_06","VOX2016_06","part2016_06","PSOE2015_12","PP2015_12","VOX2015_12","part2015_12","PSOE2011_11","PP2011_11","part2011_11","PSOE2008_03","PP2008_03","part2008_03","PP2004_03","PSOE2004_03","part2004_03","PP2000_03","PSOE2000_03","part2000_03"
"45145",0.258347978910369,0.250732278851787,0.303456356180433,0.663625997719498,0.231650182196773,0.252993232691307,0.183758459135867,0.746268656716418,0.462089552238806,0.208955223880597,0.00238805970149254,0.660818713450292,0.224737713970182,0.410822749861955,0.00773053561568194,0.720756203229618,0.250961010433828,0.615046677649643,0.767901234567901,0.390340909090909,0.560795454545455,0.820916242480333,0.52375,0.42375,0.817904374364191,0.574424898511502,0.351150202976996,0.776790381599582
"45146",0.468354430379747,0.265822784810127,0.20253164556962,0.782178217821782,0.470588235294118,0.223529411764706,0.164705882352941,0.851485148514851,0.72289156626506,0.192771084337349,0,0.785046728971963,0.211764705882353,0.705882352941177,0,0.787037037037037,0.285714285714286,0.704081632653061,0.846153846153846,0.31858407079646,0.672566371681416,0.8828125,0.732758620689655,0.258620689655172,0.878787878787879,0.715328467153285,0.27007299270073,0.878980891719745
"45147",0.187358916478555,0.388261851015801,0.257336343115124,0.758445945945946,0.221774193548387,0.352822580645161,0.17741935483871,0.857627118644068,0.378923766816143,0.336322869955157,0,0.774526678141136,0.302771855010661,0.358208955223881,0.00213219616204691,0.817555938037866,0.378661087866109,0.51673640167364,0.809364548494983,0.472727272727273,0.477272727272727,0.847784200385356,0.389578163771712,0.573200992555831,0.894273127753304,0.447513812154696,0.516574585635359,0.872596153846154
"45148",0.418478260869565,0.353260869565217,0.152173913043478,0.699619771863118,0.358851674641148,0.330143540669856,0.0956937799043062,0.76,0.573991031390135,0.318385650224215,0,0.763698630136986,0.337899543378995,0.557077625570776,0,0.745928338762215,0.34375,0.6171875,0.752941176470588,0.436619718309859,0.542253521126761,0.776280323450135,0.609677419354839,0.370967741935484,0.72183908045977,0.604651162790698,0.366279069767442,0.720833333333333
"45149",0.384223918575064,0.33587786259542,0.134860050890585,0.773694390715667,0.338636363636364,0.340909090909091,0.0886363636363636,0.831168831168831,0.527272727272727,0.313636363636364,0.00454545454545455,0.802158273381295,0.328512396694215,0.475206611570248,0.00826446280991736,0.848167539267016,0.348968105065666,0.583489681050657,0.849529780564263,0.450244698205546,0.510603588907015,0.884450784593438,0.520064205457464,0.452648475120385,0.875690607734807,0.542028985507246,0.426086956521739,0.864029666254635
"45150",0.200626959247649,0.542319749216301,0.153605015673981,0.752336448598131,0.203125,0.553125,0.0875,0.78743961352657,0.355932203389831,0.545197740112994,0,0.803611738148984,0.541208791208791,0.337912087912088,0,0.806167400881057,0.510471204188482,0.43455497382199,0.823779193205945,0.542713567839196,0.439698492462312,0.87280701754386,0.46969696969697,0.512121212121212,0.824257425742574,0.546325878594249,0.44408945686901,0.751196172248804
"45151",0.290953545232274,0.405867970660147,0.134474327628362,0.759191176470588,0.308584686774942,0.366589327146172,0.0835266821345708,0.794871794871795,0.396135265700483,0.338164251207729,0,0.721453287197232,0.345537757437071,0.386727688787185,0,0.757679180887372,0.378723404255319,0.525531914893617,0.751188589540412,0.509842519685039,0.450787401574803,0.823151125401929,0.416161616161616,0.541414141414141,0.780564263322884,0.462890625,0.5078125,0.799689440993789
"45152",0.251908396946565,0.44529262086514,0.173027989821883,0.737614678899083,0.205882352941176,0.450226244343891,0.117647058823529,0.819012797074954,0.388026607538803,0.436807095343681,0,0.780238500851789,0.453781512605042,0.327731092436975,0.00210084033613445,0.797319932998325,0.406438631790744,0.47887323943662,0.770290964777948,0.512635379061372,0.373646209386282,0.859133126934985,0.374509803921569,0.562745098039216,0.840322580645161,0.378427787934186,0.502742230347349,0.843702579666161
"45153",0.274526678141136,0.331325301204819,0.25473321858864,0.744897959183674,0.221951219512195,0.310569105691057,0.217886178861789,0.796794871794872,0.471440064360418,0.267095736122285,0.00241351568785197,0.778947368421053,0.272435897435897,0.435897435897436,0.000801282051282051,0.783013019218847,0.269770879526977,0.63710273466371,0.807511737089202,0.402882635552505,0.551818805765271,0.837142857142857,0.501404494382023,0.455056179775281,0.837601862630966,0.576321667907669,0.361131794489948,0.793529411764706
"45154",0.2333984375,0.30078125,0.265625,0.692823608316566,0.182767624020888,0.282854656222802,0.196692776327241,0.786342123056119,0.404096834264432,0.228119180633147,0.00558659217877095,0.722705961152043,0.229448961156278,0.338753387533875,0.00722673893405601,0.75118004045853,0.260526315789474,0.586842105263158,0.786840301576422,0.392023346303502,0.537937743190661,0.790359602142311,0.498447204968944,0.440993788819876,0.789024390243902,0.501216545012166,0.40632603406326,0.699324324324324
"45155",0.245833333333333,0.45,0.183333333333333,0.771704180064309,0.24901185770751,0.454545454545455,0.0988142292490119,0.818181818181818,0.403508771929825,0.435087719298246,0,0.819718309859155,0.452702702702703,0.388513513513513,0.00337837837837838,0.800539083557951,0.410666666666667,0.488,0.794178794178794,0.547945205479452,0.410958904109589,0.828442437923251,0.398176291793313,0.562310030395137,0.875661375661376,0.455128205128205,0.512820512820513,0.84366576819407
"45156",0.244204636290967,0.366506794564349,0.192645883293365,0.768146370725855,0.210181818181818,0.359636363636364,0.132727272727273,0.840323547034152,0.388417558096643,0.299151604573958,0.00221320545924013,0.806744868035191,0.327079646017699,0.35858407079646,0.00353982300884956,0.832025573961058,0.332763337893297,0.502735978112175,0.84608843537415,0.476005188067445,0.45136186770428,0.882186349476069,0.408169829527179,0.506593760051464,0.895200227208179,0.474291364535267,0.434410019775873,0.871049661399549
"45157",0.256114130434783,0.237092391304348,0.318614130434783,0.651223776223776,0.222083593262633,0.240798502807236,0.232064878353088,0.719593100398054,0.493342676944639,0.163980378416258,0.00140154169586545,0.684210526315789,0.184227965540093,0.430086149768058,0.00530152418820411,0.720470588235294,0.212141427618412,0.648432288192128,0.724368144969003,0.342359767891683,0.59638942617666,0.79261507334345,0.554226475279107,0.385167464114833,0.785006195786865,0.650749063670412,0.293071161048689,0.776183644189383
"45158",0.338185890257559,0.287793952967525,0.22956326987682,0.709233791748527,0.298350824587706,0.302848575712144,0.163418290854573,0.795758051846033,0.489772727272727,0.266477272727273,0,0.70684168655529,0.299785867237687,0.440042826552463,0.00107066381156317,0.74388318863457,0.317443687794657,0.576741749607124,0.755917733798991,0.476861167002012,0.473843058350101,0.801845166466105,0.429304446978335,0.523375142531357,0.810027598896044,0.499328859060403,0.422818791946309,0.763544303797468
"45159",0.376811594202899,0.347826086956522,0.246376811594203,0.855421686746988,0.27027027027027,0.324324324324324,0.243243243243243,0.882352941176471,0.533333333333333,0.32,0,0.833333333333333,0.277777777777778,0.569444444444444,0,0.872093023255814,0.345238095238095,0.547619047619048,0.84,0.347826086956522,0.630434782608696,0.85981308411215,0.544444444444444,0.422222222222222,0.857142857142857,0.697674418604651,0.290697674418605,0.843137254901961
"45160",0.286407766990291,0.280339805825243,0.276699029126214,0.763901549680948,0.27292817679558,0.270718232044199,0.188950276243094,0.8337899543379,0.523148148148148,0.237268518518519,0.00462962962962963,0.78809738503156,0.230167597765363,0.489385474860335,0.00446927374301676,0.817281728172817,0.238839285714286,0.637276785714286,0.82518115942029,0.36443468715697,0.594950603732162,0.875961538461538,0.574772431729519,0.370611183355006,0.820594479830149,0.601181683899557,0.335302806499261,0.782258064516129
"45161",0.163863479885905,0.252876954853939,0.312776630274417,0.664619561704053,0.114578608364329,0.243853760319332,0.2190873627869,0.732673915891524,0.32981352505055,0.176364861828803,0.00449337227589306,0.65802162478083,0.17944397641112,0.270850884582982,0.0046335299073294,0.713819207362327,0.218579234972678,0.558266615834286,0.704559484963401,0.376795921520161,0.497296462227715,0.778042674931458,0.390620906471051,0.447471836520828,0.764717542120912,0.44082332761578,0.365351629502573,0.747217806041335
