"muni_code","prov_name","muni_name","lpop2011","ccaa","fs_rm_2016s2_2018s2","fs_rm_2001s2_2015s2_bin","fs_rm_2001s2_2018s2_bin","fs_rm_2011s1_2018s2_bin","fs_rm_2016s2_2018s2_bin","fs_rm_2016s2_2019s1_bin","fs_rm_2019s1_2019s2_bin","fs_rm_2019s2_bin","fs_2001_06","fs_2010_12","fs_2016_06","fs_2018_12","fs_2019_06","n_unemploy_2016","n_unemploy_2019","unemp_2016","unemp_2019","PSOE2019_04","VOX2019_04","part2019_04","PSOE2016_06","VOX2016_06","part2016_06","PSOE2015_12","VOX2015_12","part2015_12","PSOE2011_11","part2011_11","major_2015_izq","major_2019_izq","change_to_izq_2019","change_to_izq_19_15","major_2015_izq2","major_2019_izq2","change_to_izq2_2019","change_to_izq2_19_15","l_fs_2001_06","l_fs_2016_06","l_fs_2018_12","l_fs_2019_06","l_fs_rm_2016s2_2018s2","change_2019_VOX","election","PP_share"
23081,"jaen","Segura de la Sierra",7.57455848420248,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,94,83,0.0482546201232033,0.0426078028747433,0.525698827772768,0.0991884580703336,0.766689143627782,0.516605166051661,0,0.729015201586252,0.532685512367491,0,0.740620957309185,0.561588330632091,0.757760194765673,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.98595664467483,"2019_04",13.9765554553652
23081,"jaen","Segura de la Sierra",7.57455848420248,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,94,83,0.0482546201232033,0.0426078028747433,0.525698827772768,0.0991884580703336,0.766689143627782,0.516605166051661,0,0.729015201586252,0.532685512367491,0,0.740620957309185,0.561588330632091,0.757760194765673,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.98595664467483,"2016_06",24.4464944649446
23081,"jaen","Segura de la Sierra",7.57455848420248,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,94,83,0.0482546201232033,0.0426078028747433,0.525698827772768,0.0991884580703336,0.766689143627782,0.516605166051661,0,0.729015201586252,0.532685512367491,0,0.740620957309185,0.561588330632091,0.757760194765673,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.98595664467483,"2015_12",23.2332155477032
23081,"jaen","Segura de la Sierra",7.57455848420248,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,94,83,0.0482546201232033,0.0426078028747433,0.525698827772768,0.0991884580703336,0.766689143627782,0.516605166051661,0,0.729015201586252,0.532685512367491,0,0.740620957309185,0.561588330632091,0.757760194765673,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.98595664467483,"2011_11",34.5218800648298
23082,"jaen","Siles",7.79069603117474,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,139,101,0.0574855252274607,0.0417700578990902,0.439884809215263,0.0647948164146868,0.747733333333333,0.420197740112994,0.00141242937853107,0.741801145236856,0.440198159943383,0,0.738045738045738,0.44934527911785,0.737531486146096,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,2.47367735209799,"2019_04",32.0374370050396
23082,"jaen","Siles",7.79069603117474,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,139,101,0.0574855252274607,0.0417700578990902,0.439884809215263,0.0647948164146868,0.747733333333333,0.420197740112994,0.00141242937853107,0.741801145236856,0.440198159943383,0,0.738045738045738,0.44934527911785,0.737531486146096,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,2.47367735209799,"2016_06",40.819209039548
23082,"jaen","Siles",7.79069603117474,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,139,101,0.0574855252274607,0.0417700578990902,0.439884809215263,0.0647948164146868,0.747733333333333,0.420197740112994,0.00141242937853107,0.741801145236856,0.440198159943383,0,0.738045738045738,0.44934527911785,0.737531486146096,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,2.47367735209799,"2015_12",37.862703467799
23082,"jaen","Siles",7.79069603117474,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,139,101,0.0574855252274607,0.0417700578990902,0.439884809215263,0.0647948164146868,0.747733333333333,0.420197740112994,0.00141242937853107,0.741801145236856,0.440198159943383,0,0.738045738045738,0.44934527911785,0.737531486146096,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,2.47367735209799,"2011_11",48.3804272915231
23086,"jaen","Torre del Campo",9.59246861471991,"andalucia",0,1,1,1,0,0,0,0,2,2,1,1,1,1233,894,0.084140848914972,0.0610072335198581,0.439212430316688,0.0781639188708338,0.753190001747946,0.43510287020574,0.00114300228600457,0.694726783077057,0.438000485319097,0.000727978645959719,0.724798474473433,0.403614457831325,0.781526597143108,1,1,0,0,1,1,0,0,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,0,2.12703347710042,"2019_04",14.0315502312893
23086,"jaen","Torre del Campo",9.59246861471991,"andalucia",0,1,1,1,0,0,0,0,2,2,1,1,1,1233,894,0.084140848914972,0.0610072335198581,0.439212430316688,0.0781639188708338,0.753190001747946,0.43510287020574,0.00114300228600457,0.694726783077057,0.438000485319097,0.000727978645959719,0.724798474473433,0.403614457831325,0.781526597143108,1,1,0,0,1,1,0,0,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,0,2.12703347710042,"2016_06",27.0510541021082
23086,"jaen","Torre del Campo",9.59246861471991,"andalucia",0,1,1,1,0,0,0,0,2,2,1,1,1,1233,894,0.084140848914972,0.0610072335198581,0.439212430316688,0.0781639188708338,0.753190001747946,0.43510287020574,0.00114300228600457,0.694726783077057,0.438000485319097,0.000727978645959719,0.724798474473433,0.403614457831325,0.781526597143108,1,1,0,0,1,1,0,0,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,0,2.12703347710042,"2015_12",23.7563698131521
23086,"jaen","Torre del Campo",9.59246861471991,"andalucia",0,1,1,1,0,0,0,0,2,2,1,1,1,1233,894,0.084140848914972,0.0610072335198581,0.439212430316688,0.0781639188708338,0.753190001747946,0.43510287020574,0.00114300228600457,0.694726783077057,0.438000485319097,0.000727978645959719,0.724798474473433,0.403614457831325,0.781526597143108,1,1,0,0,1,1,0,0,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,0,2.12703347710042,"2011_11",42.2709706751534
23088,"jaen","Torreperogil",8.94546295217767,"andalucia",1,0,1,1,1,1,0,0,1,1,1,0,0,659,525,0.0858855727876971,0.0684217385637951,0.435466723368063,0.0748458430788858,0.793853820598007,0.37365831842576,0.000894454382826476,0.748562982427328,0.375292366574527,0.00127578141611737,0.777922926192031,0.485632183908046,0.802169337866278,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,1.62671532640615,"2019_04",13.5658090580481
23088,"jaen","Torreperogil",8.94546295217767,"andalucia",1,0,1,1,1,1,0,0,1,1,1,0,0,659,525,0.0858855727876971,0.0684217385637951,0.435466723368063,0.0748458430788858,0.793853820598007,0.37365831842576,0.000894454382826476,0.748562982427328,0.375292366574527,0.00127578141611737,0.777922926192031,0.485632183908046,0.802169337866278,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,1.62671532640615,"2016_06",21.5787119856887
23088,"jaen","Torreperogil",8.94546295217767,"andalucia",1,0,1,1,1,1,0,0,1,1,1,0,0,659,525,0.0858855727876971,0.0684217385637951,0.435466723368063,0.0748458430788858,0.793853820598007,0.37365831842576,0.000894454382826476,0.748562982427328,0.375292366574527,0.00127578141611737,0.777922926192031,0.485632183908046,0.802169337866278,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,1.62671532640615,"2015_12",19.413140548586
23088,"jaen","Torreperogil",8.94546295217767,"andalucia",1,0,1,1,1,1,0,0,1,1,1,0,0,659,525,0.0858855727876971,0.0684217385637951,0.435466723368063,0.0748458430788858,0.793853820598007,0.37365831842576,0.000894454382826476,0.748562982427328,0.375292366574527,0.00127578141611737,0.777922926192031,0.485632183908046,0.802169337866278,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,1.62671532640615,"2011_11",31.2192118226601
23092,"jaen","Ubeda",10.4807187034987,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,3537,2901,0.0992925720060636,0.0814384369210038,0.350841237309947,0.127162670988037,0.766611235630106,0.307097896729952,0.00138171025024308,0.71049504950495,0.315661478599222,0.00175097276264591,0.745110750945435,0.355479153551886,0.747979978548445,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.59941868470587,"2019_04",19.2793479815071
23092,"jaen","Ubeda",10.4807187034987,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,3537,2901,0.0992925720060636,0.0814384369210038,0.350841237309947,0.127162670988037,0.766611235630106,0.307097896729952,0.00138171025024308,0.71049504950495,0.315661478599222,0.00175097276264591,0.745110750945435,0.355479153551886,0.747979978548445,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.59941868470587,"2016_06",36.6920833120106
23092,"jaen","Ubeda",10.4807187034987,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,3537,2901,0.0992925720060636,0.0814384369210038,0.350841237309947,0.127162670988037,0.766611235630106,0.307097896729952,0.00138171025024308,0.71049504950495,0.315661478599222,0.00175097276264591,0.745110750945435,0.355479153551886,0.747979978548445,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.59941868470587,"2015_12",32.0379377431907
23092,"jaen","Ubeda",10.4807187034987,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,3537,2901,0.0992925720060636,0.0814384369210038,0.350841237309947,0.127162670988037,0.766611235630106,0.307097896729952,0.00138171025024308,0.71049504950495,0.315661478599222,0.00175097276264591,0.745110750945435,0.355479153551886,0.747979978548445,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.59941868470587,"2011_11",47.4553290397559
23095,"jaen","Villacarrillo",9.33353098253138,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,493,366,0.043585889841747,0.0323578817080718,0.387155684066352,0.14990108050525,0.772203468746362,0.389698890649762,0.00190174326465927,0.726617057813394,0.399170389278877,0.00127632418634333,0.721414673228797,0.441460470730235,0.750731817158298,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.60079341241388,"2019_04",24.5472530817227
23095,"jaen","Villacarrillo",9.33353098253138,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,493,366,0.043585889841747,0.0323578817080718,0.387155684066352,0.14990108050525,0.772203468746362,0.389698890649762,0.00190174326465927,0.726617057813394,0.399170389278877,0.00127632418634333,0.721414673228797,0.441460470730235,0.750731817158298,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.60079341241388,"2016_06",41.743264659271
23095,"jaen","Villacarrillo",9.33353098253138,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,493,366,0.043585889841747,0.0323578817080718,0.387155684066352,0.14990108050525,0.772203468746362,0.389698890649762,0.00190174326465927,0.726617057813394,0.399170389278877,0.00127632418634333,0.721414673228797,0.441460470730235,0.750731817158298,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.60079341241388,"2015_12",38.8002552648373
23095,"jaen","Villacarrillo",9.33353098253138,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,493,366,0.043585889841747,0.0323578817080718,0.387155684066352,0.14990108050525,0.772203468746362,0.389698890649762,0.00190174326465927,0.726617057813394,0.399170389278877,0.00127632418634333,0.721414673228797,0.441460470730235,0.750731817158298,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.60079341241388,"2011_11",47.6916113458057
23097,"jaen","Villanueva del Arzobispo",9.09481728072064,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,376,291,0.0422045122909417,0.0326635986081491,0.368668758404303,0.207754370237562,0.709408432976715,0.409549593896136,0.00196898843219296,0.638988049045476,0.415151515151515,0.0020979020979021,0.669200930954228,0.443845656391464,0.719969278033794,0,1,1,0,0,1,1,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.64577536409696,"2019_04",16.9654863290004
23097,"jaen","Villanueva del Arzobispo",9.09481728072064,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,376,291,0.0422045122909417,0.0326635986081491,0.368668758404303,0.207754370237562,0.709408432976715,0.409549593896136,0.00196898843219296,0.638988049045476,0.415151515151515,0.0020979020979021,0.669200930954228,0.443845656391464,0.719969278033794,0,1,1,0,0,1,1,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.64577536409696,"2016_06",36.2047747969481
23097,"jaen","Villanueva del Arzobispo",9.09481728072064,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,376,291,0.0422045122909417,0.0326635986081491,0.368668758404303,0.207754370237562,0.709408432976715,0.409549593896136,0.00196898843219296,0.638988049045476,0.415151515151515,0.0020979020979021,0.669200930954228,0.443845656391464,0.719969278033794,0,1,1,0,0,1,1,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.64577536409696,"2015_12",32.6806526806527
23097,"jaen","Villanueva del Arzobispo",9.09481728072064,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,376,291,0.0422045122909417,0.0326635986081491,0.368668758404303,0.207754370237562,0.709408432976715,0.409549593896136,0.00196898843219296,0.638988049045476,0.415151515151515,0.0020979020979021,0.669200930954228,0.443845656391464,0.719969278033794,0,1,1,0,0,1,1,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.64577536409696,"2011_11",45.5270532442337
23902,"jaen","Bedmar y Garciez",8.02518932189084,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,131,93,0.0428524697415767,0.0304219823356231,0.670879120879121,0.0456043956043956,0.826828174069089,0.612344342176502,0,0.804741379310345,0.632202477113624,0,0.806617963042544,0.595065312046444,0.834068136272545,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.49901300115717,"2019_04",14.3406593406593
23902,"jaen","Bedmar y Garciez",8.02518932189084,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,131,93,0.0428524697415767,0.0304219823356231,0.670879120879121,0.0456043956043956,0.826828174069089,0.612344342176502,0,0.804741379310345,0.632202477113624,0,0.806617963042544,0.595065312046444,0.834068136272545,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.49901300115717,"2016_06",24.4179750947482
23902,"jaen","Bedmar y Garciez",8.02518932189084,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,131,93,0.0428524697415767,0.0304219823356231,0.670879120879121,0.0456043956043956,0.826828174069089,0.612344342176502,0,0.804741379310345,0.632202477113624,0,0.806617963042544,0.595065312046444,0.834068136272545,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.49901300115717,"2015_12",23.0479267635972
23902,"jaen","Bedmar y Garciez",8.02518932189084,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,131,93,0.0428524697415767,0.0304219823356231,0.670879120879121,0.0456043956043956,0.826828174069089,0.612344342176502,0,0.804741379310345,0.632202477113624,0,0.806617963042544,0.595065312046444,0.834068136272545,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.49901300115717,"2011_11",35.3652636671505
23903,"jaen","Villatorres",8.41138813251926,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,187,144,0.0415740329035126,0.0320142285460204,0.410832719233604,0.0983787767133383,0.782509288368105,0.425208807896735,0.00189825360668185,0.751977401129943,0.409408305769938,0.00220507166482911,0.772394366197183,0.396941258255127,0.817642069550466,1,1,0,0,1,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.94620046740882,"2019_04",23.8761974944731
23903,"jaen","Villatorres",8.41138813251926,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,187,144,0.0415740329035126,0.0320142285460204,0.410832719233604,0.0983787767133383,0.782509288368105,0.425208807896735,0.00189825360668185,0.751977401129943,0.409408305769938,0.00220507166482911,0.772394366197183,0.396941258255127,0.817642069550466,1,1,0,0,1,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.94620046740882,"2016_06",33.7509491268033
23903,"jaen","Villatorres",8.41138813251926,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,187,144,0.0415740329035126,0.0320142285460204,0.410832719233604,0.0983787767133383,0.782509288368105,0.425208807896735,0.00189825360668185,0.751977401129943,0.409408305769938,0.00220507166482911,0.772394366197183,0.396941258255127,0.817642069550466,1,1,0,0,1,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.94620046740882,"2015_12",32.3042998897464
23903,"jaen","Villatorres",8.41138813251926,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,187,144,0.0415740329035126,0.0320142285460204,0.410832719233604,0.0983787767133383,0.782509288368105,0.425208807896735,0.00189825360668185,0.751977401129943,0.409408305769938,0.00220507166482911,0.772394366197183,0.396941258255127,0.817642069550466,1,1,0,0,1,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.94620046740882,"2011_11",42.3357664233577
23905,"jaen","Arroyo del Ojanco",7.82084087990734,"andalucia",0,0,0,0,0,0,0,0,0,1,1,1,1,85,72,0.0341091492776886,0.028892455858748,0.40641312453393,0.117822520507084,0.73804347826087,0.440251572327044,0,0.683618843683084,0.452044609665428,0.000743494423791822,0.725953788285868,0.474269819193324,0.768046709129512,1,0,0,0,1,0,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0,2.21635653036225,"2019_04",25.4287844891872
23905,"jaen","Arroyo del Ojanco",7.82084087990734,"andalucia",0,0,0,0,0,0,0,0,0,1,1,1,1,85,72,0.0341091492776886,0.028892455858748,0.40641312453393,0.117822520507084,0.73804347826087,0.440251572327044,0,0.683618843683084,0.452044609665428,0.000743494423791822,0.725953788285868,0.474269819193324,0.768046709129512,1,0,0,0,1,0,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0,2.21635653036225,"2016_06",38.3647798742138
23905,"jaen","Arroyo del Ojanco",7.82084087990734,"andalucia",0,0,0,0,0,0,0,0,0,1,1,1,1,85,72,0.0341091492776886,0.028892455858748,0.40641312453393,0.117822520507084,0.73804347826087,0.440251572327044,0,0.683618843683084,0.452044609665428,0.000743494423791822,0.725953788285868,0.474269819193324,0.768046709129512,1,0,0,0,1,0,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0,2.21635653036225,"2015_12",34.1263940520446
23905,"jaen","Arroyo del Ojanco",7.82084087990734,"andalucia",0,0,0,0,0,0,0,0,0,1,1,1,1,85,72,0.0341091492776886,0.028892455858748,0.40641312453393,0.117822520507084,0.73804347826087,0.440251572327044,0,0.683618843683084,0.452044609665428,0.000743494423791822,0.725953788285868,0.474269819193324,0.768046709129512,1,0,0,0,1,0,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0,2.21635653036225,"2011_11",46.3838664812239
24003,"leon","Alija del Infantado",6.67203294546107,"castilla y leon",1,0,1,1,1,1,0,0,1,1,1,0,0,52,33,0.0658227848101266,0.0417721518987342,0.299043062200957,0.155502392344498,0.707236842105263,0.304635761589404,0.0022075055187638,0.709876543209877,0.328735632183908,0.00229885057471264,0.677914110429448,0.355769230769231,0.728275862068966,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,1.36567411083539,"2019_04",32.5358851674641
24003,"leon","Alija del Infantado",6.67203294546107,"castilla y leon",1,0,1,1,1,1,0,0,1,1,1,0,0,52,33,0.0658227848101266,0.0417721518987342,0.299043062200957,0.155502392344498,0.707236842105263,0.304635761589404,0.0022075055187638,0.709876543209877,0.328735632183908,0.00229885057471264,0.677914110429448,0.355769230769231,0.728275862068966,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,1.36567411083539,"2016_06",51.8763796909492
24003,"leon","Alija del Infantado",6.67203294546107,"castilla y leon",1,0,1,1,1,1,0,0,1,1,1,0,0,52,33,0.0658227848101266,0.0417721518987342,0.299043062200957,0.155502392344498,0.707236842105263,0.304635761589404,0.0022075055187638,0.709876543209877,0.328735632183908,0.00229885057471264,0.677914110429448,0.355769230769231,0.728275862068966,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,1.36567411083539,"2015_12",48.735632183908
24003,"leon","Alija del Infantado",6.67203294546107,"castilla y leon",1,0,1,1,1,1,0,0,1,1,1,0,0,52,33,0.0658227848101266,0.0417721518987342,0.299043062200957,0.155502392344498,0.707236842105263,0.304635761589404,0.0022075055187638,0.709876543209877,0.328735632183908,0.00229885057471264,0.677914110429448,0.355769230769231,0.728275862068966,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,1.36567411083539,"2011_11",60.1923076923077
24008,"leon","Astorga",9.37593955262575,"castilla y leon",0,1,1,0,0,0,0,0,7,1,1,1,1,1071,804,0.0907550207609525,0.0681298195068215,0.239182333631752,0.134735899731423,0.753795013850415,0.189156444040588,0.00257458730879903,0.720211161387632,0.195563339171045,0.00408639813193228,0.747290481811353,0.256999582114501,0.74338543262846,0,1,1,0,0,1,1,0,2.07944154167984,0.693147180559945,0.693147180559945,0.693147180559945,0,1.27441197510284,"2019_04",31.6323485526708
24008,"leon","Astorga",9.37593955262575,"castilla y leon",0,1,1,0,0,0,0,0,7,1,1,1,1,1071,804,0.0907550207609525,0.0681298195068215,0.239182333631752,0.134735899731423,0.753795013850415,0.189156444040588,0.00257458730879903,0.720211161387632,0.195563339171045,0.00408639813193228,0.747290481811353,0.256999582114501,0.74338543262846,0,1,1,0,0,1,1,0,2.07944154167984,0.693147180559945,0.693147180559945,0.693147180559945,0,1.27441197510284,"2016_06",52.2338331061639
24008,"leon","Astorga",9.37593955262575,"castilla y leon",0,1,1,0,0,0,0,0,7,1,1,1,1,1071,804,0.0907550207609525,0.0681298195068215,0.239182333631752,0.134735899731423,0.753795013850415,0.189156444040588,0.00257458730879903,0.720211161387632,0.195563339171045,0.00408639813193228,0.747290481811353,0.256999582114501,0.74338543262846,0,1,1,0,0,1,1,0,2.07944154167984,0.693147180559945,0.693147180559945,0.693147180559945,0,1.27441197510284,"2015_12",45.9719789842382
24008,"leon","Astorga",9.37593955262575,"castilla y leon",0,1,1,0,0,0,0,0,7,1,1,1,1,1071,804,0.0907550207609525,0.0681298195068215,0.239182333631752,0.134735899731423,0.753795013850415,0.189156444040588,0.00257458730879903,0.720211161387632,0.195563339171045,0.00408639813193228,0.747290481811353,0.256999582114501,0.74338543262846,0,1,1,0,0,1,1,0,2.07944154167984,0.693147180559945,0.693147180559945,0.693147180559945,0,1.27441197510284,"2011_11",61.4988159910851
24014,"leon","Bembibre",9.19532825185568,"castilla y leon",0,0,0,0,0,0,0,0,1,1,1,1,1,939,726,0.0953202720535986,0.0736981017155619,0.382381793211693,0.0694526191877575,0.722701949860724,0.309519097565802,0.00158321789036216,0.69010101010101,0.309904153354633,0.000375869197519263,0.719159753813219,0.356967290603139,0.697147323173114,0,1,1,0,0,1,1,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.58290719119619,"2019_04",22.248381400824
24014,"leon","Bembibre",9.19532825185568,"castilla y leon",0,0,0,0,0,0,0,0,1,1,1,1,1,939,726,0.0953202720535986,0.0736981017155619,0.382381793211693,0.0694526191877575,0.722701949860724,0.309519097565802,0.00158321789036216,0.69010101010101,0.309904153354633,0.000375869197519263,0.719159753813219,0.356967290603139,0.697147323173114,0,1,1,0,0,1,1,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.58290719119619,"2016_06",37.8784880269147
24014,"leon","Bembibre",9.19532825185568,"castilla y leon",0,0,0,0,0,0,0,0,1,1,1,1,1,939,726,0.0953202720535986,0.0736981017155619,0.382381793211693,0.0694526191877575,0.722701949860724,0.309519097565802,0.00158321789036216,0.69010101010101,0.309904153354633,0.000375869197519263,0.719159753813219,0.356967290603139,0.697147323173114,0,1,1,0,0,1,1,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.58290719119619,"2015_12",32.4938921255403
24014,"leon","Bembibre",9.19532825185568,"castilla y leon",0,0,0,0,0,0,0,0,1,1,1,1,1,939,726,0.0953202720535986,0.0736981017155619,0.382381793211693,0.0694526191877575,0.722701949860724,0.309519097565802,0.00158321789036216,0.69010101010101,0.309904153354633,0.000375869197519263,0.719159753813219,0.356967290603139,0.697147323173114,0,1,1,0,0,1,1,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.58290719119619,"2011_11",53.3560219323123
24021,"leon","Bonar",7.62948991639399,"castilla y leon",0,0,0,0,0,0,0,0,1,1,1,1,1,145,144,0.0704567541302235,0.0699708454810496,0.381909547738693,0.0845896147403685,0.755930087390762,0.307692307692308,0.000874125874125874,0.693731343283582,0.28511354079058,0,0.718601895734597,0.390065146579805,0.698492462311558,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.16487804878049,"2019_04",25.3768844221106
24021,"leon","Bonar",7.62948991639399,"castilla y leon",0,0,0,0,0,0,0,0,1,1,1,1,1,145,144,0.0704567541302235,0.0699708454810496,0.381909547738693,0.0845896147403685,0.755930087390762,0.307692307692308,0.000874125874125874,0.693731343283582,0.28511354079058,0,0.718601895734597,0.390065146579805,0.698492462311558,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.16487804878049,"2016_06",38.8986013986014
24021,"leon","Bonar",7.62948991639399,"castilla y leon",0,0,0,0,0,0,0,0,1,1,1,1,1,145,144,0.0704567541302235,0.0699708454810496,0.381909547738693,0.0845896147403685,0.755930087390762,0.307692307692308,0.000874125874125874,0.693731343283582,0.28511354079058,0,0.718601895734597,0.390065146579805,0.698492462311558,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.16487804878049,"2015_12",36.1648444070648
24021,"leon","Bonar",7.62948991639399,"castilla y leon",0,0,0,0,0,0,0,0,1,1,1,1,1,145,144,0.0704567541302235,0.0699708454810496,0.381909547738693,0.0845896147403685,0.755930087390762,0.307692307692308,0.000874125874125874,0.693731343283582,0.28511354079058,0,0.718601895734597,0.390065146579805,0.698492462311558,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.16487804878049,"2011_11",50.6514657980456
24023,"leon","Brazuelo",5.78996017089725,"castilla y leon",0,0,0,0,0,0,0,0,1,1,1,1,1,26,26,0.0795107033639144,0.0795107033639144,0.233009708737864,0.140776699029126,0.793893129770992,0.117021276595745,0,0.714828897338403,0.143617021276596,0,0.705223880597015,0.176165803108808,0.720588235294118,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.61267474370923,"2019_04",34.4660194174757
