"muni_code","prov_name","muni_name","lpop2011","ccaa","fs_rm_2016s2_2018s2","fs_rm_2001s2_2015s2_bin","fs_rm_2001s2_2018s2_bin","fs_rm_2011s1_2018s2_bin","fs_rm_2016s2_2018s2_bin","fs_rm_2016s2_2019s1_bin","fs_rm_2019s1_2019s2_bin","fs_rm_2019s2_bin","fs_2001_06","fs_2010_12","fs_2016_06","fs_2018_12","fs_2019_06","n_unemploy_2016","n_unemploy_2019","unemp_2016","unemp_2019","PP2019_04","VOX2019_04","part2019_04","PP2016_06","VOX2016_06","part2016_06","PP2015_12","VOX2015_12","part2015_12","PP2011_11","part2011_11","major_2015_izq","major_2019_izq","change_to_izq_2019","change_to_izq_19_15","major_2015_izq2","major_2019_izq2","change_to_izq2_2019","change_to_izq2_19_15","l_fs_2001_06","l_fs_2016_06","l_fs_2018_12","l_fs_2019_06","l_fs_rm_2016s2_2018s2","change_2019_VOX","election","PSOE_share"
6055,"badajoz","Fuentes de Leon",7.81601383915903,"extremadura",2,1,1,1,1,1,0,0,6,6,2,0,0,361,296,0.145564516129032,0.119354838709677,0.273145108338805,0.105712409717663,0.776776776776777,0.452180028129395,0.00492264416315049,0.708434909800097,0.396201702685003,NA,0.756559766763848,0.546591619762351,0.771021377672209,1,1,0,0,1,1,0,0,1.94591014905531,1.09861228866811,0,0,1.09861228866811,1.40489514789988,"2011_11",37.7736085053158
6057,"badajoz","Garlitos",6.45047042214418,"extremadura",3,0,1,1,1,1,0,0,3,3,3,0,0,69,57,0.109004739336493,0.0900473933649289,0.353348729792148,0.0969976905311778,0.823091247672253,0.51380042462845,0.0106157112526539,0.831597222222222,0.493562231759657,NA,0.821989528795812,0.521097046413502,0.836521739130435,0,0,0,0,0,0,0,0,1.38629436111989,1.38629436111989,0,0,1.38629436111989,1.72684523809524,"2019_04",43.64896073903
6057,"badajoz","Garlitos",6.45047042214418,"extremadura",3,0,1,1,1,1,0,0,3,3,3,0,0,69,57,0.109004739336493,0.0900473933649289,0.353348729792148,0.0969976905311778,0.823091247672253,0.51380042462845,0.0106157112526539,0.831597222222222,0.493562231759657,NA,0.821989528795812,0.521097046413502,0.836521739130435,0,0,0,0,0,0,0,0,1.38629436111989,1.38629436111989,0,0,1.38629436111989,1.72684523809524,"2016_06",39.2781316348195
6057,"badajoz","Garlitos",6.45047042214418,"extremadura",3,0,1,1,1,1,0,0,3,3,3,0,0,69,57,0.109004739336493,0.0900473933649289,0.353348729792148,0.0969976905311778,0.823091247672253,0.51380042462845,0.0106157112526539,0.831597222222222,0.493562231759657,NA,0.821989528795812,0.521097046413502,0.836521739130435,0,0,0,0,0,0,0,0,1.38629436111989,1.38629436111989,0,0,1.38629436111989,1.72684523809524,"2015_12",43.7768240343348
6057,"badajoz","Garlitos",6.45047042214418,"extremadura",3,0,1,1,1,1,0,0,3,3,3,0,0,69,57,0.109004739336493,0.0900473933649289,0.353348729792148,0.0969976905311778,0.823091247672253,0.51380042462845,0.0106157112526539,0.831597222222222,0.493562231759657,NA,0.821989528795812,0.521097046413502,0.836521739130435,0,0,0,0,0,0,0,0,1.38629436111989,1.38629436111989,0,0,1.38629436111989,1.72684523809524,"2011_11",44.7257383966245
6059,"badajoz","Granja de Torrehermosa",7.72577144158795,"extremadura",1,0,1,1,1,1,0,0,1,1,1,0,0,262,204,0.115622241835834,0.0900264783759929,0.25136186770428,0.066147859922179,0.739056281978397,0.395866454689984,0.000794912559618442,0.685035116153431,0.34053651266766,NA,0.732508073196986,0.46793997271487,0.753445635528331,1,0,0,0,1,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,1.64353051436131,"2019_04",41.1673151750973
6059,"badajoz","Granja de Torrehermosa",7.72577144158795,"extremadura",1,0,1,1,1,1,0,0,1,1,1,0,0,262,204,0.115622241835834,0.0900264783759929,0.25136186770428,0.066147859922179,0.739056281978397,0.395866454689984,0.000794912559618442,0.685035116153431,0.34053651266766,NA,0.732508073196986,0.46793997271487,0.753445635528331,1,0,0,0,1,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,1.64353051436131,"2016_06",37.9173290937997
6059,"badajoz","Granja de Torrehermosa",7.72577144158795,"extremadura",1,0,1,1,1,1,0,0,1,1,1,0,0,262,204,0.115622241835834,0.0900264783759929,0.25136186770428,0.066147859922179,0.739056281978397,0.395866454689984,0.000794912559618442,0.685035116153431,0.34053651266766,NA,0.732508073196986,0.46793997271487,0.753445635528331,1,0,0,0,1,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,1.64353051436131,"2015_12",38.3755588673621
6059,"badajoz","Granja de Torrehermosa",7.72577144158795,"extremadura",1,0,1,1,1,1,0,0,1,1,1,0,0,262,204,0.115622241835834,0.0900264783759929,0.25136186770428,0.066147859922179,0.739056281978397,0.395866454689984,0.000794912559618442,0.685035116153431,0.34053651266766,NA,0.732508073196986,0.46793997271487,0.753445635528331,1,0,0,0,1,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,1.64353051436131,"2011_11",43.656207366985
6061,"badajoz","Haba, La",7.18765716411496,"extremadura",0,0,0,0,0,0,0,0,0,1,1,1,1,187,126,0.141345427059713,0.0952380952380952,0.211049723756906,0.0475138121546961,0.84409594095941,0.315412186379928,0,0.78690036900369,0.289887640449438,NA,0.823260073260073,0.433771486349848,0.896057347670251,1,1,0,0,1,1,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0,1.59326461652043,"2019_04",59.2265193370166
6061,"badajoz","Haba, La",7.18765716411496,"extremadura",0,0,0,0,0,0,0,0,0,1,1,1,1,187,126,0.141345427059713,0.0952380952380952,0.211049723756906,0.0475138121546961,0.84409594095941,0.315412186379928,0,0.78690036900369,0.289887640449438,NA,0.823260073260073,0.433771486349848,0.896057347670251,1,1,0,0,1,1,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0,1.59326461652043,"2016_06",56.6308243727599
6061,"badajoz","Haba, La",7.18765716411496,"extremadura",0,0,0,0,0,0,0,0,0,1,1,1,1,187,126,0.141345427059713,0.0952380952380952,0.211049723756906,0.0475138121546961,0.84409594095941,0.315412186379928,0,0.78690036900369,0.289887640449438,NA,0.823260073260073,0.433771486349848,0.896057347670251,1,1,0,0,1,1,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0,1.59326461652043,"2015_12",58.7640449438202
6061,"badajoz","Haba, La",7.18765716411496,"extremadura",0,0,0,0,0,0,0,0,0,1,1,1,1,187,126,0.141345427059713,0.0952380952380952,0.211049723756906,0.0475138121546961,0.84409594095941,0.315412186379928,0,0.78690036900369,0.289887640449438,NA,0.823260073260073,0.433771486349848,0.896057347670251,1,1,0,0,1,1,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0,1.59326461652043,"2011_11",51.7694641051567
6062,"badajoz","Helechosa de los Montes",6.59578051396131,"extremadura",0,0,0,0,0,0,0,0,3,3,3,3,3,76,43,0.103825136612022,0.0587431693989071,0.272093023255814,0.174418604651163,0.755208333333333,0.443935926773455,0.0045766590389016,0.742424242424242,0.396825396825397,NA,0.735294117647059,0.554878048780488,0.772727272727273,1,0,0,0,1,0,0,0,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,0,1.17306052855925,"2019_04",44.8837209302326
6062,"badajoz","Helechosa de los Montes",6.59578051396131,"extremadura",0,0,0,0,0,0,0,0,3,3,3,3,3,76,43,0.103825136612022,0.0587431693989071,0.272093023255814,0.174418604651163,0.755208333333333,0.443935926773455,0.0045766590389016,0.742424242424242,0.396825396825397,NA,0.735294117647059,0.554878048780488,0.772727272727273,1,0,0,0,1,0,0,0,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,0,1.17306052855925,"2016_06",39.8169336384439
6062,"badajoz","Helechosa de los Montes",6.59578051396131,"extremadura",0,0,0,0,0,0,0,0,3,3,3,3,3,76,43,0.103825136612022,0.0587431693989071,0.272093023255814,0.174418604651163,0.755208333333333,0.443935926773455,0.0045766590389016,0.742424242424242,0.396825396825397,NA,0.735294117647059,0.554878048780488,0.772727272727273,1,0,0,0,1,0,0,0,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,0,1.17306052855925,"2015_12",42.8571428571429
6062,"badajoz","Helechosa de los Montes",6.59578051396131,"extremadura",0,0,0,0,0,0,0,0,3,3,3,3,3,76,43,0.103825136612022,0.0587431693989071,0.272093023255814,0.174418604651163,0.755208333333333,0.443935926773455,0.0045766590389016,0.742424242424242,0.396825396825397,NA,0.735294117647059,0.554878048780488,0.772727272727273,1,0,0,0,1,0,0,0,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,0,1.17306052855925,"2011_11",39.6341463414634
6063,"badajoz","Herrera del Duque",8.21878715560148,"extremadura",0,0,0,0,0,0,0,0,2,2,2,2,2,455,344,0.122641509433962,0.092722371967655,0.184628975265018,0.0821554770318021,0.782505105513955,0.371326803205699,0.00222617987533393,0.752238805970149,0.340025094102886,NA,0.794272547728769,0.447025264873676,0.801234166937317,1,1,0,0,1,1,0,0,1.09861228866811,1.09861228866811,1.09861228866811,1.09861228866811,0,1.32806920895309,"2019_04",55.5212014134276
6063,"badajoz","Herrera del Duque",8.21878715560148,"extremadura",0,0,0,0,0,0,0,0,2,2,2,2,2,455,344,0.122641509433962,0.092722371967655,0.184628975265018,0.0821554770318021,0.782505105513955,0.371326803205699,0.00222617987533393,0.752238805970149,0.340025094102886,NA,0.794272547728769,0.447025264873676,0.801234166937317,1,1,0,0,1,1,0,0,1.09861228866811,1.09861228866811,1.09861228866811,1.09861228866811,0,1.32806920895309,"2016_06",48.5307212822796
6063,"badajoz","Herrera del Duque",8.21878715560148,"extremadura",0,0,0,0,0,0,0,0,2,2,2,2,2,455,344,0.122641509433962,0.092722371967655,0.184628975265018,0.0821554770318021,0.782505105513955,0.371326803205699,0.00222617987533393,0.752238805970149,0.340025094102886,NA,0.794272547728769,0.447025264873676,0.801234166937317,1,1,0,0,1,1,0,0,1.09861228866811,1.09861228866811,1.09861228866811,1.09861228866811,0,1.32806920895309,"2015_12",50.8992053534086
6063,"badajoz","Herrera del Duque",8.21878715560148,"extremadura",0,0,0,0,0,0,0,0,2,2,2,2,2,455,344,0.122641509433962,0.092722371967655,0.184628975265018,0.0821554770318021,0.782505105513955,0.371326803205699,0.00222617987533393,0.752238805970149,0.340025094102886,NA,0.794272547728769,0.447025264873676,0.801234166937317,1,1,0,0,1,1,0,0,1.09861228866811,1.09861228866811,1.09861228866811,1.09861228866811,0,1.32806920895309,"2011_11",50.5297473512632
6064,"badajoz","Higuera de la Serena",6.92853781816467,"extremadura",0,0,0,0,0,0,0,0,1,1,1,1,1,215,157,0.210577864838394,0.153770812928502,0.126738794435858,0.044822256568779,0.774117647058824,0.196646341463415,0,0.791914387633769,0.213114754098361,NA,0.799048751486326,0.31728045325779,0.794444444444444,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.8932239371163,"2019_04",56.1051004636785
6064,"badajoz","Higuera de la Serena",6.92853781816467,"extremadura",0,0,0,0,0,0,0,0,1,1,1,1,1,215,157,0.210577864838394,0.153770812928502,0.126738794435858,0.044822256568779,0.774117647058824,0.196646341463415,0,0.791914387633769,0.213114754098361,NA,0.799048751486326,0.31728045325779,0.794444444444444,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.8932239371163,"2016_06",50.7621951219512
6064,"badajoz","Higuera de la Serena",6.92853781816467,"extremadura",0,0,0,0,0,0,0,0,1,1,1,1,1,215,157,0.210577864838394,0.153770812928502,0.126738794435858,0.044822256568779,0.774117647058824,0.196646341463415,0,0.791914387633769,0.213114754098361,NA,0.799048751486326,0.31728045325779,0.794444444444444,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.8932239371163,"2015_12",46.0506706408346
6064,"badajoz","Higuera de la Serena",6.92853781816467,"extremadura",0,0,0,0,0,0,0,0,1,1,1,1,1,215,157,0.210577864838394,0.153770812928502,0.126738794435858,0.044822256568779,0.774117647058824,0.196646341463415,0,0.791914387633769,0.213114754098361,NA,0.799048751486326,0.31728045325779,0.794444444444444,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.8932239371163,"2011_11",46.742209631728
6070,"badajoz","Jerez de los Caballeros",9.1949221192478,"extremadura",0,0,0,0,0,0,0,0,1,1,1,1,1,1120,972,0.113740225449375,0.0987102670864222,0.161398789509079,0.0793544048419637,0.79143897996357,0.311265751363551,0.00150460786157608,0.702311765465582,0.259875996457042,NA,0.744614987746679,0.455757373771038,0.779372197309417,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.80540732431626,"2019_04",44.5359784801614
6070,"badajoz","Jerez de los Caballeros",9.1949221192478,"extremadura",0,0,0,0,0,0,0,0,1,1,1,1,1,1120,972,0.113740225449375,0.0987102670864222,0.161398789509079,0.0793544048419637,0.79143897996357,0.311265751363551,0.00150460786157608,0.702311765465582,0.259875996457042,NA,0.744614987746679,0.455757373771038,0.779372197309417,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.80540732431626,"2016_06",42.5615948843333
6070,"badajoz","Jerez de los Caballeros",9.1949221192478,"extremadura",0,0,0,0,0,0,0,0,1,1,1,1,1,1120,972,0.113740225449375,0.0987102670864222,0.161398789509079,0.0793544048419637,0.79143897996357,0.311265751363551,0.00150460786157608,0.702311765465582,0.259875996457042,NA,0.744614987746679,0.455757373771038,0.779372197309417,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.80540732431626,"2015_12",44.0212577502214
6070,"badajoz","Jerez de los Caballeros",9.1949221192478,"extremadura",0,0,0,0,0,0,0,0,1,1,1,1,1,1120,972,0.113740225449375,0.0987102670864222,0.161398789509079,0.0793544048419637,0.79143897996357,0.311265751363551,0.00150460786157608,0.702311765465582,0.259875996457042,NA,0.744614987746679,0.455757373771038,0.779372197309417,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.80540732431626,"2011_11",44.6592234627562
6078,"badajoz","Malpartida de la Serena",6.44730586254121,"extremadura",0,1,1,0,0,0,0,0,3,1,1,1,1,61,41,0.0966719492868463,0.0649762282091918,0.375609756097561,0.0414634146341463,0.820158102766798,0.633663366336634,0,0.806706114398422,0.574938574938575,NA,0.811764705882353,0.642384105960265,0.833941605839416,0,0,0,0,0,0,0,0,1.38629436111989,0.693147180559945,0.693147180559945,0.693147180559945,0,2.21694248730133,"2019_04",30.7317073170732
6078,"badajoz","Malpartida de la Serena",6.44730586254121,"extremadura",0,1,1,0,0,0,0,0,3,1,1,1,1,61,41,0.0966719492868463,0.0649762282091918,0.375609756097561,0.0414634146341463,0.820158102766798,0.633663366336634,0,0.806706114398422,0.574938574938575,NA,0.811764705882353,0.642384105960265,0.833941605839416,0,0,0,0,0,0,0,0,1.38629436111989,0.693147180559945,0.693147180559945,0.693147180559945,0,2.21694248730133,"2016_06",26.7326732673267
6078,"badajoz","Malpartida de la Serena",6.44730586254121,"extremadura",0,1,1,0,0,0,0,0,3,1,1,1,1,61,41,0.0966719492868463,0.0649762282091918,0.375609756097561,0.0414634146341463,0.820158102766798,0.633663366336634,0,0.806706114398422,0.574938574938575,NA,0.811764705882353,0.642384105960265,0.833941605839416,0,0,0,0,0,0,0,0,1.38629436111989,0.693147180559945,0.693147180559945,0.693147180559945,0,2.21694248730133,"2015_12",30.7125307125307
6078,"badajoz","Malpartida de la Serena",6.44730586254121,"extremadura",0,1,1,0,0,0,0,0,3,1,1,1,1,61,41,0.0966719492868463,0.0649762282091918,0.375609756097561,0.0414634146341463,0.820158102766798,0.633663366336634,0,0.806706114398422,0.574938574938575,NA,0.811764705882353,0.642384105960265,0.833941605839416,0,0,0,0,0,0,0,0,1.38629436111989,0.693147180559945,0.693147180559945,0.693147180559945,0,2.21694248730133,"2011_11",29.1390728476821
6081,"badajoz","Medina de las Torres",7.17625453201714,"extremadura",0,1,1,1,0,0,0,0,2,2,1,1,1,181,127,0.138379204892966,0.0970948012232416,0.134401972872996,0.0431565967940814,0.791746641074856,0.255050505050505,0,0.750465549348231,0.247914183551847,NA,0.788497217068646,0.366473988439306,0.78096947935368,1,1,0,0,1,1,0,0,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,0,1.80395014381592,"2019_04",54.8705302096178
6081,"badajoz","Medina de las Torres",7.17625453201714,"extremadura",0,1,1,1,0,0,0,0,2,2,1,1,1,181,127,0.138379204892966,0.0970948012232416,0.134401972872996,0.0431565967940814,0.791746641074856,0.255050505050505,0,0.750465549348231,0.247914183551847,NA,0.788497217068646,0.366473988439306,0.78096947935368,1,1,0,0,1,1,0,0,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,0,1.80395014381592,"2016_06",49.6212121212121
6081,"badajoz","Medina de las Torres",7.17625453201714,"extremadura",0,1,1,1,0,0,0,0,2,2,1,1,1,181,127,0.138379204892966,0.0970948012232416,0.134401972872996,0.0431565967940814,0.791746641074856,0.255050505050505,0,0.750465549348231,0.247914183551847,NA,0.788497217068646,0.366473988439306,0.78096947935368,1,1,0,0,1,1,0,0,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,0,1.80395014381592,"2015_12",47.1990464839094
6081,"badajoz","Medina de las Torres",7.17625453201714,"extremadura",0,1,1,1,0,0,0,0,2,2,1,1,1,181,127,0.138379204892966,0.0970948012232416,0.134401972872996,0.0431565967940814,0.791746641074856,0.255050505050505,0,0.750465549348231,0.247914183551847,NA,0.788497217068646,0.366473988439306,0.78096947935368,1,1,0,0,1,1,0,0,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,0,1.80395014381592,"2011_11",55.7225433526012
6083,"badajoz","Merida",10.9649170500765,"extremadura",0,0,0,0,0,0,0,0,1,1,1,1,1,8082,6583,0.139802802283342,0.113873032347345,0.158874930124452,0.130100915001912,0.73909957194175,0.357135886008003,0.00208204560981164,0.672798977225942,0.302205973478746,NA,0.707163149790722,0.504842653456543,0.70932841623531,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.35788358372524,"2019_04",34.1198623083939
6083,"badajoz","Merida",10.9649170500765,"extremadura",0,0,0,0,0,0,0,0,1,1,1,1,1,8082,6583,0.139802802283342,0.113873032347345,0.158874930124452,0.130100915001912,0.73909957194175,0.357135886008003,0.00208204560981164,0.672798977225942,0.302205973478746,NA,0.707163149790722,0.504842653456543,0.70932841623531,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.35788358372524,"2016_06",30.5540193239858
6083,"badajoz","Merida",10.9649170500765,"extremadura",0,0,0,0,0,0,0,0,1,1,1,1,1,8082,6583,0.139802802283342,0.113873032347345,0.158874930124452,0.130100915001912,0.73909957194175,0.357135886008003,0.00208204560981164,0.672798977225942,0.302205973478746,NA,0.707163149790722,0.504842653456543,0.70932841623531,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.35788358372524,"2015_12",31.5125790060726
6083,"badajoz","Merida",10.9649170500765,"extremadura",0,0,0,0,0,0,0,0,1,1,1,1,1,8082,6583,0.139802802283342,0.113873032347345,0.158874930124452,0.130100915001912,0.73909957194175,0.357135886008003,0.00208204560981164,0.672798977225942,0.302205973478746,NA,0.707163149790722,0.504842653456543,0.70932841623531,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.35788358372524,"2011_11",33.6000762122511
6084,"badajoz","Mirandilla",7.21376830811864,"extremadura",0,0,0,0,0,0,0,0,1,1,1,1,1,184,124,0.135493372606775,0.0913107511045655,0.28876404494382,0.140449438202247,0.848826291079812,0.466992665036675,0,0.757548032936871,0.448931116389549,NA,0.779090909090909,0.581243184296619,0.843438914027149,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.39807542262679,"2019_04",37.9775280898876
6084,"badajoz","Mirandilla",7.21376830811864,"extremadura",0,0,0,0,0,0,0,0,1,1,1,1,1,184,124,0.135493372606775,0.0913107511045655,0.28876404494382,0.140449438202247,0.848826291079812,0.466992665036675,0,0.757548032936871,0.448931116389549,NA,0.779090909090909,0.581243184296619,0.843438914027149,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.39807542262679,"2016_06",37.1638141809291
6084,"badajoz","Mirandilla",7.21376830811864,"extremadura",0,0,0,0,0,0,0,0,1,1,1,1,1,184,124,0.135493372606775,0.0913107511045655,0.28876404494382,0.140449438202247,0.848826291079812,0.466992665036675,0,0.757548032936871,0.448931116389549,NA,0.779090909090909,0.581243184296619,0.843438914027149,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.39807542262679,"2015_12",40.4988123515439
6084,"badajoz","Mirandilla",7.21376830811864,"extremadura",0,0,0,0,0,0,0,0,1,1,1,1,1,184,124,0.135493372606775,0.0913107511045655,0.28876404494382,0.140449438202247,0.848826291079812,0.466992665036675,0,0.757548032936871,0.448931116389549,NA,0.779090909090909,0.581243184296619,0.843438914027149,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.39807542262679,"2011_11",37.2955288985823
6086,"badajoz","Montemolin",7.30988148582479,"extremadura",1,0,1,1,1,1,0,0,2,2,2,1,1,207,151,0.138461538461538,0.101003344481605,0.237819025522042,0.0568445475638051,0.740204429301533,0.375469336670839,0,0.666666666666667,0.340961098398169,NA,0.716950527169505,0.503688092729189,0.752755905511811,0,0,0,0,0,0,0,0,1.09861228866811,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,2.06410884353741,"2019_04",45.3596287703016
6086,"badajoz","Montemolin",7.30988148582479,"extremadura",1,0,1,1,1,1,0,0,2,2,2,1,1,207,151,0.138461538461538,0.101003344481605,0.237819025522042,0.0568445475638051,0.740204429301533,0.375469336670839,0,0.666666666666667,0.340961098398169,NA,0.716950527169505,0.503688092729189,0.752755905511811,0,0,0,0,0,0,0,0,1.09861228866811,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,2.06410884353741,"2016_06",42.5531914893617
6086,"badajoz","Montemolin",7.30988148582479,"extremadura",1,0,1,1,1,1,0,0,2,2,2,1,1,207,151,0.138461538461538,0.101003344481605,0.237819025522042,0.0568445475638051,0.740204429301533,0.375469336670839,0,0.666666666666667,0.340961098398169,NA,0.716950527169505,0.503688092729189,0.752755905511811,0,0,0,0,0,0,0,0,1.09861228866811,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,2.06410884353741,"2015_12",44.7368421052632
6086,"badajoz","Montemolin",7.30988148582479,"extremadura",1,0,1,1,1,1,0,0,2,2,2,1,1,207,151,0.138461538461538,0.101003344481605,0.237819025522042,0.0568445475638051,0.740204429301533,0.375469336670839,0,0.666666666666667,0.340961098398169,NA,0.716950527169505,0.503688092729189,0.752755905511811,0,0,0,0,0,0,0,0,1.09861228866811,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,2.06410884353741,"2011_11",44.9947312961012
6087,"badajoz","Monterrubio de la Serena",7.88532923927319,"extremadura",0,1,1,1,0,0,0,0,1,2,1,1,1,246,214,0.09255079006772,0.0805116629044394,0.244430299172502,0.126034373010821,0.78423645320197,0.412556053811659,0.00128122998078155,0.750236966824645,0.356155778894472,NA,0.757874941231782,0.50764192139738,0.821523472099203,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.46689923287862,"2019_04",44.1120305537874
6087,"badajoz","Monterrubio de la Serena",7.88532923927319,"extremadura",0,1,1,1,0,0,0,0,1,2,1,1,1,246,214,0.09255079006772,0.0805116629044394,0.244430299172502,0.126034373010821,0.78423645320197,0.412556053811659,0.00128122998078155,0.750236966824645,0.356155778894472,NA,0.757874941231782,0.50764192139738,0.821523472099203,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.46689923287862,"2016_06",42.985265855221
6087,"badajoz","Monterrubio de la Serena",7.88532923927319,"extremadura",0,1,1,1,0,0,0,0,1,2,1,1,1,246,214,0.09255079006772,0.0805116629044394,0.244430299172502,0.126034373010821,0.78423645320197,0.412556053811659,0.00128122998078155,0.750236966824645,0.356155778894472,NA,0.757874941231782,0.50764192139738,0.821523472099203,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.46689923287862,"2015_12",44.535175879397
6087,"badajoz","Monterrubio de la Serena",7.88532923927319,"extremadura",0,1,1,1,0,0,0,0,1,2,1,1,1,246,214,0.09255079006772,0.0805116629044394,0.244430299172502,0.126034373010821,0.78423645320197,0.412556053811659,0.00128122998078155,0.750236966824645,0.356155778894472,NA,0.757874941231782,0.50764192139738,0.821523472099203,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.46689923287862,"2011_11",43.3406113537118
6088,"badajoz","Montijo",9.69430854157229,"extremadura",2,0,1,1,1,1,0,0,4,4,4,3,3,2590,2049,0.159630200308166,0.126286594761171,0.179321663019694,0.110612691466083,0.744582167133147,0.384217490677252,0.000962348129435823,0.668674698795181,0.325267304445695,NA,0.711448690560962,0.506289308176101,0.72691979190931,1,1,0,0,1,1,0,0,1.6094379124341,1.6094379124341,1.38629436111989,1.38629436111989,1.09861228866811,1.65526609105162,"2019_04",36.7177242888403
6088,"badajoz","Montijo",9.69430854157229,"extremadura",2,0,1,1,1,1,0,0,4,4,4,3,3,2590,2049,0.159630200308166,0.126286594761171,0.179321663019694,0.110612691466083,0.744582167133147,0.384217490677252,0.000962348129435823,0.668674698795181,0.325267304445695,NA,0.711448690560962,0.506289308176101,0.72691979190931,1,1,0,0,1,1,0,0,1.6094379124341,1.6094379124341,1.38629436111989,1.38629436111989,1.09861228866811,1.65526609105162,"2016_06",32.8882473234693
6088,"badajoz","Montijo",9.69430854157229,"extremadura",2,0,1,1,1,1,0,0,4,4,4,3,3,2590,2049,0.159630200308166,0.126286594761171,0.179321663019694,0.110612691466083,0.744582167133147,0.384217490677252,0.000962348129435823,0.668674698795181,0.325267304445695,NA,0.711448690560962,0.506289308176101,0.72691979190931,1,1,0,0,1,1,0,0,1.6094379124341,1.6094379124341,1.38629436111989,1.38629436111989,1.09861228866811,1.65526609105162,"2015_12",36.2070906021384
6088,"badajoz","Montijo",9.69430854157229,"extremadura",2,0,1,1,1,1,0,0,4,4,4,3,3,2590,2049,0.159630200308166,0.126286594761171,0.179321663019694,0.110612691466083,0.744582167133147,0.384217490677252,0.000962348129435823,0.668674698795181,0.325267304445695,NA,0.711448690560962,0.506289308176101,0.72691979190931,1,1,0,0,1,1,0,0,1.6094379124341,1.6094379124341,1.38629436111989,1.38629436111989,1.09861228866811,1.65526609105162,"2011_11",36.4671437865973
6091,"badajoz","Navalvillar de Pela",8.47741232140439,"extremadura",0,0,0,0,0,0,0,0,2,2,2,2,2,551,377,0.114672216441207,0.0784599375650365,0.251080691642651,0.122118155619597,0.773991275899673,0.444111027756939,0.00150037509377344,0.717806041335453,0.403717472118959,NA,0.721311475409836,0.533035099793531,0.768292682926829,1,1,0,0,1,1,0,0,1.09861228866811,1.09861228866811,1.09861228866811,1.09861228866811,0,1.52100703875697,"2019_04",43.6959654178674
