"muni_code","prov_name","muni_name","lpop2011","ccaa","fs_rm_2016s2_2018s2","fs_rm_2001s2_2015s2_bin","fs_rm_2001s2_2018s2_bin","fs_rm_2011s1_2018s2_bin","fs_rm_2016s2_2018s2_bin","fs_rm_2016s2_2019s1_bin","fs_rm_2019s1_2019s2_bin","fs_rm_2019s2_bin","fs_2001_06","fs_2010_12","fs_2016_06","fs_2018_12","fs_2019_06","n_unemploy_2016","n_unemploy_2019","unemp_2016","unemp_2019","PP2019_11","PSOE2019_11","VOX2019_11","part2019_11","PP2019_04","PSOE2019_04","VOX2019_04","part2019_04","PP2016_06","PSOE2016_06","VOX2016_06","part2016_06","PSOE2015_12","PP2015_12","VOX2015_12","part2015_12","PSOE2011_11","PP2011_11","part2011_11","major_2015_izq","major_2019_izq","change_to_izq_2019","change_to_izq_19_15","major_2015_izq2","major_2019_izq2","change_to_izq2_2019","change_to_izq2_19_15","l_fs_2001_06","l_fs_2016_06","l_fs_2018_12","l_fs_2019_06","l_fs_rm_2016s2_2018s2","change_2019_VOX"
6072,"badajoz","Lobon",7.95822719232231,"extremadura",0,0,0,0,0,0,0,0,0,0,0,0,0,335,230,0.117173837005946,0.0804477089891571,0.252837326607818,0.415510718789407,0.190416141235813,0.728177295341474,0.214041095890411,0.424086757990868,0.130707762557078,0.798651685393258,0.418798334324807,0.381320642474717,0.00118976799524093,0.735153879497182,0.413504464285714,0.380580357142857,NA,0.776778063410454,0.416445623342175,0.513527851458886,0.80464135021097,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45680820718403
6073,"badajoz","Llera",6.82110747225646,"extremadura",0,0,0,0,0,0,0,0,0,0,0,0,0,111,95,0.121046892039258,0.103598691384951,0.179138321995465,0.387755102040816,0.0770975056689342,0.64153627311522,0.146341463414634,0.382113821138211,0.040650406504065,0.722857142857143,0.25,0.365702479338843,0,0.676671214188267,0.366197183098592,0.209255533199195,NA,0.680536912751678,0.338768115942029,0.291666666666667,0.715374841168996,1,1,0,0,1,1,0,0,0,0,0,0,0,1.89659863945578
6074,"badajoz","Llerena",8.69450220638665,"extremadura",0,0,0,0,0,0,0,0,0,0,0,0,0,757,627,0.12680067001675,0.105025125628141,0.276979516967288,0.360745949250994,0.128401100580862,0.710805084745763,0.238042880703683,0.360362836723474,0.0750412314458494,0.782124079915878,0.363293708321253,0.347057118005219,0.000289939112786315,0.733249843456481,0.358841213446297,0.321672588138836,NA,0.77212297465725,0.407488384804591,0.446570101120525,0.780824785430186,1,1,0,0,1,1,0,0,0,0,0,0,0,1.71107400700797
6075,"badajoz","Magacela",6.35088571671474,"extremadura",0,0,0,0,0,0,0,0,0,0,0,0,0,44,37,0.0767888307155323,0.0645724258289703,0.194444444444444,0.602777777777778,0.05,0.772340425531915,0.16260162601626,0.650406504065041,0.0623306233062331,0.797894736842105,0.241935483870968,0.626344086021505,0,0.823655913978495,0.645244215938303,0.223650385604113,NA,0.840670859538784,0.58974358974359,0.361305361305361,0.83752417794971,1,1,0,0,1,1,0,0,0,0,0,0,0,0.802173913043478
6076,"badajoz","Maguilla",6.93634273583405,"extremadura",0,0,0,0,0,0,0,0,0,0,0,0,0,91,54,0.0884353741496599,0.0524781341107872,0.218861209964413,0.444839857651246,0.131672597864769,0.694545454545455,0.256451612903226,0.432258064516129,0.082258064516129,0.765776699029126,0.362438220757825,0.347611202635914,0,0.7352587244284,0.395833333333333,0.342948717948718,NA,0.755077658303465,0.421553090332805,0.393026941362916,0.74824355971897,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60072569953249
6077,"badajoz","Malcocinado",6.05443934626937,"extremadura",0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,0.0375586854460094,0.028169014084507,0.161572052401747,0.602620087336245,0.0393013100436681,0.733542319749216,0.1328125,0.58984375,0.02734375,0.809968847352025,0.232931726907631,0.48995983935743,0,0.750733137829912,0.507352941176471,0.213235294117647,NA,0.795389048991354,0.546052631578947,0.305921052631579,0.823056300268097,1,1,0,0,1,1,0,0,0,0,0,0,0,1.43730505302558
6078,"badajoz","Malpartida de la Serena",6.44730586254121,"extremadura",0,1,1,0,0,0,0,0,3,1,1,1,1,61,41,0.0966719492868463,0.0649762282091918,0.384401114206128,0.373259052924791,0.0919220055710306,0.726,0.375609756097561,0.307317073170732,0.0414634146341463,0.820158102766798,0.633663366336634,0.267326732673267,0,0.806706114398422,0.307125307125307,0.574938574938575,NA,0.811764705882353,0.291390728476821,0.642384105960265,0.833941605839416,0,0,0,0,0,0,0,0,1.38629436111989,0.693147180559945,0.693147180559945,0.693147180559945,0,2.21694248730133
6079,"badajoz","Manchita",6.63463335786169,"extremadura",0,0,0,0,0,0,0,0,0,0,0,0,0,81,57,0.106438896189225,0.0749014454664914,0.22247191011236,0.485393258426966,0.204494382022472,0.694915254237288,0.213552361396304,0.496919917864476,0.137577002053388,0.763975155279503,0.400452488687783,0.502262443438914,0,0.688650306748466,0.510245901639344,0.362704918032787,NA,0.778294573643411,0.519157088122605,0.415708812260536,0.842696629213483,1,1,0,0,1,1,0,0,0,0,0,0,0,1.48639946335737
6080,"badajoz","Medellin",7.76344638872736,"extremadura",0,0,0,0,0,0,0,0,0,0,0,0,0,218,175,0.0926476838079048,0.0743731406714832,0.247130833970926,0.443764345830145,0.137719969395562,0.703898840885142,0.195637355146558,0.449216087252897,0.107021131561009,0.784126984126984,0.358477011494253,0.452586206896552,0.0014367816091954,0.733887733887734,0.45472972972973,0.315540540540541,NA,0.775763852925945,0.441937624419376,0.459190444591904,0.782183316168898,0,1,1,0,0,1,1,0,0,0,0,0,0,1.28684837645407
6081,"badajoz","Medina de las Torres",7.17625453201714,"extremadura",0,1,1,1,0,0,0,0,2,2,1,1,1,181,127,0.138379204892966,0.0970948012232416,0.175838926174497,0.542281879194631,0.0778523489932886,0.733590733590734,0.134401972872996,0.548705302096178,0.0431565967940814,0.791746641074856,0.255050505050505,0.496212121212121,0,0.750465549348231,0.471990464839094,0.247914183551847,NA,0.788497217068646,0.557225433526012,0.366473988439306,0.78096947935368,1,1,0,0,1,1,0,0,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,0,1.80395014381592
6082,"badajoz","Mengabril",6.14846829591765,"extremadura",0,0,0,0,0,0,0,0,0,0,0,0,0,41,36,0.0876068376068376,0.0769230769230769,0.25085910652921,0.436426116838488,0.13745704467354,0.739348370927318,0.20655737704918,0.429508196721311,0.0852459016393443,0.798982188295165,0.325174825174825,0.451048951048951,0.0034965034965035,0.74934725848564,0.467320261437909,0.287581699346405,NA,0.816753926701571,0.453376205787781,0.427652733118971,0.844504021447721,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61247687020883
6083,"badajoz","Merida",10.9649170500765,"extremadura",0,0,0,0,0,0,0,0,1,1,1,1,1,8082,6583,0.139802802283342,0.113873032347345,0.220794848445427,0.354884870560687,0.176661896708729,0.667990639156665,0.158874930124452,0.341198623083939,0.130100915001912,0.73909957194175,0.357135886008003,0.305540193239858,0.00208204560981164,0.672798977225942,0.315125790060726,0.302205973478746,NA,0.707163149790722,0.336000762122511,0.504842653456543,0.70932841623531,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.35788358372524
6084,"badajoz","Mirandilla",7.21376830811864,"extremadura",0,0,0,0,0,0,0,0,1,1,1,1,1,184,124,0.135493372606775,0.0913107511045655,0.309492847854356,0.395318595578674,0.196358907672302,0.735155513666352,0.28876404494382,0.379775280898876,0.140449438202247,0.848826291079812,0.466992665036675,0.371638141809291,0,0.757548032936871,0.404988123515439,0.448931116389549,NA,0.779090909090909,0.372955288985823,0.581243184296619,0.843438914027149,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.39807542262679
6085,"badajoz","Monesterio",8.37885024179449,"extremadura",0,0,0,0,0,0,0,0,0,0,0,0,0,538,441,0.123564538355535,0.101286173633441,0.164987405541562,0.463056255247691,0.124265323257767,0.711286089238845,0.122042808862186,0.458129928651896,0.0687194892977845,0.797360703812317,0.246893123446562,0.425020712510356,0.000828500414250207,0.715577596266044,0.417987321711569,0.2270206022187,NA,0.747884447038226,0.48498023715415,0.39604743083004,0.746581320919406,1,1,0,0,1,1,0,0,0,0,0,0,0,1.80829811931931
6086,"badajoz","Montemolin",7.30988148582479,"extremadura",1,0,1,1,1,1,0,0,2,2,2,1,1,207,151,0.138461538461538,0.101003344481605,0.268,0.453333333333333,0.117333333333333,0.653321976149915,0.237819025522042,0.453596287703016,0.0568445475638051,0.740204429301533,0.375469336670839,0.425531914893617,0,0.666666666666667,0.447368421052632,0.340961098398169,NA,0.716950527169505,0.449947312961012,0.503688092729189,0.752755905511811,0,0,0,0,0,0,0,0,1.09861228866811,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,2.06410884353741
6087,"badajoz","Monterrubio de la Serena",7.88532923927319,"extremadura",0,1,1,1,0,0,0,0,1,2,1,1,1,246,214,0.09255079006772,0.0805116629044394,0.234364261168385,0.467353951890034,0.184879725085911,0.736368184092046,0.244430299172502,0.441120305537874,0.126034373010821,0.78423645320197,0.412556053811659,0.42985265855221,0.00128122998078155,0.750236966824645,0.44535175879397,0.356155778894472,NA,0.757874941231782,0.433406113537118,0.50764192139738,0.821523472099203,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.46689923287862
6088,"badajoz","Montijo",9.69430854157229,"extremadura",2,0,1,1,1,1,0,0,4,4,4,3,3,2590,2049,0.159630200308166,0.126286594761171,0.217979995120761,0.361795559892657,0.183093437423762,0.664644368164764,0.179321663019694,0.367177242888403,0.110612691466083,0.744582167133147,0.384217490677252,0.328882473234693,0.000962348129435823,0.668674698795181,0.362070906021384,0.325267304445695,NA,0.711448690560962,0.364671437865973,0.506289308176101,0.72691979190931,1,1,0,0,1,1,0,0,1.6094379124341,1.6094379124341,1.38629436111989,1.38629436111989,1.09861228866811,1.65526609105162
6089,"badajoz","Morera, La",6.60665018619822,"extremadura",0,1,1,1,0,0,0,0,2,2,0,0,0,58,55,0.0783783783783784,0.0743243243243243,0.224622030237581,0.485961123110151,0.151187904967603,0.770491803278688,0.194605009633911,0.468208092485549,0.0963391136801541,0.861842105263158,0.388286334056399,0.453362255965293,0,0.786912751677852,0.463114754098361,0.354508196721311,NA,0.821070234113712,0.516068052930057,0.421550094517958,0.873146622734761,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,1.56933045356372
6090,"badajoz","Nava de Santiago, La",6.95272864462487,"extremadura",0,0,0,0,0,0,0,0,0,0,0,0,0,108,91,0.103250478011472,0.0869980879541109,0.21880650994575,0.464737793851718,0.130198915009042,0.689238210399033,0.195501730103806,0.477508650519031,0.0813148788927336,0.730582524271845,0.378737541528239,0.420265780730897,0.00332225913621262,0.710011507479862,0.437694704049844,0.334890965732087,NA,0.753705815279361,0.445070422535211,0.469014084507042,0.800884955752212,1,1,0,0,1,1,0,0,0,0,0,0,0,1.60116963564311
6091,"badajoz","Navalvillar de Pela",8.47741232140439,"extremadura",0,0,0,0,0,0,0,0,2,2,2,2,2,551,377,0.114672216441207,0.0784599375650365,0.288712871287129,0.417425742574257,0.185742574257426,0.703461433633143,0.251080691642651,0.436959654178674,0.122118155619597,0.773991275899673,0.444111027756939,0.397599399849963,0.00150037509377344,0.717806041335453,0.420446096654275,0.403717472118959,NA,0.721311475409836,0.391603578802478,0.533035099793531,0.768292682926829,1,1,0,0,1,1,0,0,1.09861228866811,1.09861228866811,1.09861228866811,1.09861228866811,0,1.52100703875697
6092,"badajoz","Nogales",6.55677835615804,"extremadura",0,0,0,0,0,0,0,0,0,0,0,0,0,82,50,0.116477272727273,0.0710227272727273,0.2018779342723,0.495305164319249,0.199530516431925,0.78494623655914,0.176610978520286,0.486873508353222,0.105011933174224,0.771171171171171,0.37037037037037,0.449382716049383,0,0.719237435008666,0.505102040816326,0.344387755102041,NA,0.690721649484536,0.491228070175439,0.453947368421053,0.790540540540541,1,0,0,0,1,0,0,0,0,0,0,0,0,1.90007469056766
6093,"badajoz","Oliva de la Frontera",8.61577075477723,"extremadura",0,0,0,0,0,0,0,0,1,1,1,1,1,670,488,0.121420804639362,0.0884378397970278,0.242434103481939,0.391799544419134,0.222583794337781,0.734335260115607,0.233465406888144,0.423041755562329,0.097226455348979,0.772382048331415,0.41541822721598,0.436953807740325,0.0015605493133583,0.731729255677985,0.473360655737705,0.353629976580796,NA,0.777280858676208,0.426356589147287,0.48671096345515,0.795390302239617,1,0,0,0,1,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,2.28933363392558
6094,"badajoz","Oliva de Merida",7.51969240411654,"extremadura",0,1,1,0,0,0,0,0,1,0,0,0,0,142,96,0.0770065075921909,0.052060737527115,0.185314685314685,0.596736596736597,0.125874125874126,0.595744680851064,0.183531746031746,0.579365079365079,0.0367063492063492,0.697052775873886,0.301295896328294,0.595032397408207,0,0.625589225589226,0.633136094674556,0.254437869822485,NA,0.691166554281861,0.602323503127793,0.35656836461126,0.749336870026525,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,3.42921942921943
6095,"badajoz","Olivenza",9.39266192877014,"extremadura",0,0,0,0,0,0,0,0,0,0,0,0,0,1648,1374,0.137333333333333,0.1145,0.199688715953307,0.457431906614786,0.139299610894942,0.695981485377656,0.180508948545861,0.461269574944072,0.0879474272930649,0.771527704762906,0.312741312741313,0.410965250965251,0.00138996138996139,0.69665404040404,0.440853926012575,0.261295511039626,NA,0.734541240914358,0.407682234831951,0.422813909500946,0.747481243301179,1,1,0,0,1,1,0,0,0,0,0,0,0,1.58389637062103
6096,"badajoz","Orellana de la Sierra",5.64190707093811,"extremadura",0,0,0,0,0,0,0,0,0,0,0,0,0,29,20,0.102836879432624,0.0709219858156028,0.379084967320261,0.313725490196078,0.169934640522876,0.766990291262136,0.353293413173653,0.323353293413174,0.149700598802395,0.811594202898551,0.549707602339181,0.192982456140351,0.00584795321637427,0.8,0.208791208791209,0.554945054945055,NA,0.831858407079646,0.203980099502488,0.681592039800995,0.795275590551181,0,1,1,0,0,1,1,0,0,0,0,0,0,1.13516339869281
6097,"badajoz","Orellana la Vieja",7.98378106897745,"extremadura",0,0,0,0,0,0,0,0,1,1,1,1,1,369,268,0.12580975110808,0.0913740197749744,0.262796504369538,0.465667915106117,0.117353308364544,0.722320637732507,0.229852440408627,0.461407491486947,0.065266742338252,0.789750328515112,0.367110596409959,0.40011580775912,0,0.740897544453853,0.441045606229144,0.335372636262514,NA,0.758995815899582,0.422187171398528,0.474763406940063,0.781414141414141,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.79805677685501
6098,"badajoz","Palomas",6.57088296233958,"extremadura",0,0,0,0,0,0,0,0,1,1,1,1,1,81,62,0.113445378151261,0.0868347338935574,0.199468085106383,0.49468085106383,0.218085106382979,0.715094339622641,0.245742092457421,0.510948905109489,0.104622871046229,0.788389513108614,0.351706036745407,0.506561679790026,0.0026246719160105,0.701275045537341,0.539800995024876,0.343283582089552,NA,0.748623853211009,0.462068965517241,0.503448275862069,0.811918063314711,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,2.08448787728847
6099,"badajoz","Parra, La",7.23489842031483,"extremadura",0,0,0,0,0,0,0,0,0,0,0,0,0,178,146,0.128334534967556,0.105263157894737,0.156441717791411,0.510736196319018,0.148773006134969,0.59083044982699,0.145141451414514,0.510455104551045,0.0750307503075031,0.716867469879518,0.343260188087774,0.490595611285266,0,0.572052401746725,0.572763684913218,0.264352469959947,NA,0.668989547038328,0.525465838509317,0.377639751552795,0.723158828748891,1,0,0,0,1,0,0,0,0,0,0,0,0,1.98282711455295
6100,"badajoz","Penalsordo",7.028201432058,"extremadura",9,0,1,1,1,1,0,0,9,9,9,0,0,98,74,0.0868794326241134,0.0656028368794326,0.333333333333333,0.443910256410256,0.15224358974359,0.740828402366864,0.311669128508124,0.434268833087149,0.110782865583456,0.799295774647887,0.468992248062016,0.42764857881137,0,0.834224598930481,0.428571428571429,0.448230668414155,NA,0.8272921108742,0.397076735688185,0.571254567600487,0.828,1,1,0,0,1,1,0,0,2.30258509299405,2.30258509299405,0,0,2.30258509299405,1.37425213675214
6101,"badajoz","Peraleda del Zaucejo",6.4118182677099,"extremadura",0,0,0,0,0,0,0,0,0,0,0,0,0,52,34,0.0853858784893267,0.0558292282430213,0.459537572254335,0.372832369942197,0.0867052023121387,0.812356979405034,0.372881355932203,0.389830508474576,0.0790960451977401,0.812217194570136,0.507936507936508,0.351851851851852,0.00264550264550265,0.822894168466523,0.382198952879581,0.486910994764398,NA,0.828326180257511,0.364556962025316,0.6,0.811860940695297,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0962014863749
6102,"badajoz","Puebla de Alcocer",7.14045304310116,"extremadura",0,0,0,0,0,0,1,1,2,2,2,2,2,132,112,0.10459587955626,0.0887480190174327,0.271165644171779,0.49079754601227,0.122699386503067,0.81207400194742,0.248218527315914,0.51187648456057,0.0807600950118765,0.836113837095191,0.39030303030303,0.463030303030303,0.00242424242424242,0.804389312977099,0.492771084337349,0.371084337349398,NA,0.799052132701422,0.476190476190476,0.480952380952381,0.814354066985646,1,1,0,0,1,1,0,0,1.09861228866811,1.09861228866811,1.09861228866811,1.09861228866811,0,1.5193071093468
6103,"badajoz","Puebla de la Calzada",8.69851424787661,"extremadura",2,0,1,1,1,1,0,0,2,2,2,0,0,824,643,0.137470804137471,0.107273940607274,0.205334987593052,0.431451612903226,0.181761786600496,0.690706476030278,0.174541411895497,0.418843802112285,0.107003891050584,0.769198401009888,0.37888198757764,0.400931677018634,0.00124223602484472,0.680775646371977,0.43076033535704,0.325238508239376,NA,0.736038485672453,0.382729501498229,0.518387360392264,0.77496336612937,1,1,0,0,1,1,0,0,1.09861228866811,1.09861228866811,0,0,1.09861228866811,1.69864651477554
6104,"badajoz","Puebla de la Reina",6.73340189183736,"extremadura",0,0,0,0,0,0,0,0,0,0,0,0,0,105,80,0.125,0.0952380952380952,0.16557734204793,0.592592592592593,0.0980392156862745,0.725308641975309,0.127862595419847,0.574427480916031,0.0381679389312977,0.807926829268293,0.260780287474333,0.535934291581109,0.00205338809034908,0.728486646884273,0.561436672967864,0.232514177693762,NA,0.787296898079764,0.573630136986301,0.349315068493151,0.838801711840228,1,1,0,0,1,1,0,0,0,0,0,0,0,2.56862745098039
6105,"badajoz","Puebla del Maestre",6.65672652417839,"extremadura",3,0,1,1,1,1,0,0,3,3,3,0,0,103,91,0.132390745501285,0.116966580976864,0.28099173553719,0.418732782369146,0.181818181818182,0.619932432432432,0.2325,0.3875,0.1125,0.672185430463576,0.424460431654676,0.383693045563549,0,0.669871794871795,0.383747178329571,0.336343115124153,NA,0.709984152139461,0.415178571428571,0.520089285714286,0.687022900763359,1,1,0,0,1,1,0,0,1.38629436111989,1.38629436111989,0,0,1.38629436111989,1.61616161616162
6106,"badajoz","Puebla del Prior",6.26149168432104,"extremadura",0,0,0,0,0,0,0,0,0,0,0,0,0,75,47,0.143129770992366,0.0896946564885496,0.213178294573643,0.344961240310078,0.213178294573643,0.641277641277641,0.186311787072243,0.448669201520913,0.102661596958175,0.646489104116223,0.430147058823529,0.301470588235294,0,0.647754137115839,0.406143344709898,0.331058020477816,NA,0.689252336448598,0.423423423423423,0.45045045045045,0.749440715883669,0,1,1,0,0,1,1,0,0,0,0,0,0,2.07651449899511
6107,"badajoz","Puebla de Obando",7.56734567601324,"extremadura",0,0,0,0,0,0,0,0,0,0,0,0,0,241,182,0.124612202688728,0.094105480868666,0.1671826625387,0.525283797729618,0.183694530443756,0.630225080385852,0.15370705244123,0.510849909584087,0.0976491862567812,0.711464968152866,0.316582914572864,0.525628140703518,0,0.631878557874763,0.588075880758808,0.261065943992773,NA,0.700188560653677,0.554964539007092,0.37145390070922,0.702484472049689,1,1,0,0,1,1,0,0,0,0,0,0,0,1.88116806176661
6108,"badajoz","Puebla de Sancho Perez",7.95402108727804,"extremadura",0,0,0,0,0,0,0,0,1,1,1,1,1,424,304,0.148928696873902,0.106779065683175,0.211772665764547,0.445872801082544,0.156968876860622,0.680965147453083,0.188242280285036,0.423990498812352,0.0831353919239905,0.767452200978213,0.35690897184021,0.370661427635887,0,0.688791208791209,0.387403446226976,0.301841948900772,NA,0.745541539799913,0.436998854524628,0.458762886597938,0.752866242038217,1,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.88811134738062
