"muni_code","prov_name","muni_name","lpop2011","ccaa","fs_rm_2016s2_2018s2","fs_rm_2001s2_2015s2_bin","fs_rm_2001s2_2018s2_bin","fs_rm_2011s1_2018s2_bin","fs_rm_2016s2_2018s2_bin","fs_rm_2016s2_2019s1_bin","fs_rm_2019s1_2019s2_bin","fs_rm_2019s2_bin","fs_2001_06","fs_2010_12","fs_2016_06","fs_2018_12","fs_2019_06","n_unemploy_2016","n_unemploy_2019","unemp_2016","unemp_2019","PP2019_04","PSOE2019_04","part2019_04","PP2016_06","PSOE2016_06","part2016_06","PSOE2015_12","PP2015_12","part2015_12","major_2015_izq","major_2019_izq","change_to_izq_2019","change_to_izq_19_15","major_2015_izq2","major_2019_izq2","change_to_izq2_2019","change_to_izq2_19_15","l_fs_2001_06","l_fs_2016_06","l_fs_2018_12","l_fs_2019_06","l_fs_rm_2016s2_2018s2","change_2019_VOX","election","VOX_share"
23050,"jaen","Jaen",11.6653804221579,"andalucia",0,1,1,0,0,0,0,0,17,3,3,3,3,11163,8995,0.0958452463745717,0.0772308511277679,0.222980131489195,0.301046398560295,0.768146496534063,0.434504344576287,0.253916347441527,0.71226041849833,0.250997558215711,0.382407241974867,0.742734677322108,0,1,1,0,0,1,1,0,2.89037175789616,1.38629436111989,1.38629436111989,1.38629436111989,0,1.44376981732219,"2015_12",0.39157882198797
23051,"jaen","Jamilena",8.15421269491423,"andalucia",0,1,1,1,0,0,0,0,2,2,1,1,1,209,151,0.0600920069005175,0.0434157561817136,0.202669303015324,0.471082550667326,0.755408874220755,0.365671641791045,0.469216417910448,0.787164612037708,0.477364410578216,0.349170775437024,0.817523533671253,0,1,1,0,0,1,1,0,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,0,2.04725010505272,"2019_04",9.83687592684133
23051,"jaen","Jamilena",8.15421269491423,"andalucia",0,1,1,1,0,0,0,0,2,2,1,1,1,209,151,0.0600920069005175,0.0434157561817136,0.202669303015324,0.471082550667326,0.755408874220755,0.365671641791045,0.469216417910448,0.787164612037708,0.477364410578216,0.349170775437024,0.817523533671253,0,1,1,0,0,1,1,0,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,0,2.04725010505272,"2016_06",0.0932835820895522
23051,"jaen","Jamilena",8.15421269491423,"andalucia",0,1,1,1,0,0,0,0,2,2,1,1,1,209,151,0.0600920069005175,0.0434157561817136,0.202669303015324,0.471082550667326,0.755408874220755,0.365671641791045,0.469216417910448,0.787164612037708,0.477364410578216,0.349170775437024,0.817523533671253,0,1,1,0,0,1,1,0,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,0,2.04725010505272,"2015_12",0
23053,"jaen","Jodar",9.40013394360884,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,522,370,0.0431761786600497,0.0306038047973532,0.114624505928854,0.465296442687747,0.675097893957032,0.175728446981075,0.396215079603485,0.703388941349281,0.445219714964371,0.161223277909739,0.71205122821751,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.84472680285503,"2019_04",4.300395256917
23053,"jaen","Jodar",9.40013394360884,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,522,370,0.0431761786600497,0.0306038047973532,0.114624505928854,0.465296442687747,0.675097893957032,0.175728446981075,0.396215079603485,0.703388941349281,0.445219714964371,0.161223277909739,0.71205122821751,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.84472680285503,"2016_06",0.0300390507659958
23053,"jaen","Jodar",9.40013394360884,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,522,370,0.0431761786600497,0.0306038047973532,0.114624505928854,0.465296442687747,0.675097893957032,0.175728446981075,0.396215079603485,0.703388941349281,0.445219714964371,0.161223277909739,0.71205122821751,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.84472680285503,"2015_12",0.0148456057007126
23055,"jaen","Linares",11.0153286204506,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,7736,6275,0.127238934850902,0.103208934357473,0.166711813393529,0.345914221218962,0.72509332585288,0.328354381691134,0.316238220398743,0.667394576716772,0.320590737814513,0.289534459705847,0.69947913371713,1,0,0,0,1,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.47430154971473,"2019_04",13.974416854778
23055,"jaen","Linares",11.0153286204506,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,7736,6275,0.127238934850902,0.103208934357473,0.166711813393529,0.345914221218962,0.72509332585288,0.328354381691134,0.316238220398743,0.667394576716772,0.320590737814513,0.289534459705847,0.69947913371713,1,0,0,0,1,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.47430154971473,"2016_06",0.169882684787486
23055,"jaen","Linares",11.0153286204506,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,7736,6275,0.127238934850902,0.103208934357473,0.166711813393529,0.345914221218962,0.72509332585288,0.328354381691134,0.316238220398743,0.667394576716772,0.320590737814513,0.289534459705847,0.69947913371713,1,0,0,0,1,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.47430154971473,"2015_12",0.197520359790932
23058,"jaen","Mancha Real",9.32847889999322,"andalucia",1,0,1,1,1,1,0,0,1,1,1,0,0,738,559,0.0655766838457438,0.0496712280078195,0.199621708133275,0.417576022115525,0.789837813315187,0.331372852499613,0.37625754527163,0.752707997234386,0.388003037205771,0.306302201974184,0.767570686670514,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,1.75992728817518,"2019_04",9.67554197584752
23058,"jaen","Mancha Real",9.32847889999322,"andalucia",1,0,1,1,1,1,0,0,1,1,1,0,0,738,559,0.0655766838457438,0.0496712280078195,0.199621708133275,0.417576022115525,0.789837813315187,0.331372852499613,0.37625754527163,0.752707997234386,0.388003037205771,0.306302201974184,0.767570686670514,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,1.75992728817518,"2016_06",0.092864881597276
23058,"jaen","Mancha Real",9.32847889999322,"andalucia",1,0,1,1,1,1,0,0,1,1,1,0,0,738,559,0.0655766838457438,0.0496712280078195,0.199621708133275,0.417576022115525,0.789837813315187,0.331372852499613,0.37625754527163,0.752707997234386,0.388003037205771,0.306302201974184,0.767570686670514,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,1.75992728817518,"2015_12",0.227790432801822
23059,"jaen","Marmolejo",8.90191122637961,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,463,346,0.0630274979580725,0.0471004628369181,0.156197754955816,0.509195127776451,0.743540502793296,0.272853828306264,0.488631090487239,0.751584718177146,0.502921348314607,0.238202247191011,0.768101092896175,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,2.06987000775273,"2019_04",7.90542154287079
23059,"jaen","Marmolejo",8.90191122637961,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,463,346,0.0630274979580725,0.0471004628369181,0.156197754955816,0.509195127776451,0.743540502793296,0.272853828306264,0.488631090487239,0.751584718177146,0.502921348314607,0.238202247191011,0.768101092896175,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,2.06987000775273,"2016_06",0.0696055684454756
23059,"jaen","Marmolejo",8.90191122637961,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,463,346,0.0630274979580725,0.0471004628369181,0.156197754955816,0.509195127776451,0.743540502793296,0.272853828306264,0.488631090487239,0.751584718177146,0.502921348314607,0.238202247191011,0.768101092896175,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,2.06987000775273,"2015_12",0.0449438202247191
23061,"jaen","Mengibar",9.19278721272859,"andalucia",6,1,1,1,1,1,0,0,7,6,6,0,0,1126,907,0.114593934459597,0.0923061266028903,0.195986259265956,0.458687398300488,0.732804576778052,0.365876958349255,0.431027894535728,0.701455026455026,0.466604995374653,0.328029602220167,0.728856382978723,1,1,0,0,1,1,0,0,2.07944154167984,1.94591014905531,0,0,1.94591014905531,1.718570967185,"2019_04",12.6920990779244
23061,"jaen","Mengibar",9.19278721272859,"andalucia",6,1,1,1,1,1,0,0,7,6,6,0,0,1126,907,0.114593934459597,0.0923061266028903,0.195986259265956,0.458687398300488,0.732804576778052,0.365876958349255,0.431027894535728,0.701455026455026,0.466604995374653,0.328029602220167,0.728856382978723,1,1,0,0,1,1,0,0,2.07944154167984,1.94591014905531,0,0,1.94591014905531,1.718570967185,"2016_06",0.11463507833397
23061,"jaen","Mengibar",9.19278721272859,"andalucia",6,1,1,1,1,1,0,0,7,6,6,0,0,1126,907,0.114593934459597,0.0923061266028903,0.195986259265956,0.458687398300488,0.732804576778052,0.365876958349255,0.431027894535728,0.701455026455026,0.466604995374653,0.328029602220167,0.728856382978723,1,1,0,0,1,1,0,0,2.07944154167984,1.94591014905531,0,0,1.94591014905531,1.718570967185,"2015_12",0.129509713228492
23062,"jaen","Montizon",7.54486106865846,"andalucia",1,1,1,1,1,1,0,0,4,1,1,0,0,41,34,0.0216816499206769,0.0179799048122686,0.265546218487395,0.497478991596639,0.85049365303244,0.389184397163121,0.50886524822695,0.784731774415406,0.535986452159187,0.359017781541067,0.813141683778234,0,0,0,0,0,0,0,0,1.6094379124341,0.693147180559945,0,0,0.693147180559945,1.57878077689779,"2019_04",11.5966386554622
23062,"jaen","Montizon",7.54486106865846,"andalucia",1,1,1,1,1,1,0,0,4,1,1,0,0,41,34,0.0216816499206769,0.0179799048122686,0.265546218487395,0.497478991596639,0.85049365303244,0.389184397163121,0.50886524822695,0.784731774415406,0.535986452159187,0.359017781541067,0.813141683778234,0,0,0,0,0,0,0,0,1.6094379124341,0.693147180559945,0,0,0.693147180559945,1.57878077689779,"2016_06",0.0886524822695035
23062,"jaen","Montizon",7.54486106865846,"andalucia",1,1,1,1,1,1,0,0,4,1,1,0,0,41,34,0.0216816499206769,0.0179799048122686,0.265546218487395,0.497478991596639,0.85049365303244,0.389184397163121,0.50886524822695,0.784731774415406,0.535986452159187,0.359017781541067,0.813141683778234,0,0,0,0,0,0,0,0,1.6094379124341,0.693147180559945,0,0,0.693147180559945,1.57878077689779,"2015_12",0
23063,"jaen","Navas de San Juan",8.50895938648913,"andalucia",0,1,1,0,0,0,0,0,2,1,1,1,1,161,115,0.0324662230288365,0.0231901593063118,0.167206040992449,0.473211075152823,0.747077577045696,0.293814432989691,0.46629659000793,0.668581875163228,0.495169082125604,0.258109040717736,0.763068920676203,1,1,0,0,1,1,0,0,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,0,1.84754959563144,"2019_04",14.0596907587199
23063,"jaen","Navas de San Juan",8.50895938648913,"andalucia",0,1,1,0,0,0,0,0,2,1,1,1,1,161,115,0.0324662230288365,0.0231901593063118,0.167206040992449,0.473211075152823,0.747077577045696,0.293814432989691,0.46629659000793,0.668581875163228,0.495169082125604,0.258109040717736,0.763068920676203,1,1,0,0,1,1,0,0,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,0,1.84754959563144,"2016_06",0.118953211736717
23063,"jaen","Navas de San Juan",8.50895938648913,"andalucia",0,1,1,0,0,0,0,0,2,1,1,1,1,161,115,0.0324662230288365,0.0231901593063118,0.167206040992449,0.473211075152823,0.747077577045696,0.293814432989691,0.46629659000793,0.668581875163228,0.495169082125604,0.258109040717736,0.763068920676203,1,1,0,0,1,1,0,0,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,0,1.84754959563144,"2015_12",0.172532781228433
23066,"jaen","Peal de Becerro",8.62155320674048,"andalucia",0,0,0,0,0,0,0,0,1,1,2,2,2,271,240,0.0488288288288289,0.0432432432432433,0.265444287729196,0.403385049365303,0.838101884159107,0.4,0.399120234604106,0.797101449275362,0.422462941847206,0.341220068415051,0.806672760511883,1,1,0,0,1,1,0,0,0.693147180559945,1.09861228866811,1.09861228866811,1.09861228866811,0,2.17138235680504,"2019_04",9.92947813822285
23066,"jaen","Peal de Becerro",8.62155320674048,"andalucia",0,0,0,0,0,0,0,0,1,1,2,2,2,271,240,0.0488288288288289,0.0432432432432433,0.265444287729196,0.403385049365303,0.838101884159107,0.4,0.399120234604106,0.797101449275362,0.422462941847206,0.341220068415051,0.806672760511883,1,1,0,0,1,1,0,0,0.693147180559945,1.09861228866811,1.09861228866811,1.09861228866811,0,2.17138235680504,"2016_06",0.175953079178886
23066,"jaen","Peal de Becerro",8.62155320674048,"andalucia",0,0,0,0,0,0,0,0,1,1,2,2,2,271,240,0.0488288288288289,0.0432432432432433,0.265444287729196,0.403385049365303,0.838101884159107,0.4,0.399120234604106,0.797101449275362,0.422462941847206,0.341220068415051,0.806672760511883,1,1,0,0,1,1,0,0,0.693147180559945,1.09861228866811,1.09861228866811,1.09861228866811,0,2.17138235680504,"2015_12",0.171037628278221
23069,"jaen","Porcuna",8.82438373025606,"andalucia",1,1,1,1,1,1,0,0,7,4,2,1,1,195,192,0.028684907325684,0.028243601059135,0.159159159159159,0.410949410949411,0.835233751425314,0.376780626780627,0.424026590693257,0.805155987296843,0.415701713756369,0.35016211208893,0.818198700092851,0,0,0,0,0,0,0,0,2.07944154167984,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,1.47473952680703,"2019_04",9.42480942480942
23069,"jaen","Porcuna",8.82438373025606,"andalucia",1,1,1,1,1,1,0,0,7,4,2,1,1,195,192,0.028684907325684,0.028243601059135,0.159159159159159,0.410949410949411,0.835233751425314,0.376780626780627,0.424026590693257,0.805155987296843,0.415701713756369,0.35016211208893,0.818198700092851,0,0,0,0,0,0,0,0,2.07944154167984,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,1.47473952680703,"2016_06",0.284900284900285
23069,"jaen","Porcuna",8.82438373025606,"andalucia",1,1,1,1,1,1,0,0,7,4,2,1,1,195,192,0.028684907325684,0.028243601059135,0.159159159159159,0.410949410949411,0.835233751425314,0.376780626780627,0.424026590693257,0.805155987296843,0.415701713756369,0.35016211208893,0.818198700092851,0,0,0,0,0,0,0,0,2.07944154167984,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,1.47473952680703,"2015_12",0.0463177396943029
23073,"jaen","Quesada",8.67846133901236,"andalucia",0,1,1,0,0,0,0,0,2,1,1,1,1,308,203,0.0524255319148936,0.0345531914893617,0.19655069878085,0.457627118644068,0.774663932558669,0.3446875,0.4521875,0.716441091635234,0.501763668430335,0.294238683127572,0.751864853005704,1,1,0,0,1,1,0,0,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,0,1.78489272888246,"2019_04",12.0130835563485
23073,"jaen","Quesada",8.67846133901236,"andalucia",0,1,1,0,0,0,0,0,2,1,1,1,1,308,203,0.0524255319148936,0.0345531914893617,0.19655069878085,0.457627118644068,0.774663932558669,0.3446875,0.4521875,0.716441091635234,0.501763668430335,0.294238683127572,0.751864853005704,1,1,0,0,1,1,0,0,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,0,1.78489272888246,"2016_06",0.25
23073,"jaen","Quesada",8.67846133901236,"andalucia",0,1,1,0,0,0,0,0,2,1,1,1,1,308,203,0.0524255319148936,0.0345531914893617,0.19655069878085,0.457627118644068,0.774663932558669,0.3446875,0.4521875,0.716441091635234,0.501763668430335,0.294238683127572,0.751864853005704,1,1,0,0,1,1,0,0,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,0,1.78489272888246,"2015_12",0.117577895355673
23075,"jaen","Sabiote",8.34450508359052,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,256,202,0.0608509626812455,0.0480152127406703,0.224247226624406,0.480190174326466,0.79472049689441,0.336875245966155,0.461629279811098,0.777440873256519,0.481283422459893,0.293735676088617,0.795420307321482,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,2.08715130580416,"2019_04",7.64659270998415
23075,"jaen","Sabiote",8.34450508359052,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,256,202,0.0608509626812455,0.0480152127406703,0.224247226624406,0.480190174326466,0.79472049689441,0.336875245966155,0.461629279811098,0.777440873256519,0.481283422459893,0.293735676088617,0.795420307321482,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,2.08715130580416,"2016_06",0
23075,"jaen","Sabiote",8.34450508359052,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,256,202,0.0608509626812455,0.0480152127406703,0.224247226624406,0.480190174326466,0.79472049689441,0.336875245966155,0.461629279811098,0.777440873256519,0.481283422459893,0.293735676088617,0.795420307321482,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,2.08715130580416,"2015_12",0.0381970970206264
23081,"jaen","Segura de la Sierra",7.57455848420248,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,94,83,0.0482546201232033,0.0426078028747433,0.139765554553652,0.525698827772768,0.766689143627782,0.244464944649446,0.516605166051661,0.729015201586252,0.532685512367491,0.232332155477032,0.740620957309185,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.98595664467483,"2019_04",9.91884580703336
23081,"jaen","Segura de la Sierra",7.57455848420248,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,94,83,0.0482546201232033,0.0426078028747433,0.139765554553652,0.525698827772768,0.766689143627782,0.244464944649446,0.516605166051661,0.729015201586252,0.532685512367491,0.232332155477032,0.740620957309185,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.98595664467483,"2016_06",0
23081,"jaen","Segura de la Sierra",7.57455848420248,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,94,83,0.0482546201232033,0.0426078028747433,0.139765554553652,0.525698827772768,0.766689143627782,0.244464944649446,0.516605166051661,0.729015201586252,0.532685512367491,0.232332155477032,0.740620957309185,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.98595664467483,"2015_12",0
23082,"jaen","Siles",7.79069603117474,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,139,101,0.0574855252274607,0.0417700578990902,0.320374370050396,0.439884809215263,0.747733333333333,0.40819209039548,0.420197740112994,0.741801145236856,0.440198159943383,0.37862703467799,0.738045738045738,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,2.47367735209799,"2019_04",6.47948164146868
23082,"jaen","Siles",7.79069603117474,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,139,101,0.0574855252274607,0.0417700578990902,0.320374370050396,0.439884809215263,0.747733333333333,0.40819209039548,0.420197740112994,0.741801145236856,0.440198159943383,0.37862703467799,0.738045738045738,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,2.47367735209799,"2016_06",0.141242937853107
23082,"jaen","Siles",7.79069603117474,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,139,101,0.0574855252274607,0.0417700578990902,0.320374370050396,0.439884809215263,0.747733333333333,0.40819209039548,0.420197740112994,0.741801145236856,0.440198159943383,0.37862703467799,0.738045738045738,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,2.47367735209799,"2015_12",0
23086,"jaen","Torre del Campo",9.59246861471991,"andalucia",0,1,1,1,0,0,0,0,2,2,1,1,1,1233,894,0.084140848914972,0.0610072335198581,0.140315502312893,0.439212430316688,0.753190001747946,0.270510541021082,0.43510287020574,0.694726783077057,0.438000485319097,0.237563698131521,0.724798474473433,1,1,0,0,1,1,0,0,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,0,2.12703347710042,"2019_04",7.81639188708338
23086,"jaen","Torre del Campo",9.59246861471991,"andalucia",0,1,1,1,0,0,0,0,2,2,1,1,1,1233,894,0.084140848914972,0.0610072335198581,0.140315502312893,0.439212430316688,0.753190001747946,0.270510541021082,0.43510287020574,0.694726783077057,0.438000485319097,0.237563698131521,0.724798474473433,1,1,0,0,1,1,0,0,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,0,2.12703347710042,"2016_06",0.114300228600457
23086,"jaen","Torre del Campo",9.59246861471991,"andalucia",0,1,1,1,0,0,0,0,2,2,1,1,1,1233,894,0.084140848914972,0.0610072335198581,0.140315502312893,0.439212430316688,0.753190001747946,0.270510541021082,0.43510287020574,0.694726783077057,0.438000485319097,0.237563698131521,0.724798474473433,1,1,0,0,1,1,0,0,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,0,2.12703347710042,"2015_12",0.0727978645959719
23088,"jaen","Torreperogil",8.94546295217767,"andalucia",1,0,1,1,1,1,0,0,1,1,1,0,0,659,525,0.0858855727876971,0.0684217385637951,0.135658090580481,0.435466723368063,0.793853820598007,0.215787119856887,0.37365831842576,0.748562982427328,0.375292366574527,0.19413140548586,0.777922926192031,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,1.62671532640615,"2019_04",7.48458430788858
23088,"jaen","Torreperogil",8.94546295217767,"andalucia",1,0,1,1,1,1,0,0,1,1,1,0,0,659,525,0.0858855727876971,0.0684217385637951,0.135658090580481,0.435466723368063,0.793853820598007,0.215787119856887,0.37365831842576,0.748562982427328,0.375292366574527,0.19413140548586,0.777922926192031,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,1.62671532640615,"2016_06",0.0894454382826476
23088,"jaen","Torreperogil",8.94546295217767,"andalucia",1,0,1,1,1,1,0,0,1,1,1,0,0,659,525,0.0858855727876971,0.0684217385637951,0.135658090580481,0.435466723368063,0.793853820598007,0.215787119856887,0.37365831842576,0.748562982427328,0.375292366574527,0.19413140548586,0.777922926192031,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,1.62671532640615,"2015_12",0.127578141611737
23092,"jaen","Ubeda",10.4807187034987,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,3537,2901,0.0992925720060636,0.0814384369210038,0.192793479815071,0.350841237309947,0.766611235630106,0.366920833120106,0.307097896729952,0.71049504950495,0.315661478599222,0.320379377431907,0.745110750945435,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.59941868470587,"2019_04",12.7162670988037
23092,"jaen","Ubeda",10.4807187034987,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,3537,2901,0.0992925720060636,0.0814384369210038,0.192793479815071,0.350841237309947,0.766611235630106,0.366920833120106,0.307097896729952,0.71049504950495,0.315661478599222,0.320379377431907,0.745110750945435,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.59941868470587,"2016_06",0.138171025024308
23092,"jaen","Ubeda",10.4807187034987,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,3537,2901,0.0992925720060636,0.0814384369210038,0.192793479815071,0.350841237309947,0.766611235630106,0.366920833120106,0.307097896729952,0.71049504950495,0.315661478599222,0.320379377431907,0.745110750945435,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.59941868470587,"2015_12",0.175097276264591
23095,"jaen","Villacarrillo",9.33353098253138,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,493,366,0.043585889841747,0.0323578817080718,0.245472530817227,0.387155684066352,0.772203468746362,0.41743264659271,0.389698890649762,0.726617057813394,0.399170389278877,0.388002552648373,0.721414673228797,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.60079341241388,"2019_04",14.990108050525
23095,"jaen","Villacarrillo",9.33353098253138,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,493,366,0.043585889841747,0.0323578817080718,0.245472530817227,0.387155684066352,0.772203468746362,0.41743264659271,0.389698890649762,0.726617057813394,0.399170389278877,0.388002552648373,0.721414673228797,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.60079341241388,"2016_06",0.190174326465927
23095,"jaen","Villacarrillo",9.33353098253138,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,493,366,0.043585889841747,0.0323578817080718,0.245472530817227,0.387155684066352,0.772203468746362,0.41743264659271,0.389698890649762,0.726617057813394,0.399170389278877,0.388002552648373,0.721414673228797,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.60079341241388,"2015_12",0.127632418634333
23097,"jaen","Villanueva del Arzobispo",9.09481728072064,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,376,291,0.0422045122909417,0.0326635986081491,0.169654863290004,0.368668758404303,0.709408432976715,0.362047747969481,0.409549593896136,0.638988049045476,0.415151515151515,0.326806526806527,0.669200930954228,0,1,1,0,0,1,1,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.64577536409696,"2019_04",20.7754370237562
23097,"jaen","Villanueva del Arzobispo",9.09481728072064,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,376,291,0.0422045122909417,0.0326635986081491,0.169654863290004,0.368668758404303,0.709408432976715,0.362047747969481,0.409549593896136,0.638988049045476,0.415151515151515,0.326806526806527,0.669200930954228,0,1,1,0,0,1,1,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.64577536409696,"2016_06",0.196898843219296
23097,"jaen","Villanueva del Arzobispo",9.09481728072064,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,376,291,0.0422045122909417,0.0326635986081491,0.169654863290004,0.368668758404303,0.709408432976715,0.362047747969481,0.409549593896136,0.638988049045476,0.415151515151515,0.326806526806527,0.669200930954228,0,1,1,0,0,1,1,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.64577536409696,"2015_12",0.20979020979021
23902,"jaen","Bedmar y Garciez",8.02518932189084,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,131,93,0.0428524697415767,0.0304219823356231,0.143406593406593,0.670879120879121,0.826828174069089,0.244179750947482,0.612344342176502,0.804741379310345,0.632202477113624,0.230479267635972,0.806617963042544,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.49901300115717,"2019_04",4.56043956043956
23902,"jaen","Bedmar y Garciez",8.02518932189084,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,131,93,0.0428524697415767,0.0304219823356231,0.143406593406593,0.670879120879121,0.826828174069089,0.244179750947482,0.612344342176502,0.804741379310345,0.632202477113624,0.230479267635972,0.806617963042544,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.49901300115717,"2016_06",0
23902,"jaen","Bedmar y Garciez",8.02518932189084,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,131,93,0.0428524697415767,0.0304219823356231,0.143406593406593,0.670879120879121,0.826828174069089,0.244179750947482,0.612344342176502,0.804741379310345,0.632202477113624,0.230479267635972,0.806617963042544,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.49901300115717,"2015_12",0
